epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4346842634264995,0.34841069281893844,0.4346842634264995,0.3138268962899491,0.5015963606311415,0.43356778953045766,0.4163303488171828,0.5015963606311415,0.34841069281893844,0.3007309331528922,0.3803646937110706,0.3590371550501961,0.3467109273047196,0.3803646937110706,2D AE mixed-T exclusion,4,normalized_delta,192
2,0.2699592820704513,0.23133752071083993,0.2699592820704513,0.21794936701086337,0.3782106752691006,0.17073058736631333,0.25563020988209245,0.3782106752691006,0.23133752071083993,0.207984584210282,0.14495276424200518,0.3367069776218973,0.22988144202472816,0.3367069776218973,2D AE mixed-T exclusion,4,normalized_delta,192
3,0.22095831667551138,0.2244732990614898,0.22095831667551138,0.14951047660256894,0.3411982119692155,0.11380217379690222,0.20150362078956222,0.3411982119692155,0.2244732990614898,0.19997653401545942,0.13677208644190902,0.33269510002267594,0.22314790682668142,0.33269510002267594,2D AE mixed-T exclusion,4,normalized_delta,192
4,0.21472399084966093,0.21780070617005678,0.21472399084966093,0.14228236079083667,0.33515221493229347,0.10684855738208095,0.1947610443684037,0.33515221493229347,0.21780070617005678,0.19449796972850814,0.12327552271002021,0.3316052856634518,0.21645959270066006,0.3316052856634518,2D AE mixed-T exclusion,4,normalized_delta,192
5,0.2111140730034818,0.21738532392460033,0.2111140730034818,0.13823815675197604,0.33156228384423214,0.10303914517521541,0.19094652859047453,0.33156228384423214,0.21738532392460033,0.1943358688942216,0.12287898426140217,0.3302068770863116,0.21580724341397847,0.3302068770863116,2D AE mixed-T exclusion,4,normalized_delta,192
6,0.2088223570564077,0.21772206247642187,0.2088223570564077,0.13644566639040334,0.32880081919222065,0.10163283887688157,0.1889597748198352,0.32880081919222065,0.21772206247642187,0.19269649253940171,0.12825972380998887,0.32729627438085646,0.216084163576749,0.32729627438085646,2D AE mixed-T exclusion,4,normalized_delta,192
7,0.20697023220638186,0.21734457747294098,0.20697023220638186,0.1349700286878574,0.32622640435691413,0.10058878971095037,0.18726174091857395,0.32622640435691413,0.21734457747294098,0.19451527371309063,0.12288542706519365,0.3303802954572204,0.21592699874516827,0.3303802954572204,2D AE mixed-T exclusion,4,normalized_delta,192
8,0.20518482140336536,0.21786596517471585,0.20518482140336536,0.1338807087322138,0.3232257802628285,0.09956202067461255,0.18555616988988496,0.3232257802628285,0.21786596517471585,0.19543884886290006,0.12636391304335312,0.3274785624829268,0.21642710812972665,0.3274785624829268,2D AE mixed-T exclusion,4,normalized_delta,192
9,0.20238753345995136,0.21563389512020037,0.20238753345995136,0.13151198075538365,0.3193124276362558,0.09829138975663253,0.18303859938275732,0.3193124276362558,0.21563389512020037,0.19197649254830199,0.12178310478400244,0.3286539734267679,0.21413785691969078,0.3286539734267679,2D AE mixed-T exclusion,4,normalized_delta,192
10,0.20041980279434216,0.21774489775379288,0.20041980279434216,0.13050174853246704,0.31582725253187743,0.0968087000100746,0.1810459003581397,0.31582725253187743,0.21774489775379288,0.19344528431835722,0.1241495272438777,0.331392957569149,0.21632925637712797,0.331392957569149,2D AE mixed-T exclusion,4,normalized_delta,192
11,0.19703726761612123,0.21850956163611857,0.19703726761612123,0.12816949753292553,0.3109682332029563,0.09506970711158287,0.1780691459491549,0.3109682332029563,0.21850956163611857,0.19185473768169337,0.12594849911003717,0.33322515220283283,0.2170094629981878,0.33322515220283283,2D AE mixed-T exclusion,4,normalized_delta,192
12,0.19463270525472837,0.21707829527584968,0.19463270525472837,0.1262218523572065,0.3075480235088782,0.09321261071277448,0.17566082885961976,0.3075480235088782,0.21707829527584968,0.1913521999339672,0.11906050741059804,0.33671439143485926,0.21570903292647484,0.33671439143485926,2D AE mixed-T exclusion,4,normalized_delta,192
13,0.1916497396718757,0.21920395791877378,0.1916497396718757,0.12400745617748497,0.30298045070487906,0.09213641570255716,0.17304144086164042,0.30298045070487906,0.21920395791877378,0.19137775654002945,0.12363640285758792,0.33826830107228534,0.21776082015663423,0.33826830107228534,2D AE mixed-T exclusion,4,normalized_delta,192
14,0.1874989508179746,0.22421456847863325,0.1874989508179746,0.12194432672708697,0.29640900749931537,0.08978907626161937,0.16938080349600723,0.29640900749931537,0.22421456847863325,0.19433712182526894,0.12558543183718268,0.34886025122219794,0.22292760162821654,0.34886025122219794,2D AE mixed-T exclusion,4,normalized_delta,192
15,0.18382713996654718,0.225188002896046,0.18382713996654718,0.11965998611040744,0.29120390633283244,0.08761410506443844,0.16615933250255946,0.29120390633283244,0.225188002896046,0.19289656890249077,0.12501985377534047,0.3542770553870421,0.2240644926882911,0.3542770553870421,2D AE mixed-T exclusion,4,normalized_delta,192
16,0.18012657467785356,0.22392485352936498,0.18012657467785356,0.11733425892790247,0.28514514046970946,0.0862516903204324,0.1629103632393481,0.28514514046970946,0.22392485352936498,0.19416471528374848,0.12176787295305219,0.35307716722355076,0.22300325182011715,0.35307716722355076,2D AE mixed-T exclusion,4,normalized_delta,192
17,0.17618720520611977,0.2298231657882591,0.17618720520611977,0.11462152299725949,0.2789616277491009,0.08447368210512436,0.15935227761716156,0.2789616277491009,0.2298231657882591,0.19710037390394333,0.12866173077276663,0.3610288839027482,0.22893032952648604,0.3610288839027482,2D AE mixed-T exclusion,4,normalized_delta,192
