epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6380984262228012,0.5288147700279952,0.6493479059934616,0.6839489398002625,0.5922479172945022,0.6380984285473823,0.6839489398002625,0.5245770005472005,0.5438768205046653,0.5137527195513248,0.528814770027995,0.5438768205046653,Reid + low-T 2D AE,4,normalized_delta,96
2,0.35947829055786135,0.3636164442561567,0.3396776262521744,0.31095255237817765,0.4080040276050568,0.35947828999161724,0.4080040276050568,0.36256827518343926,0.392473281018436,0.3347596074938774,0.3636164442561567,0.392473281018436,Reid + low-T 2D AE,4,normalized_delta,96
3,0.32056584125757215,0.33851418513804676,0.29751432621479035,0.265314770758152,0.375816909968853,0.3205658403635025,0.375816909968853,0.33785529488697646,0.38211634957790375,0.2949120206981897,0.33851418513804676,0.38211634957790375,Reid + low-T 2D AE,4,normalized_delta,96
4,0.27693432676792146,0.2688210920188576,0.25138032788038256,0.20606700232625008,0.3478016481101513,0.2769343252182007,0.3478016481101513,0.2688601930476725,0.35374403691664336,0.1838981471210718,0.26882109201885757,0.35374403691664336,Reid + low-T 2D AE,4,normalized_delta,96
5,0.2085820353627205,0.21994782531633972,0.18478346183896066,0.13288967449963093,0.2842743960618973,0.20858203528076413,0.2842743960618973,0.2205254958719015,0.29427969013899563,0.1456159604936838,0.21994782531633972,0.29427969013899563,Reid + low-T 2D AE,4,normalized_delta,96
6,0.17576462915539742,0.21357784928195178,0.15643190264701842,0.1160287690460682,0.2355004893243313,0.17576462918519975,0.2355004893243313,0.2141915582958609,0.2872708354406059,0.1398848631232977,0.21357784928195178,0.2872708354406059,Reid + low-T 2D AE,4,normalized_delta,96
7,0.1678657274991274,0.20558144877105952,0.1495184735059738,0.11145039100944996,0.22428106470406056,0.16786572785675527,0.22428106470406056,0.20627546223346144,0.2760562263764441,0.13510667116567493,0.20558144877105952,0.2760562263764441,Reid + low-T 2D AE,4,normalized_delta,96
8,0.1646159540861845,0.20679076399467886,0.14677029483020307,0.1094855814576149,0.21974632714688777,0.16461595430225134,0.21974632714688777,0.20746870610676707,0.27702708753757177,0.1365544404517859,0.20679076399467883,0.27702708753757177,Reid + low-T 2D AE,4,normalized_delta,96
9,0.16080456590652467,0.20218554061744362,0.14329774735867978,0.10675923976302147,0.21484989129751922,0.16080456553027034,0.21484989129751922,0.20274573163315654,0.27080587463080885,0.13356520660407842,0.20218554061744365,0.27080587463080885,Reid + low-T 2D AE,4,normalized_delta,96
10,0.1576383284330368,0.2099089311528951,0.14055961813032627,0.10478178751468659,0.2104948687404394,0.157638328127563,0.2104948687404394,0.21057384814694524,0.28356326013803484,0.13625460216775537,0.2099089311528951,0.28356326013803484,Reid + low-T 2D AE,4,normalized_delta,96
11,0.1557335680425167,0.21320164389442653,0.13895883825421335,0.10368173238635063,0.2077854047268629,0.15573356855660678,0.2077854047268629,0.213817519672215,0.2877561495173723,0.13864713827148079,0.21320164389442653,0.2877561495173723,Reid + low-T 2D AE,4,normalized_delta,96
12,0.15398059284687043,0.21373933634348213,0.137725720718503,0.1027147758603096,0.20524640922248363,0.15398059254139662,0.20524640922248363,0.214418633566238,0.29288496425002813,0.13459370843693613,0.21373933634348213,0.29288496425002813,Reid + low-T 2D AE,4,normalized_delta,96
13,0.15120196753740311,0.2158877716381103,0.13540114878118037,0.1012392771244049,0.2011646580696106,0.15120196759700774,0.2011646580696106,0.21632576376758517,0.294091674502939,0.13768386877328156,0.2158877716381103,0.294091674502939,Reid + low-T 2D AE,4,normalized_delta,96
14,0.14949976179003716,0.22457869001943617,0.13394409783184527,0.10044060544669628,0.1985589185357094,0.14949976199120285,0.1985589185357094,0.22501094857044518,0.3093565678279847,0.13980081221088766,0.2245786900194362,0.3093565678279847,Reid + low-T 2D AE,4,normalized_delta,96
15,0.14725490942597388,0.21420017291605473,0.13232516431808472,0.09975393822789193,0.19475588181614875,0.14725491002202035,0.19475588181614875,0.2144718211889267,0.28733793621882797,0.14106240961328148,0.21420017291605473,0.28733793621882797,Reid + low-T 2D AE,4,normalized_delta,96
16,0.14485860455036165,0.21037189390510322,0.13071884186565877,0.09901684164255857,0.19070036770403384,0.1448586046732962,0.19070036770403384,0.21052042827941478,0.2793258786648512,0.14141790914535524,0.21037189390510322,0.2793258786648512,Reid + low-T 2D AE,4,normalized_delta,96
17,0.1433342504799366,0.2155836943751201,0.1296020446717739,0.09824517741799355,0.18842332454025745,0.1433342509791255,0.18842332454025745,0.21562900096084922,0.2837192800305784,0.14744810871966182,0.2155836943751201,0.2837192800305784,Reid + low-T 2D AE,4,normalized_delta,96
