epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7951598238592085,0.8342556438874453,0.7963745192085442,0.7951598238592085,0.7951598238592085,0.7951598238592085,0.8349015001440421,0.8342556438874453,0.8342556438874453,0.8342556438874453,depablo_low_temp,6,normalized_delta,128
2,0.5669417758521281,0.8312757072853856,0.5685571623083793,0.5669417758521281,0.5669417758521281,0.5669417758521281,0.8293542009196244,0.8312757072853856,0.8312757072853856,0.8312757072853856,depablo_low_temp,6,normalized_delta,128
3,0.5071220685776912,0.7072316271078307,0.5087961581192518,0.5071220685776912,0.5071220685776912,0.5071220685776912,0.7088486899156123,0.7072316271078307,0.7072316271078307,0.7072316271078307,depablo_low_temp,6,normalized_delta,128
4,0.48252332424254796,0.683757463528309,0.484270421925344,0.48252332424254796,0.48252332424254796,0.48252332424254796,0.6857879842573311,0.683757463528309,0.683757463528309,0.683757463528309,depablo_low_temp,6,normalized_delta,128
5,0.47242245685897377,0.6738473562872969,0.4742242132754702,0.47242245685897377,0.47242245685897377,0.47242245685897377,0.675885629869299,0.6738473562872969,0.6738473562872969,0.6738473562872969,depablo_low_temp,6,normalized_delta,128
6,0.4669668847596959,0.6653816192119848,0.46872103461309483,0.4669668847596959,0.4669668847596959,0.4669668847596959,0.6675419424718712,0.6653816192119848,0.6653816192119848,0.6653816192119848,depablo_low_temp,6,normalized_delta,128
7,0.4613699657940551,0.6551489607663825,0.46304465751898916,0.4613699657940551,0.4613699657940551,0.4613699657940551,0.6575118096079677,0.6551489607663825,0.6551489607663825,0.6551489607663825,depablo_low_temp,6,normalized_delta,128
8,0.45466879900348817,0.642941794852959,0.4562300195819453,0.45466879900348817,0.45466879900348817,0.45466879900348817,0.6455195805174299,0.642941794852959,0.642941794852959,0.642941794852959,depablo_low_temp,6,normalized_delta,128
9,0.4469696106487199,0.6276419792266097,0.4484076427785974,0.4469696106487199,0.4469696106487199,0.4469696106487199,0.6303860327752773,0.6276419792266097,0.6276419792266097,0.6276419792266097,depablo_low_temp,6,normalized_delta,128
10,0.43946934261996495,0.6127321686944924,0.4407740053181585,0.43946934261996495,0.43946934261996495,0.43946934261996495,0.6154538625560235,0.6127321686944924,0.6127321686944924,0.6127321686944924,depablo_low_temp,6,normalized_delta,128
11,0.431707004006756,0.5993341897847131,0.4329170009023265,0.431707004006756,0.431707004006756,0.431707004006756,0.6019823493261356,0.5993341897847131,0.5993341897847131,0.5993341897847131,depablo_low_temp,6,normalized_delta,128
12,0.4235066826406278,0.5853934514452703,0.4246243853318064,0.4235066826406278,0.4235066826406278,0.4235066826406278,0.5879436225804966,0.5853934514452703,0.5853934514452703,0.5853934514452703,depablo_low_temp,6,normalized_delta,128
13,0.41453734499059225,0.5700835757306777,0.4155767821363713,0.41453734499059225,0.41453734499059225,0.41453734499059225,0.5725407754653133,0.5700835757306777,0.5700835757306777,0.5700835757306777,depablo_low_temp,6,normalized_delta,128
14,0.4024208500197059,0.5460972799919546,0.40341045887846694,0.4024208500197059,0.4024208500197059,0.4024208500197059,0.548419602389913,0.5460972799919546,0.5460972799919546,0.5460972799919546,depablo_low_temp,6,normalized_delta,128
15,0.36621822318748426,0.4550894165877253,0.3676731752721887,0.36621822318748426,0.36621822318748426,0.36621822318748426,0.45618518942501396,0.4550894165877253,0.4550894165877253,0.4550894165877253,depablo_low_temp,6,normalized_delta,128
16,0.2659102308907007,0.2675841086311266,0.266829038960369,0.2659102308907007,0.2659102308907007,0.2659102308907007,0.2673108919116203,0.2675841086311266,0.2675841086311266,0.2675841086311266,depablo_low_temp,6,normalized_delta,128
17,0.1784492758151732,0.21012477730982937,0.1777542402281573,0.1784492758151732,0.1784492758151732,0.1784492758151732,0.2101413125783438,0.21012477730982937,0.21012477730982937,0.21012477730982937,depablo_low_temp,6,normalized_delta,128
18,0.14845924986232267,0.1884668800921645,0.14737106256775165,0.14845924986232267,0.14845924986232267,0.14845924986232267,0.18865255039418116,0.1884668800921645,0.1884668800921645,0.1884668800921645,depablo_low_temp,6,normalized_delta,128
