split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,1.462016285813661e-07,0.0,,5.291163418519318e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,8.835967690856705e-08,9.641969000995232e-08,0.08359302026954574,2.4955873811904894e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,1.0103212133572015e-07,3.9934545270625676e-07,0.747005704832614,5.5591065972748765e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.819960963686754e-07,2.613964852571371e-06,0.8156072772384322,4.5151531935516687e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.5592628389858874e-06,1.078044169844361e-05,0.762601300524136,2.128265350620495e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,6.391827810148243e-06,2.4720842702663504e-05,0.7414397281262759,5.518420493899612e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,1.1153896593896206e-05,4.460650961846113e-05,0.7499491287415148,1.0482687684998382e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.7073223716579378e-05,7.057588663883507e-05,0.7580870105968365,1.690929821052123e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.450320971547626e-05,0.00010132297029485926,0.7581672779215844,2.48298510996392e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.519279925967567e-05,0.00014116728561930358,0.7507014524981183,3.606971222325228e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.7816356527619064e-05,0.00018406144226901233,0.7402152458539699,4.937300400342792e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,7.222449482924276e-08,0.0,,2.53780655157243e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,4.013778820421976e-08,1.0940514982848981e-07,0.6331270669877771,2.2655032694274269e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,5.0962732700554625e-08,4.6404014142353844e-07,0.8901760254097502,3.157115031626745e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,2.970836305848934e-07,3.1349377422884572e-06,0.905234599533697,1.2509071893873625e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.550801471239538e-06,1.3438479982141871e-05,0.8845999344196391,5.291032721288502e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,4.333070592110744e-06,3.1573268643114716e-05,0.8627614188100328,1.2717982826870866e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,8.158346645359416e-06,5.785295434179716e-05,0.8589813305443377,2.3325916117755696e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.306579179072287e-05,9.246835543308407e-05,0.8586998575942221,3.7453828554134816e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.931014412548393e-05,0.00013366823259275407,0.8555367737649678,5.532071736524813e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.8133808882557787e-05,0.00018724941764958203,0.8497522222728227,8.05707459221594e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.814669616986066e-05,0.00024507357738912106,0.8443459446903474,0.00011003724648617208,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,2.3379620017749403e-07,0.0,,8.301262965915157e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,1.1341772676587425e-07,1.0691530860640341e-07,-0.0608184014452855,2.8355467307505933e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,10,4.597357516900047e-08,4.3156654783160775e-07,0.8934728018193412,2.982637425930079e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,25,4.05651228163606e-08,2.7168591714143986e-06,0.9850691109634356,2.128524130284859e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,50,1.8533717138780048e-07,1.0897718311753124e-05,0.9829930297255054,4.835209779230354e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,75,3.099994216881896e-07,2.4548364308429882e-05,0.9873718909417628,5.877460580450133e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,100,4.819395371669088e-07,4.367970905150287e-05,0.9889665121945146,7.993413078111189e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,125,7.338675800383498e-07,6.829092308180407e-05,0.9892538049433119,1.1892783504663385e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,149,1.026293489303498e-06,9.707405115477741e-05,0.9894277257712553,1.6861820313351927e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,175,1.4270730162024847e-06,0.000133975685457699,0.9893482685956994,2.357070115976967e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,199,1.9861622604366858e-06,0.00017330388072878122,0.9885394242062876,3.184581828463706e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,73,0,1.0042164433343714e-07,0.0,,1.3009523058826744e-07,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,5,3.80436588898192e-08,1.0321873844532092e-07,0.63142681781591,7.250199018926651e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,10,2.354931361026047e-08,4.1087471913670015e-07,0.9426849292170115,7.584798566995232e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,25,1.120182346880938e-07,2.558030018917634e-06,0.9562091789933367,3.7851256706744607e-07,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,50,1.9515151450377743e-07,1.0220051990472712e-05,0.9809050370109956,1.6205443671424291e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,75,1.9365245407243492e-07,2.298522122146096e-05,0.991574914498033,3.7489296573767206e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,100,2.858547816231294e-07,4.0849776269169524e-05,0.9930022926015662,6.864503575343406e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,125,4.6078525883785915e-07,6.38140772935003e-05,0.9927792537574653,1.089232955564512e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,149,6.894331932016939e-07,9.065200720215216e-05,0.9923947277674252,1.54484423546819e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,175,1.02503247489949e-06,0.0001250171335414052,0.9918008640426874,2.1078474674141034e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,199,1.480363039263466e-06,0.0001616336521692574,0.990841244880656,2.7056692488258705e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,85,0,9.258761224373302e-08,0.0,,2.194870774019364e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,5,3.9954528574526194e-08,9.90699291492092e-08,0.5967037736107523,1.5959305699198012e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,10,3.0388935812197815e-08,4.059011473600549e-07,0.925132175629843,1.5071648817865935e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,25,2.2152286760501738e-07,2.6302745936845895e-06,0.9157795660814639,4.026411488666781e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,50,9.364424045088526e-07,1.072301711246837e-05,0.9126698768931378,2.3012105430098018e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,75,1.9469819108053343e-06,2.430160930089187e-05,0.9198825935065181,5.558053544518771e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,100,3.3701680877129547e-06,4.336205529398285e-05,0.9222784052816653,8.295653969980776e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,125,5.31893329025479e-06,6.791073246859014e-05,0.9216775744141048,1.0828431186382659e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,149,7.75479020376224e-06,9.663699165685102e-05,0.9197533980434864,1.4114579244051129e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,175,1.112012796511408e-05,0.0001334734115516767,0.9166865682397822,1.948646422533784e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,199,1.5033449926704634e-05,0.00017275374557357281,0.9129775746581301,2.6576863092486747e-05,60,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,0,1.6833181462061475e-06,0.0,,1.2279181191843236e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,5,1.363073806714965e-06,1.005318210900441e-07,-12.558630411102275,8.075533628471021e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,10,1.0745403642431484e-06,4.115541969440528e-07,-1.6109328302858317,4.816741352442477e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,25,5.649212653224822e-07,2.6255513603246072e-06,0.7848370921783687,2.702858807879238e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,50,4.822013011107629e-07,1.0610699973767623e-05,0.9545551846435307,1.2178038559795823e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,75,8.313480179822363e-07,2.4012397261685692e-05,0.9653783831359171,3.5717212085728534e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,100,1.3949429558124393e-06,4.2894575017271563e-05,0.9674797347857914,7.288786946446635e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,125,2.1929095055384096e-06,6.73249815008603e-05,0.9674279969091356,1.2299075024202466e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,149,3.274511527706636e-06,9.607322863303125e-05,0.965916503751381,1.8883805751102045e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,175,4.976016953150975e-06,0.00013315709657035768,0.9626304787253923,2.8788752388209105e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,199,7.3290857471874915e-06,0.00017297302838414907,0.9576287365975312,4.103472747374326e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,0,1.5936093404889107e-06,0.0,,2.1737857878179057e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,5,1.113191387958068e-06,1.0263002536703425e-07,-9.846644380891245,1.8185716044172295e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,10,7.318706707337697e-07,4.3361850998735463e-07,-0.6878215617573908,1.5631487713108072e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,25,4.158640649620793e-07,2.8988624762860127e-06,0.8565423270803522,1.5032341025289497e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,50,1.1726421007551835e-06,1.2047797099512536e-05,0.90266750916625,3.189484459653613e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,75,2.5373401513206773e-06,2.75988695648266e-05,0.9080636203102176,6.358106020343257e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,100,4.2405727072036825e-06,4.965141852153465e-05,0.9145931207309923,1.0460502380738035e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,125,6.519121598103084e-06,7.831659604562446e-05,0.9167593852737768,1.5214166523946915e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,149,9.341758413938805e-06,0.00011215145786991343,0.9167040840006334,2.0554552975227125e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,175,1.3062087418802548e-05,0.0001558988878969103,0.9162143643549274,2.775075518002268e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,199,1.7090926121454686e-05,0.00020291323016863316,0.9157722435976644,3.6089273635298014e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,0,1.3063837513982435e-06,0.0,,7.140522484405665e-08,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,5,9.485586929258716e-07,1.011753809621041e-07,-8.375390375660265,3.001042969685841e-08,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,10,6.543826316374179e-07,4.1584544874240237e-07,-0.5736197994144183,8.574517096349155e-08,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,25,2.655345383573149e-07,2.653020374054904e-06,0.899912363676473,7.040859486551199e-07,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,50,6.371373046931694e-07,1.0714314157667104e-05,0.9405340094272635,2.5823719624895602e-06,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,75,1.536841296001512e-06,2.4235781893366948e-05,0.9365879218271836,5.915318070037756e-06,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,100,2.8785761969629675e-06,4.327576607465744e-05,0.9334829522833409,1.1645309314189944e-05,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,125,5.101420811115531e-06,6.790105544496328e-05,0.9248697862251869,1.9930512280552648e-05,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,149,8.496297596138902e-06,9.687045530881733e-05,0.9122921682462087,3.037873284483794e-05,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,175,1.3923170627094805e-05,0.0001342045870842412,0.8962541375850653,4.490931678446941e-05,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,199,2.0856992705375887e-05,0.0001742498279782012,0.8803040843863266,6.228130223462358e-05,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,0,1.3675128229806433e-07,0.0,,2.04138018489175e-06,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,5,8.214831126451827e-08,1.0488408719311337e-07,0.21677049910091528,1.6560725271119736e-06,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,10,8.189661571122997e-08,4.206289361263771e-07,0.8052996152251772,1.3612159364129184e-06,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,25,2.0782616161341139e-07,2.6371496915089665e-06,0.9211928840131581,1.4108600225881673e-06,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,50,2.366164721934183e-07,1.056383189279586e-05,0.9776012649013487,4.354127213446191e-06,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,75,3.013574598753621e-07,2.3784537916071713e-05,0.9873296903669619,1.1377032933523878e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,100,5.68150824165059e-07,4.23004494223278e-05,0.9865686811387595,2.2102665752754547e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,125,7.56302370064077e-07,6.611568096559495e-05,0.9885609229305581,3.530820322339423e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,149,1.00635963917739e-06,9.396969107910991e-05,0.9892905933006615,5.0483187806094065e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,175,1.6605293922111741e-06,0.0001296565606025979,0.9871928625555574,7.085008837748319e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,133,199,2.9147702207410475e-06,0.00016769676585681736,0.9826188048061122,9.451904043089598e-05,198,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,0,1.4436036508413963e-06,0.0,,2.0608272279787343e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,5,1.0157734777749283e-06,1.0731390176488276e-07,-8.465441672230098,1.756044525791367e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,10,6.562286785083415e-07,4.575125842620764e-07,-0.4343401713567616,1.5155225128182792e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,25,2.87510914631639e-07,3.006710130648571e-06,0.9043769095993233,1.3494358199750423e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,50,8.793833217168867e-07,1.2325030184001662e-05,0.9286506151637375,2.5081626517931e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,75,2.021482714553713e-06,2.8102962460252456e-05,0.9280686967641648,4.847263880947139e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,100,3.882394139509415e-06,5.048274033470079e-05,0.9230946237512242,7.93901472206926e-06,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,125,6.947500423848396e-06,7.960081711644307e-05,0.9127207398677161,1.160866941063432e-05,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,149,1.1286646440566983e-05,0.00011402370728319511,0.9010149142709867,1.5772808183101006e-05,99,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,198,175,1.773971780494321e-05,0.00015858883853070438,0.8881401871071234,2.1310375814209692e-05,99,1,1,same_source_cyclic_next_latent,False
