epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.406658568918705,0.2502123437989503,0.42139346520105997,0.495429773102204,0.3303097482919693,0.3942361842642228,0.40665856855279864,0.495429773102204,0.24912958647559086,0.23545534820295871,0.15350684671476483,0.3616748364791274,0.2502123437989503,0.3616748364791274,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.1961789050102234,0.22015396471011142,0.2167413533429305,0.3502888412276904,0.15242958378915986,0.08581829032301903,0.19617890511328975,0.3502888412276904,0.21923192225800206,0.20431723894923925,0.10761307483725249,0.3485315803438425,0.2201539647101114,0.3485315803438425,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.1845859191765388,0.2160134262274951,0.20504496278365453,0.33627670580148694,0.14283805177733302,0.07464300002157688,0.18458591920013226,0.33627670580148694,0.21520919196493923,0.2068532004421577,0.09795920690428465,0.3432278713360429,0.2160134262274951,0.3432278713360429,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.181137493232886,0.2124909004145302,0.20172843936085702,0.33121695239345234,0.14010723563532035,0.07208829171024263,0.18113749324633843,0.33121695239345234,0.21171345934364943,0.20481834681704641,0.09038401869265363,0.34227033573389054,0.2124909004145302,0.34227033573389054,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.17923591941595077,0.21461751446174457,0.19984714229901632,0.32865720146894456,0.1382222175008307,0.07082834070548415,0.17923591989175314,0.32865720146894456,0.21385910856941093,0.21008538458310066,0.09114289164496586,0.3426242671571672,0.2146175144617446,0.3426242671571672,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.1779456413090229,0.21441131915679823,0.19863659124573071,0.3268289343218009,0.13656826983764767,0.07043971968131761,0.1779456412802554,0.3268289343218009,0.21373000042466447,0.20866860852297395,0.0919747533556074,0.3425905955918133,0.21441131915679823,0.3425905955918133,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.17614220372835795,0.2125752548663877,0.1973225493480762,0.32515294710795084,0.13311052486052116,0.07016313937492669,0.17614220378113288,0.32515294710795084,0.21185913871446002,0.20199907233007253,0.09162235244596377,0.34410433982312677,0.2125752548663877,0.34410433982312677,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.16985801010330517,0.20539780898097282,0.19212661015987395,0.31973506329456963,0.12146980871632695,0.06836915886091689,0.16985801029060452,0.31973506329456963,0.2044698268881378,0.1839658853262663,0.0916721070134081,0.34055543460324406,0.20539780898097282,0.34055543460324406,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.1647883821427822,0.203666621172335,0.18695119973520438,0.31173027310768764,0.11660672511036198,0.06602814911616345,0.16478838244473767,0.31173027310768764,0.2027571218200028,0.18098735130298882,0.09020487563451753,0.33980763657949864,0.203666621172335,0.33980763657949864,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.16193019205331802,0.2023694111481309,0.18381222622593243,0.30660038970907527,0.11434161469091972,0.06484857110741238,0.16193019183580246,0.30660038970907527,0.201443007769684,0.1816645032679662,0.08993137043621391,0.33551235974021254,0.2023694111481309,0.33551235974021254,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
