split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,2.1023796037411557e-08,0.0,,1.847110731034718e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,1.5415928089623776e-08,9.641969000995232e-08,0.8401163902514874,2.648341634881035e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,4.916191898018951e-08,3.9934545270625676e-07,0.876893755401414,8.454507849364745e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.458696309939114e-07,2.613964852571371e-06,0.8294278400280298,4.834981837120722e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.0779248188773636e-06,1.078044169844361e-05,0.8072504933469139,2.1642665615217993e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.1010310926358216e-06,2.4720842702663504e-05,0.7936546438165629,5.362636784411734e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,9.759743988979608e-06,4.460650961846113e-05,0.7812035939942636,1.0241938980470877e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.622653508093208e-05,7.057588663883507e-05,0.7700838649896143,1.6950858480413444e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.4267023036372848e-05,0.00010132297029485926,0.7604983059048352,2.523588773328811e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.513753108563833e-05,0.00014116728561930358,0.751092960869161,3.6388675653142855e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.726945553557016e-05,0.00018406144226901233,0.7431865416631682,4.8793070163810626e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,2.24507399337881e-08,0.0,,2.7193731710895008e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,1.975414143373655e-08,1.0940514982848981e-07,0.819440479130056,2.399471377145801e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,5.436826810978346e-08,4.6404014142353844e-07,0.8828371443405787,1.3246464902749722e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,2.9273161317178165e-07,3.1349377422884572e-06,0.9066228304240288,1.0755827588582179e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.4513136648020009e-06,1.3438479982141871e-05,0.8920031382469875,5.152176981937373e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.8074801977927564e-06,3.1573268643114716e-05,0.8794081081426751,1.2528077604656573e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.5371658567746636e-06,5.785295434179716e-05,0.8697185659310527,2.3433985916199163e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.2773028174706269e-05,9.246835543308407e-05,0.8618659527912808,3.8083006074884906e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.935263571795076e-05,0.00013366823259275407,0.8552188852761128,5.580990909948014e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.834096630977001e-05,0.00018724941764958203,0.8486459041340935,7.917637412901968e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.846762774628587e-05,0.00024507357738912106,0.8430364131617174,0.00010451810521772131,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,2.3987976049966164e-08,0.0,,1.9702468989635236e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,1.728000675882413e-08,1.0691530860640341e-07,0.8383766835258502,1.2928521364585777e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,10,4.077867288287962e-08,4.3156654783160775e-07,0.9055101163707643,4.217613991386315e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,25,6.612245329051802e-08,2.7168591714143986e-06,0.9756621712357307,1.0449349474583869e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,50,1.280340597986651e-07,1.0897718311753124e-05,0.9882512966351331,2.499865843219595e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,75,2.5435269890294876e-07,2.4548364308429882e-05,0.9896387109256154,5.698914833374147e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,100,4.215748958813492e-07,4.367970905150287e-05,0.990348495788187,1.0442521443110309e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,125,6.29090322945558e-07,6.829092308180407e-05,0.9907880828877949,1.617415819055168e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,149,8.738131782592973e-07,9.707405115477741e-05,0.9909984885985024,2.24800487558241e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,175,1.2080447504558833e-06,0.000133975685457699,0.9909831045362533,3.0589826565119438e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,199,1.6105948361655464e-06,0.00017330388072878122,0.9907065275780748,3.98003385271295e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,73,0,1.8823124392497448e-08,0.0,,1.7862546997093887e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,5,1.0202241718104688e-08,1.0321873844532092e-07,0.901159015584082,2.2629201623658446e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,10,2.7309615902026962e-08,4.1087471913670015e-07,0.9335329855304606,6.975481170456987e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,25,4.35044427149478e-08,2.558030018917634e-06,0.9829929897643048,3.193815416580037e-07,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,50,9.082404517357645e-08,1.0220051990472712e-05,0.9911131523344261,1.3412918633548543e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,75,1.8776634647110768e-07,2.298522122146096e-05,0.9918309967669229,3.164631607432966e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,100,3.305942186671018e-07,4.0849776269169524e-05,0.9919070739460424,5.767210041085491e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,125,5.212581299929298e-07,6.38140772935003e-05,0.9918316122068881,9.20153979677707e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,149,7.607482643834373e-07,9.065200720215216e-05,0.9916080372860693,1.3348512766242493e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,175,1.1150755199196283e-06,0.0001250171335414052,0.9910806184053939,1.8871134670916945e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,199,1.5705799114584806e-06,0.0001616336521692574,0.9902830883892061,2.501649760233704e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,85,0,2.075195482120762e-08,0.0,,2.699146151030618e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,5,1.4006473314509549e-08,9.90699291492092e-08,0.8586203358093211,1.3936406695336245e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,10,4.483294091528478e-08,4.059011473600549e-07,0.8895471441584379,4.511932516493289e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,25,1.9311197263505164e-07,2.6302745936845895e-06,0.9265810599780258,4.797847168447333e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,50,7.574237201879441e-07,1.072301711246837e-05,0.9293646823236683,1.9243780116084963e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,75,1.7811811403589672e-06,2.430160930089187e-05,0.9267052186418947,4.429805812833365e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,100,3.242776301703998e-06,4.336205529398285e-05,0.9252162684697747,8.229047125496436e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,125,5.130113095219713e-06,6.791073246859014e-05,0.9244579920030684,1.3166436474421062e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,149,7.356399237323785e-06,9.663699165685102e-05,0.9238759494558184,1.870544656412676e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,175,1.0269418453390244e-05,0.0001334734115516767,0.9230601935321459,2.5256655135308392e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,199,1.347750276181614e-05,0.00017275374557357281,0.921984309416456,3.1497664167545736e-05,60,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,0,5.725628682284878e-08,0.0,,1.1260950572022921e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,5,2.0591016891557956e-08,1.005318210900441e-07,0.7951791117648705,6.903079707853976e-08,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,10,2.3122613157511296e-08,4.115541969440528e-07,0.9438163592323793,1.210644455795773e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,25,9.661968647378671e-08,2.6255513603246072e-06,0.9632002298892979,6.697613343931152e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,50,3.5244318041804945e-07,1.0610699973767623e-05,0.9667841724589914,2.3342986423813272e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,75,8.11262736988283e-07,2.4012397261685692e-05,0.9662148377712068,5.294188213156303e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,100,1.4590840464734356e-06,4.2894575017271563e-05,0.9659844153745332,1.0009081961470656e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,125,2.297008677487611e-06,6.73249815008603e-05,0.9658817778144022,1.6491230780957267e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,149,3.3029416499630315e-06,9.607322863303125e-05,0.9656205823728564,2.3890364900580607e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,175,4.661250841309084e-06,0.00013315709657035768,0.9649943490706395,3.24105130857788e-05,145,1,1,same_source_cyclic_next_latent,False
