split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,7.021859191880253e-08,0.0,,7.078633945667434e-08
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,2.087817682934201e-05,1.3693910162970723e-05,-0.4465775496589262,2.203451234876752e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,2.358501180310668e-05,1.584389799802466e-05,-0.14938137457762354,2.4769981889960492e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,2.1441437888114478e-05,1.7265989811221516e-05,0.12120820508018122,2.2969886759938164e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,2.443371349585277e-05,2.7122223900732934e-05,0.40603486069612826,2.8747604582690654e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,1.9294782910606044e-05,4.14705596085696e-05,0.6411475550040928,2.817759471440695e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,2.435398959903523e-05,6.20002983851009e-05,0.6942854939675316,3.7536177330821374e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.2183886369475658e-05,8.789343846729025e-05,0.7903156965827366,4.3306642135121363e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.260761586967419e-05,0.00011536433339642826,0.8239452081974254,5.2038215380889595e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,2.5675137140979132e-05,0.0001539643588330364,0.8452537871025481,6.0376884744073325e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.0102146251920203e-05,0.00019460193216218612,0.8577613113191342,7.321939824578294e-05
train,depablo_low_temp,0,False,5,5,5,8.186722482150799e-08,0.0,,9.299031802356695e-08
train,depablo_low_temp,5,False,5,5,5,3.51623903327436e-08,1.0330704327543572e-07,0.6600200473757724,6.08662553247541e-08
train,depablo_low_temp,10,False,5,5,5,3.92396543702489e-08,4.2783193521245266e-07,0.9082847815416638,1.2444097166053326e-07
train,depablo_low_temp,25,False,5,5,5,1.5072746464284137e-07,2.7642588065646125e-06,0.9462291006306882,7.688181710818754e-07
train,depablo_low_temp,50,False,5,5,5,5.223342796512042e-07,1.1252334661548958e-05,0.9548433335409193,3.226812373213761e-06
train,depablo_low_temp,75,False,5,5,5,1.1859144279924294e-06,2.554690981924068e-05,0.9550193457788474,7.554044441349106e-06
train,depablo_low_temp,100,False,5,5,5,2.136213174708246e-06,4.572098987409845e-05,0.9548341595848463,1.3876960747438715e-05
train,depablo_low_temp,125,False,5,5,5,3.382111015071132e-06,7.185182621469722e-05,0.9545757422482927,2.2203702974366025e-05
train,depablo_low_temp,149,False,5,5,5,4.88198097627901e-06,0.00010261770803481341,0.9541357175771721,3.187416659784503e-05
train,depablo_low_temp,175,False,5,5,5,6.907055285410024e-06,0.0001423011941369623,0.9532253877580201,4.380355057946872e-05
train,depablo_low_temp,199,False,5,5,5,9.274153512706107e-06,0.00018488138739485293,0.9516524839718496,5.580130782618653e-05
train,lj_noisy,0,False,5,5,5,6.238309637751627e-08,0.0,,6.654794972860146e-08
train,lj_noisy,5,False,5,5,5,2.017128064579765e-08,9.486441570061288e-08,0.7892757999999418,2.826816203338467e-08
train,lj_noisy,10,False,5,5,5,3.551953113856143e-08,3.9631250956517763e-07,0.9102295013888394,5.496283037587091e-08
train,lj_noisy,25,False,5,5,5,2.8916427936565013e-07,2.6223908207612114e-06,0.8891845305727794,4.093927600479219e-07
train,lj_noisy,50,False,5,5,5,1.4791782859902015e-06,1.09006710772519e-05,0.862674506239569,1.9959292785642903e-06
train,lj_noisy,75,False,5,5,5,3.81174240828841e-06,2.5082033971557394e-05,0.8455721434812646,5.120367950439686e-06
