split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,2.0964261437939058e-08,0.0,,1.9298120434996235e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,1.4023746608415877e-08,9.641969000995232e-08,0.8545551576968525,1.4206684717521512e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,5.352374898848211e-08,3.9934545270625676e-07,0.865971307233459,5.3106354869214556e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.4523622477754543e-07,2.613964852571371e-06,0.8296701562993227,4.13181311387234e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.0056238554388983e-06,1.078044169844361e-05,0.8139571724850149,2.0343725282145897e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.042484190198593e-06,2.4720842702663504e-05,0.7960229652828421,5.189775492908666e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,9.856825272436254e-06,4.460650961846113e-05,0.779027201259503,1.0155482414120343e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.6538871932425536e-05,7.057588663883507e-05,0.7656583187248992,1.7308884707745165e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.4664010197739117e-05,0.00010132297029485926,0.7565802687587567,2.6477784558665007e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.526390719343908e-05,0.00014116728561930358,0.7501977385288975,3.89087108487729e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.6664456021972e-05,0.00018406144226901233,0.7464734849041863,5.2496761782094836e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,2.242680530173402e-08,0.0,,3.0515437288158864e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,1.4668524173089281e-08,1.0940514982848981e-07,0.8659247375824214,2.882302752027499e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,4.0755608665676846e-08,4.6404014142353844e-07,0.91217223462468,1.224630921115022e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,3.092063138865342e-07,3.1349377422884572e-06,0.9013676381143001,1.0807608532559243e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.4825110383753781e-06,1.3438479982141871e-05,0.8896816425410122,4.9784002840169705e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.835553343378706e-06,3.1573268643114716e-05,0.8785189653078527,1.2228441846673377e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.506233941967366e-06,5.785295434179716e-05,0.8702532303256236,2.349580427107867e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.254718517884612e-05,9.246835543308407e-05,0.8643083342395328,3.891345841111615e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.8743825421552174e-05,0.00013366823259275407,0.8597735224145677,5.7438672229181975e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.7021989808417857e-05,0.00018724941764958203,0.8556898592924507,8.14366721897386e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.622991789598018e-05,0.00024507357738912106,0.8521671806403865,0.00010694243246689439,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,3.8948744673916735e-08,0.0,,3.979444684887312e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,2.1300177621697003e-08,1.0691530860640341e-07,0.8007752313552103,2.2568041657677895e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,10,2.1912502035092984e-08,4.3156654783160775e-07,0.949225670652205,2.988966585348862e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,25,3.256847236343674e-08,2.7168591714143986e-06,0.9880124547101639,5.8139896452757966e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,50,1.3396905274021265e-07,1.0897718311753124e-05,0.9877066878673375,2.5505090661681606e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,75,2.770306650745624e-07,2.4548364308429882e-05,0.988714903298896,6.170517963255406e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,100,4.082093596480263e-07,4.367970905150287e-05,0.9906544853774849,1.0225786581941065e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,125,5.806622311865794e-07,6.829092308180407e-05,0.9914972267911649,1.512161588834715e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,149,8.093996370917012e-07,9.707405115477741e-05,0.991662039160175,2.1557393665716518e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,175,1.1387669474061113e-06,0.000133975685457699,0.9915001968938187,3.159242623951286e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,199,1.5457674180652248e-06,0.00017330388072878122,0.9910805954744641,4.471466581890127e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,73,0,4.4947103816639356e-08,0.0,,3.031096795780286e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,5,2.099271689814941e-08,1.0321873844532092e-07,0.7966191292943374,2.0421078161803052e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,10,1.885087286268572e-08,4.1087471913670015e-07,0.9541201442077191,4.7446828688180176e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,25,2.0495889430094394e-08,2.558030018917634e-06,0.9919876274795373,2.9316188943084853e-07,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,50,6.30394509926191e-08,1.0220051990472712e-05,0.9938317876414537,1.3095802842144622e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,75,1.4664048819668096e-07,2.298522122146096e-05,0.993620227241504,3.1207050597004127e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,100,2.4542936216676026e-07,4.0849776269169524e-05,0.9939919043729991,5.840539415657986e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,125,3.8623878140242596e-07,6.38140772935003e-05,0.9939474360864611,9.59098633757094e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,149,5.93046593166946e-07,9.065200720215216e-05,0.9934579871811943,1.4218087926565204e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,175,9.46758802911063e-07,0.0001250171335414052,0.992426967599625,2.0408657292136922e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,199,1.4643769645772409e-06,0.0001616336521692574,0.9909401480142032,2.7258820409770124e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,85,0,2.120048847586986e-08,0.0,,2.500650531089832e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,5,9.782460175244978e-09,9.90699291492092e-08,0.9012570185599748,1.5876194581210257e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,10,2.2218227258008483e-08,4.059011473600549e-07,0.9452619747381502,4.7132228786495034e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,25,1.554240043333266e-07,2.6302745936845895e-06,0.9409095899315962,3.8394495049942634e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,50,7.165675128817384e-07,1.072301711246837e-05,0.9331748233388029,1.5112195796973538e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,75,1.7225412420884822e-06,2.430160930089187e-05,0.9291182233752204,3.7073855310154613e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,100,3.171646767441416e-06,4.336205529398285e-05,0.9268566320037526,7.4610447882150766e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,125,5.063704065833008e-06,6.791073246859014e-05,0.925435879105338,1.2743809747917112e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,149,7.309768534469185e-06,9.663699165685102e-05,0.9243584841669586,1.8817932868842036e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,175,1.0241996278637089e-05,0.0001334734115516767,0.9232656439992791,2.604734072519932e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,199,1.3443673196888994e-05,0.00017275374557357281,0.9221801347794015,3.275155177107081e-05,60,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,0,7.848341709859596e-08,0.0,,1.5956007359818614e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,5,3.866458087031788e-08,1.005318210900441e-07,0.6153995774563072,6.974417487981555e-08,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,10,2.8864977963394267e-08,4.115541969440528e-07,0.9298634829198007,5.224192989317089e-08,145,1,1,same_source_cyclic_next_latent,False
