epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4218210141857465,0.30846211859956385,0.4371518889864286,0.5072132138808568,0.3428516273995241,0.41539820496737956,0.4218210154159201,0.5072132138808568,0.3065374158263827,0.2801303998697549,0.28341729792393744,0.36183865800499915,0.30846211859956385,0.36183865800499915,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.21272804826498032,0.21786100615933537,0.2313285350104173,0.3576731046934922,0.17156176453083755,0.10894927532101671,0.21272804818178218,0.3576731046934922,0.21698694152198733,0.20210553611628712,0.10186650467477738,0.3496109776869416,0.21786100615933535,0.3496109776869416,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.1879785517255465,0.21687661259016022,0.2097697457273801,0.34561590164899825,0.14211147642135621,0.07620827594647805,0.18797855133894417,0.34561590164899825,0.2160337726532792,0.20358765567699447,0.10216332603432238,0.3448788560591638,0.21687661259016022,0.3448788560591638,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.1824217408299446,0.20975591590814294,0.20407229793071746,0.3368067982196808,0.13738148190329472,0.07307694327272475,0.1824217411319001,0.3368067982196808,0.20892288653987148,0.19591657570935786,0.09291016462631524,0.34044100738875566,0.20975591590814294,0.34044100738875566,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.17924739000201226,0.20975890197682504,0.200926658898592,0.33248079636693,0.13346967782018085,0.07179169572827716,0.179247389971796,0.33248079636693,0.20883786527859047,0.19461437375377863,0.09326754429517314,0.3413947878815234,0.20975890197682504,0.3413947878815234,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.17576111893852553,0.20844102850245932,0.19779315340518952,0.3277749043305715,0.12846026817833384,0.07104818576822679,0.1757611194257107,0.3277749043305715,0.2073892203529055,0.18649695226410404,0.09585644283844158,0.3429696904048324,0.20844102850245935,0.3429696904048324,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.17008229783177375,0.20459299302566797,0.19259812999765077,0.32003253678480786,0.12081383912451565,0.06940051511737208,0.17008229700889851,0.32003253678480786,0.2035250824096923,0.17858015791419893,0.09532721028290689,0.3398716108798981,0.20459299302566794,0.3398716108798981,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.1653287196556727,0.20033941080529863,0.18797164391477902,0.3134684363702933,0.1153822437574466,0.06713547795265913,0.16532871936013302,0.3134684363702933,0.19926459328224883,0.17414610450994222,0.09117282767640426,0.3356993002295494,0.20033941080529863,0.3356993002295494,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.16263005203505357,0.19964458396456514,0.1851088276753823,0.3089255765279134,0.11323303909599781,0.06573154105866949,0.1626300522275269,0.3089255765279134,0.19857772029501697,0.1750424428903498,0.08997537566628307,0.3339159333370626,0.19964458396456516,0.3339159333370626,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.1602798297057549,0.19975178427885598,0.18234315838913123,0.3041771429379781,0.11184340830519796,0.06481893878678481,0.16027983000998694,0.3041771429379781,0.19871540716647482,0.17574750818917528,0.08951094260439277,0.33399690204299987,0.19975178427885595,0.33399690204299987,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
11,0.15798388118545215,0.19877754411877444,0.179918356547753,0.2994307149648666,0.11041331234822671,0.06410761622898281,0.15798388118069204,0.2994307149648666,0.19777088989270852,0.1757539173127152,0.0912353994497098,0.3293433155938983,0.19877754411877444,0.3293433155938983,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.1556762968649467,0.19846953649943075,0.1773483643233776,0.29519778218865395,0.10881577633072932,0.06301533177743356,0.1556762967656056,0.29519778218865395,0.1975073725140343,0.17732153240125625,0.08940961603913457,0.3286774610579014,0.19846953649943075,0.3286774610579014,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
13,0.15367391166090966,0.19717216731545825,0.17509681032101312,0.29140450798968476,0.10731492761646708,0.062302299560358126,0.15367391172217001,0.29140450798968476,0.1962276488749,0.17544901251234113,0.08822064141556621,0.3278468480184674,0.19717216731545825,0.3278468480184674,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
14,0.15130501168469587,0.19819053668171788,0.1723582859635353,0.2870290493617455,0.10543054829413692,0.061455437914157904,0.1513050118566801,0.2870290493617455,0.1972685642549768,0.1774333821684122,0.08789614898012951,0.32924207889661194,0.1981905366817179,0.32924207889661194,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
15,0.14892015644907952,0.20044926355980958,0.16977620582282543,0.2825078551967939,0.10334699393684665,0.0609056200409929,0.14892015639154446,0.2825078551967939,0.19943379176408052,0.180684559780173,0.08847863371064886,0.3321845971886069,0.20044926355980955,0.3321845971886069,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
16,0.14636303688089053,0.20485966413778564,0.16700235918660958,0.27785343990723294,0.10093615397065878,0.060299515814209975,0.1463630365640339,0.27785343990723294,0.20383694940727826,0.18475589632242917,0.08913068640232086,0.34069240968860687,0.20485966413778564,0.34069240968860687,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
17,0.1438059742351373,0.20814780750195497,0.1644923878411452,0.2735391707917055,0.09815080158909162,0.059727950397568445,0.14380597425945518,0.2735391707917055,0.2072016169896815,0.18786364986142143,0.0945721866514068,0.3420075859930366,0.20814780750195494,0.3420075859930366,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
18,0.14085144522289436,0.20847851670347153,0.16139099464317164,0.2683282582461834,0.09507961781695486,0.05914645926095545,0.14085144510803124,0.2683282582461834,0.20746075061879432,0.1876046094703488,0.09090349882328883,0.346927441816777,0.2084785167034715,0.346927441816777,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
19,0.1373999510506789,0.20974475373731305,0.15772874569892884,0.2622244795958201,0.09151966391379635,0.05845570900663734,0.13739995083875126,0.2622244795958201,0.20871874995762482,0.186271881185472,0.09330695190746337,0.3496554281190038,0.20974475373731305,0.3496554281190038,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
20,0.13339187662800153,0.21438924117852,0.15349129623174668,0.2549735531558593,0.0875106424583743,0.05769143387147536,0.13339187649523632,0.2549735531558593,0.2133793246479084,0.19368602294195444,0.0977601021360606,0.351721598457545,0.21438924117852,0.351721598457545,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
21,0.12944676980376243,0.21697881812384973,0.14921158292889594,0.24763158331314722,0.0837252757338186,0.05698345058349272,0.1294467698768195,0.24763158331314722,0.2158969461613645,0.19363136195577682,0.09289906498137862,0.36440602743439376,0.21697881812384975,0.36440602743439376,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
22,0.12520035227139792,0.22149141912302003,0.14438220860560735,0.2397118287285169,0.08007838787014286,0.055810840856283905,0.1252003524849812,0.2397118287285169,0.22024643718979012,0.19985150368418544,0.09551716819731519,0.36910558548755945,0.22149141912302003,0.36910558548755945,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
23,0.12148449502885342,0.2269146412393699,0.14035849605997403,0.23300365290045738,0.07655634989030659,0.05489348272886127,0.1214844951732084,0.23300365290045738,0.22554630099826803,0.20689174724649637,0.09582574819307774,0.3780264282785356,0.22691464123936989,0.3780264282785356,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
24,0.11783274560670058,0.22874071657595535,0.13671347943445047,0.226971369912227,0.07284005316284796,0.053686812665313485,0.11783274524679616,0.226971369912227,0.227354978379483,0.21161568071413786,0.09865552573744207,0.37595094327628614,0.22874071657595532,0.37595094327628614,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
25,0.11425267097353935,0.23897677992625782,0.13288789951304594,0.22087407100200654,0.06928093064203858,0.052603011406958104,0.11425267101700108,0.22087407100200654,0.23758471139504886,0.21932311044912786,0.1024130685981363,0.3951941607315093,0.2389767799262578,0.3951941607315093,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
