epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.44228607338666914,0.39989539826909704,0.4589987753033638,0.5205136766632398,0.3425439812342326,0.4638005620141824,0.4422860733038849,0.5205136766632398,0.3979623958095908,0.30024246241897345,0.5221399128586054,0.3773038195297122,0.399895398269097,0.5221399128586054,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.24094662883877754,0.2299075745921582,0.2592212329705556,0.36568957126140594,0.1829551603582998,0.17419515574226777,0.24094662912065787,0.36568957126140594,0.22894514280805986,0.2068080765698105,0.12318180906027555,0.3597328381463885,0.2299075745921582,0.3597328381463885,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.19682787668704987,0.22668653743031125,0.21841196550925573,0.35163229853908223,0.14831829590474566,0.09053303416321674,0.1968278762023482,0.35163229853908223,0.22586317325135072,0.20921765449084342,0.11600307523831725,0.35483888256177304,0.22668653743031122,0.35483888256177304,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.19224561056494713,0.22442409631516785,0.2139265765051047,0.34603870860735575,0.14417436046153306,0.08652376309782267,0.19224561072223714,0.34603870860735575,0.22351450524044533,0.20635637515503913,0.11210950610414147,0.35480640768632293,0.22442409631516788,0.35480640768632293,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.1902955917517344,0.2236554152984172,0.21193891829252243,0.34343508711457255,0.14257570329805216,0.08487598420058688,0.1902955915377372,0.34343508711457255,0.22289891608431936,0.2056261948030442,0.11246482130140066,0.35287522979080677,0.22365541529841723,0.35287522979080677,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.18887638347347577,0.2261116762285431,0.2107590304215749,0.3415435645977656,0.14128082778056464,0.08380475743363301,0.1888763832706544,0.3415435645977656,0.22521629660141965,0.20781623551622033,0.11663893310725688,0.35387986006215216,0.2261116762285431,0.35387986006215216,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.18788958924015364,0.22212417189838984,0.20983631045619647,0.34032743616898853,0.1403883172844847,0.08295301368460059,0.1878895890460246,0.34032743616898853,0.22123453372344376,0.2016952638477087,0.11150456972979009,0.3531726821176708,0.22212417189838987,0.3531726821176708,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.18664811662832895,0.22181444562257577,0.2087909816801548,0.3388950623273849,0.13915935735156137,0.08188993025571108,0.1866481166448858,0.3388950623273849,0.22093566213610272,0.20035622510686515,0.11069342839810997,0.3543936833627522,0.22181444562257577,0.3543936833627522,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.1855379497408867,0.22213181329425424,0.20752034054199855,0.3373321544329325,0.1383693341910839,0.08091235955307881,0.1855379493923651,0.3373321544329325,0.22121434188013275,0.19943670672923328,0.11103703213576227,0.3559217010177672,0.22213181329425424,0.3559217010177672,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.18449707184731962,0.22805085036593178,0.20668387974301974,0.3359661958614985,0.13738365442554157,0.08014136525491873,0.1844970718473196,0.3359661958614985,0.22714687200138967,0.2114757829513401,0.11626036178320646,0.35641640636324884,0.22805085036593178,0.35641640636324884,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
