epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4294834219541262,0.3652643254687283,0.4294834219541262,0.484795344421114,0.4330232768959728,0.32260964480005405,0.4134760887057136,0.484795344421114,0.3652643254687283,0.28102369277559697,0.4555278643965721,0.3532962320666564,0.3632825964129418,0.4555278643965721,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.2854643468852577,0.2435789000621092,0.2854643468852577,0.3784026329142586,0.20348014095285327,0.24010557970809576,0.27399611785840255,0.3784026329142586,0.2435789000621092,0.23591886028558254,0.14476559725344965,0.34753162562356965,0.24273869438753395,0.34753162562356965,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.2227029733584787,0.22282967575766305,0.2227029733584787,0.3442564908130554,0.10817307821387297,0.1603834806026669,0.20427101654319846,0.3442564908130554,0.22282967575766305,0.20652788311510564,0.12510274680527417,0.3332721790985057,0.22163426967296185,0.3332721790985057,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.21307589743637065,0.2259025860285545,0.21307589743637065,0.3344232133766686,0.10315746001958793,0.144551303302191,0.19404399223281585,0.3344232133766686,0.2259025860285545,0.21060013219942042,0.12708736752944166,0.3364617575940333,0.22471641910763177,0.3364617575940333,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.2101543984552895,0.21902406250014372,0.2101543984552895,0.3299069530322327,0.10271706785609677,0.14120970516702158,0.19127790868511704,0.3299069530322327,0.21902406250014372,0.19734372290723184,0.12617440207028074,0.3297970884920735,0.21777173782319537,0.3297970884920735,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.20778191135948124,0.21978779331449064,0.20778191135948124,0.3270671308755239,0.10093889626811654,0.13837372338346357,0.18879325017570137,0.3270671308755239,0.21978779331449064,0.20450719704906,0.12032011403996301,0.33059788110028754,0.21847506406310355,0.33059788110028754,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.20640088494728132,0.2217380806703801,0.20640088494728132,0.3250951974340061,0.10019863448659914,0.1364105243341696,0.1872347854182583,0.3250951974340061,0.2217380806703801,0.20561488123580893,0.12634673264416818,0.32969917842236,0.2205535974341124,0.32969917842236,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.20393429255877252,0.22703919844810871,0.20393429255877252,0.3219031958342869,0.09834570569676045,0.1340639718988543,0.18477095780996722,0.3219031958342869,0.22703919844810871,0.20916624624093877,0.1210518224838827,0.3480575257446617,0.22609186482316104,0.3480575257446617,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.20233694888770473,0.2222403056349057,0.20233694888770473,0.3197552225226619,0.09796703244901889,0.1320405964479909,0.18325428380655726,0.3197552225226619,0.2222403056349057,0.20755416414442848,0.1232125835493207,0.33268255252930284,0.22114976674101736,0.33268255252930284,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.20013319053827763,0.22492783564367458,0.20013319053827763,0.31648839566836773,0.0964438525817587,0.13006306574952856,0.180998437999885,0.31648839566836773,0.22492783564367458,0.21396487006828427,0.1213774096784427,0.33640351403308544,0.2239152645932708,0.33640351403308544,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.197203361583116,0.2247887022908057,0.197203361583116,0.3114735021869624,0.09576469940690863,0.12837657829346283,0.17853825996244463,0.3114735021869624,0.2247887022908057,0.2052888962777054,0.12049158856542291,0.34590599139858236,0.22389549208057025,0.34590599139858236,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.193871244827871,0.2208981969276549,0.193871244827871,0.3065312447863404,0.09403645665075491,0.12539875302397602,0.1753221514870238,0.3065312447863404,0.2208981969276549,0.20428492657919514,0.11780303070615782,0.3377882357931843,0.2199587310261791,0.3377882357931843,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.1902604870511414,0.2256981833435014,0.1902604870511414,0.3002327792544983,0.09288147872323782,0.12425009246425932,0.17245478348066515,0.3002327792544983,0.2256981833435014,0.20770882881256414,0.12166163695387934,0.3450776531164976,0.22481603962764699,0.3450776531164976,2D AE mixed-T exclusion,6,normalized_delta,192
