source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.43662975864897824,0.15648347299025023,0.0635535199374179,1.3077972647046465e-07,0.0006341145373880864,0.0002204319287557155
depablo_low_temp,10,20,20,20,0.7416587657680407,0.1302944277475802,0.08909196724582674,1.0452750114353648e-07,0.000498273508856073,0.00018949601071653887
depablo_low_temp,25,20,20,20,0.9079105055559141,0.07814339374532131,0.1113451632350467,1.7660925895057743e-07,0.00044554483611136675,0.0002256369982205797
depablo_low_temp,50,20,20,20,0.9703135763817142,0.05045425483968613,0.12192390929122102,6.071310068023195e-07,0.0005850901594385505,0.0002781182949547656
depablo_low_temp,75,20,20,20,0.9762168999327167,0.04675528305895271,0.1271388104990921,1.5792976427064786e-06,0.0010129102040082217,0.00042430591129232197
depablo_low_temp,100,20,20,20,0.9673408854620541,0.05208167606922385,0.1309363081666797,3.970251557916526e-06,0.0019331784918904305,0.0006960413564229384
depablo_mixed_temp,5,20,20,20,0.4750949852493441,0.26938398970451277,0.22679945757564682,4.791768548813024e-05,0.00937406340672169,0.0017916972312377766
depablo_mixed_temp,10,20,20,20,0.5008089584001704,0.24058394401868002,0.17922109704665723,4.2699582098748576e-05,0.008408155187498777,0.0013071194116491824
depablo_mixed_temp,25,20,20,20,0.48163203664341125,0.2274031252043899,0.18142652653321048,4.4945857693790005e-05,0.0084846832905896,0.0011893695904291236
depablo_mixed_temp,50,20,20,20,0.6979508608289507,0.14512679518698585,0.12905106469273595,4.145744906480786e-05,0.007303691166453063,0.0015263261520885862
depablo_mixed_temp,75,20,20,20,0.6786954792781825,0.12369566408462443,0.1721180025747532,4.161861403133571e-05,0.006476652156561613,0.0018049250036710873
depablo_mixed_temp,100,20,20,20,0.7864677544155895,0.10497325635538983,0.12643548055144446,5.550759888706125e-05,0.006031526811420917,0.0020841149584157393
lj_noisy,5,20,20,20,-2.186732655134825,0.04738990963389093,0.0012192600578043978,8.659745955874599e-08,0.0005679181835148483,0.00023405725733027793
lj_noisy,10,20,20,20,-0.7379116550715956,0.043363488010812766,0.002153844244672589,6.357765096609569e-08,0.00031213200418278575,0.0001634704720345326
lj_noisy,25,20,20,20,0.0033123524320439746,0.04956170001785708,0.004116859972161529,3.695936563019586e-07,0.0004727319232188165,0.00026266176137141884
lj_noisy,50,20,20,20,0.182513227152576,0.05127895414091995,0.004765160046327359,1.802029737518751e-06,0.0008623280562460422,0.0003280645527411252
lj_noisy,75,20,20,20,0.49755451132332496,0.04512902812157227,0.005096114207392416,4.456764611404651e-06,0.0010297780390828848,0.0004822263028472662
lj_noisy,100,20,20,20,0.43632113812996276,0.040739450046306316,0.005310082358180217,8.679359257257602e-06,0.0014117183163762093,0.0007191708660684526
reid,5,20,20,20,-3.067526060792156,0.23566559389359693,0.02154076783415691,4.673446780678603e-08,0.00038351982657331974,0.0002655402480741031
reid,10,20,20,20,-0.8577342025650823,0.1924530110428006,0.028346618455362994,6.659052949054001e-08,0.0002617604797706008,0.00033604850650590377
reid,25,20,20,20,0.7364076696522766,0.08083826311169034,0.034074291474254684,3.2983133930741814e-07,0.00045651734108105303,0.0002898041980188282
reid,50,20,20,20,0.9421591159731305,0.03357443577382347,0.03674579830514,1.4977926845460843e-06,0.0008924233727157116,0.00023405320098390803
reid,75,20,20,20,0.9715187601381554,0.028673181813084474,0.03814548712888468,3.4563330203241093e-06,0.0008844540920108557,0.00036178106238367037
reid,100,20,20,20,0.9632032727432666,0.03263169085712605,0.039261933802947645,6.8504786213452465e-06,0.0014550197403877974,0.000564400726580061
