epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.6902793526649476,0.6107367976617656,0.7038158391651355,0.6798420953907465,0.8755129089480952,0.5154830538128552,0.6902793527172323,0.8755129089480952,0.6034972983951631,0.39138851533061825,0.7227842151769437,0.7242011744529009,0.6127913016534876,0.7242011744529009,-0.0006222288415567157,-0.25908339532227065,1.071534065886226e-05,-0.25908339532227065,-21.4288708395704,2.2146388710098107e-05,-21.4288708395704,0.10150188273950567,1.283068826296585e-05,0.10150188273950567,-7.195484117384389,-21.4288708395704,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.5345008395220104,0.5753035971012554,0.5511538558884671,0.5591036347966445,0.6854936178577574,0.35890526675472134,0.5345008398030412,0.6854936178577574,0.5689186753705144,0.3203601147106383,0.6886391186562832,0.7189634728129022,0.575987568726608,0.7189634728129022,0.018479654270641133,-0.20087329065190906,9.356924579151382e-06,-0.20087329065190906,-23.537046443778323,2.0307977183620097e-05,-23.537046443778323,0.3477195074146945,1.0049614729723544e-05,0.3477195074146945,-7.796733409005179,-23.537046443778323,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.5000271188585381,0.5354789456891779,0.5226145680013455,0.5451485985203793,0.6426931296524249,0.31223963585339093,0.5000271213420651,0.6426931296524249,0.5297348941088115,0.3047466765419813,0.6492096165166004,0.6554297671536915,0.5364620200707577,0.6554297671536915,0.10951761172676744,0.008892259196172314,8.851246502672438e-06,0.008892259196172314,-24.3010083294686,1.548741865917691e-05,-24.3010083294686,0.4912494636929904,9.783789653283748e-06,0.4912494636929904,-7.9336222021931455,-24.3010083294686,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.41682487114479666,0.3797879129452141,0.4138170101924946,0.35166385511034415,0.5803282756554453,0.3184824775708349,0.4168248694455414,0.5803282756554453,0.3744211422671613,0.3324210809369106,0.2797983134223614,0.5332602926646359,0.38182656234130263,0.5332602926646359,0.6404869863514242,0.7435673531220606,8.87269243321498e-06,0.7435673531220606,-6.491401493964213,1.700989623714122e-05,-6.491401493964213,-0.05297160647710153,1.0774331440188688e-05,-0.05297160647710153,-1.933601915773085,-6.491401493964213,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.36321300189746053,0.35980506360922987,0.3533169722086505,0.2800857187885987,0.4914882010143054,0.3180650862816133,0.36321300202817247,0.4914882010143054,0.35404576925854936,0.3392225396237336,0.26682141797209624,0.48068888613488525,0.3622442812435717,0.48068888613488525,0.6474636329838879,0.747972646901922,8.521374331849074e-06,0.747972646901922,-6.120417695628739,1.5947916926961626e-05,-6.120417695628739,-0.061146395414908294,1.0286181384344672e-05,-0.061146395414908294,-1.811197148047242,-6.120417695628739,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.35378345541263884,0.34851008965388725,0.34513189471081684,0.2803250526911334,0.4668157796718572,0.31420953095351395,0.3537834544388349,0.4668157796718572,0.3436015944045625,0.339178315945901,0.256821296090493,0.45467462547821924,0.3502247458382044,0.45467462547821924,0.7774540220547663,0.8525310571414889,7.646961512364214e-06,0.8525310571414889,-3.679132649316572,1.4697694541609963e-05,-3.679132649316572,0.3162635775799877,9.548141792947718e-06,0.3162635775799877,-0.8367793381983653,-3.679132649316572,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.34769387802011087,0.3544955678382202,0.33886755006878,0.2742811467302473,0.4574126987080825,0.31138778658289656,0.3476938773404088,0.4574126987080825,0.34845872116030047,0.335562592925271,0.2678651507740142,0.46802309597842395,0.3571502798925697,0.46802309597842395,0.5950384253056467,0.5567160983912511,1.0124811524292454e-05,0.5567160983912511,-3.5530417898558673,1.580363468747237e-05,-3.5530417898558673,-0.19654827344195525,1.0494180810383113e-05,-0.19654827344195525,-1.0642913216355236,-3.5530417898558673,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.34548856553278473,0.35146479593393837,0.33698293684344544,0.2754006220321906,0.45186472613560524,0.3092003505480917,0.34548856623862917,0.45186472613560524,0.3452468582355466,0.34474239002156537,0.2545955560344737,0.4629601956694387,0.3540993805751593,0.4629601956694387,0.5974403462687257,0.7222497836022075,8.582561804360012e-06,0.7222497836022075,-5.487633622596553,1.621620322111994e-05,-5.487633622596553,-0.467427077086759,1.0682224342417612e-05,-0.467427077086759,-1.744270305360368,-5.487633622596553,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.34171536941277353,0.35068546711026055,0.3330356255173683,0.27421521975805885,0.44326616568784966,0.3076647214591503,0.341715368968353,0.44326616568784966,0.344853713282531,0.3266700048116036,0.2735305359819904,0.4584132674499415,0.3528712694145118,0.4584132674499415,0.6826329386869503,0.7451945055120389,7.512575257351272e-06,0.7451945055120389,-5.0161452952436125,1.5109931564438738e-05,-5.0161452952436125,0.0845493566686224,9.751503159804998e-06,0.0845493566686224,-1.395467144354317,-5.0161452952436125,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.33989367508574536,0.341448391297538,0.33166757100506833,0.2726861177698562,0.44184522573885165,0.3051496762586267,0.3398936732557782,0.44184522573885165,0.33654748170979715,0.31525639462051913,0.2530005286389496,0.460815748287132,0.34302422384886694,0.460815748287132,0.7813501288089058,0.8330312460912097,8.31697375360818e-06,0.8330312460912097,-1.6822371287712445,1.4943196538297343e-05,-1.6822371287712445,0.14287824014073702,9.763309981281054e-06,0.14287824014073702,-0.23544254751309926,-1.6822371287712445,2D AE mixed-T exclusion,2,normalized_delta,96
