epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.5754227046072483,1.265340085566044,0.5759034935086965,0.5754227046072483,0.5754227046072483,0.5754227046072483,1.2115564424991607,1.265340085566044,1.265340085566044,1.265340085566044,noisy-LJ only,8,normalized_delta,96
2,0.414310321226716,1.0064363115727901,0.4146072581807772,0.414310321226716,0.414310321226716,0.414310321226716,0.9535129018723965,1.0064363115727901,1.0064363115727901,1.0064363115727901,noisy-LJ only,8,normalized_delta,96
3,0.34777652751654387,0.6767028582692146,0.3477087177981933,0.34777652751654387,0.34777652751654387,0.34777652751654387,0.6481065936088563,0.6767028582692146,0.6767028582692146,0.6767028582692146,noisy-LJ only,8,normalized_delta,96
4,0.332478675596416,0.5484043068885803,0.3322535178611676,0.332478675596416,0.332478675596416,0.332478675596416,0.5326586362719535,0.5484043068885803,0.5484043068885803,0.5484043068885803,noisy-LJ only,8,normalized_delta,96
5,0.32731076326966285,0.4988381978273392,0.32705589950084685,0.32731076326966285,0.32731076326966285,0.32731076326966285,0.487481427282095,0.4988381978273392,0.4988381978273392,0.4988381978273392,noisy-LJ only,8,normalized_delta,96
6,0.3236472141717871,0.47238172617554663,0.32340470429509877,0.3236472141717871,0.3236472141717871,0.3236472141717871,0.46305140110850335,0.47238172617554663,0.47238172617554663,0.47238172617554663,noisy-LJ only,8,normalized_delta,96
7,0.31980406183501087,0.4632834633588791,0.3195959918598334,0.31980406183501087,0.31980406183501087,0.31980406183501087,0.45499023750424383,0.4632834633588791,0.4632834633588791,0.4632834633588791,noisy-LJ only,8,normalized_delta,96
8,0.3155932790910204,0.46582260248064994,0.3154170166365802,0.3155932790910204,0.3155932790910204,0.3155932790910204,0.4580325333476067,0.46582260248064994,0.46582260248064994,0.46582260248064994,noisy-LJ only,8,normalized_delta,96
9,0.31255018200725315,0.44407530975341797,0.3123557491848866,0.31255018200725315,0.31255018200725315,0.31255018200725315,0.4378404267579317,0.44407530975341797,0.44407530975341797,0.44407530975341797,noisy-LJ only,8,normalized_delta,96
10,0.30946149170274534,0.42410434813797476,0.3092317909263074,0.30946149170274534,0.30946149170274534,0.30946149170274534,0.41917859004437924,0.42410434813797476,0.42410434813797476,0.42410434813797476,noisy-LJ only,8,normalized_delta,96
11,0.30655316851412256,0.41010780636966226,0.3062903496089081,0.30655316851412256,0.30655316851412256,0.30655316851412256,0.4060458634793758,0.41010780636966226,0.41010780636966226,0.41010780636966226,noisy-LJ only,8,normalized_delta,96
12,0.3037524899281561,0.4009439740478992,0.3034642681541542,0.3037524899281561,0.3037524899281561,0.3037524899281561,0.3974093345850706,0.4009439740478992,0.4009439740478992,0.4009439740478992,noisy-LJ only,8,normalized_delta,96
13,0.3010451714557906,0.39488450425863264,0.3007397244585057,0.3010451714557906,0.3010451714557906,0.3010451714557906,0.3916626300513744,0.39488450425863264,0.39488450425863264,0.39488450425863264,noisy-LJ only,8,normalized_delta,96
14,0.29841993492717545,0.39074688880145547,0.2981045411489904,0.29841993492717545,0.29841993492717545,0.29841993492717545,0.38771458250284196,0.39074688880145547,0.39074688880145547,0.39074688880145547,noisy-LJ only,8,normalized_delta,96
15,0.2958817959179481,0.3873914075642824,0.2955605905602376,0.2958817959179481,0.2958817959179481,0.2958817959179481,0.38448047503829,0.3873914075642824,0.3873914075642824,0.3873914075642824,noisy-LJ only,8,normalized_delta,96
16,0.2934465634611746,0.38373291984200475,0.2931219447242717,0.2934465634611746,0.2934465634611746,0.2934465634611746,0.3808972783088684,0.38373291984200475,0.38373291984200475,0.38373291984200475,noisy-LJ only,8,normalized_delta,96
17,0.29106714128702876,0.3800302924066782,0.2907421146432559,0.29106714128702876,0.29106714128702876,0.29106714128702876,0.3772549914866686,0.3800302924066782,0.3800302924066782,0.3800302924066782,noisy-LJ only,8,normalized_delta,96
18,0.28879570147270955,0.37595781821012497,0.28847192496433854,0.28879570147270955,0.28879570147270955,0.28879570147270955,0.37323996737599374,0.37595781821012497,0.37595781821012497,0.37595781821012497,noisy-LJ only,8,normalized_delta,96
19,0.28668653181071085,0.3713985430747271,0.28636462354660036,0.28668653181071085,0.28668653181071085,0.28668653181071085,0.3687384882569313,0.3713985430747271,0.3713985430747271,0.3713985430747271,noisy-LJ only,8,normalized_delta,96
20,0.28477216472104194,0.36620542174577714,0.284452537185202,0.28477216472104194,0.28477216472104194,0.28477216472104194,0.36360076363384725,0.36620542174577714,0.36620542174577714,0.36620542174577714,noisy-LJ only,8,normalized_delta,96
21,0.2830611780708035,0.3600816411972046,0.28274352187290785,0.2830611780708035,0.2830611780708035,0.2830611780708035,0.3575234011411667,0.3600816411972046,0.3600816411972046,0.3600816411972046,noisy-LJ only,8,normalized_delta,96
