epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.45150466418266294,0.35167264704033735,0.47198883374532064,0.5554109236200651,0.45542317818601924,0.3436798925002416,0.45150466476877527,0.5554109236200651,0.3498882636502385,0.2870265541784465,0.3816386497095227,0.3863527372330427,0.3516726470403373,0.3863527372330427,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
2,0.2869636648495992,0.28610233939563234,0.2974939528008302,0.386168554186821,0.23100932836532592,0.24371311162412165,0.28696366472542284,0.386168554186821,0.28464628660368424,0.25389305829256775,0.22067727943137289,0.38373668046295645,0.28610233939563234,0.38373668046295645,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
3,0.21459658549229305,0.22909574514813721,0.23512236908078193,0.3679747011264165,0.10795706555247307,0.16785798842956623,0.21459658503615195,0.3679747011264165,0.2281954950504005,0.20989379238896072,0.116547230578959,0.3608462124764919,0.22909574514813721,0.3608462124764919,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
4,0.19855584120750427,0.22868426948133855,0.22032702592015266,0.3537722597320875,0.09093060105914871,0.15096466347202658,0.19855584142108762,0.3537722597320875,0.22775244751789916,0.20705247201491148,0.12114197387360036,0.35785836255550385,0.22868426948133855,0.35785836255550385,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
5,0.1944857305486997,0.22523222198709847,0.21602658062179883,0.34846624966462453,0.08771472027152777,0.14727622209116817,0.19448573067577346,0.34846624966462453,0.22424631156710287,0.20143658686615526,0.11743561353720725,0.35682446555793285,0.22523222198709844,0.35682446555793285,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
6,0.19215636804699898,0.2276549083100011,0.21371825711925824,0.3456368665297826,0.08558557397996386,0.1452466622143984,0.19215636757471496,0.3456368665297826,0.22665528893098236,0.20325120272114872,0.12394610156305134,0.3557674206458032,0.2276549083100011,0.3557674206458032,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
7,0.19043303043643633,0.2269511649105698,0.21198838027318317,0.3435557189385096,0.08425808069358269,0.14348529204850397,0.19043303056019875,0.3435557189385096,0.22598902474095425,0.20654165134206415,0.11736960795708001,0.3569422354325652,0.22695116491056977,0.3569422354325652,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
8,0.18916254101196925,0.2276277616241326,0.210724048525095,0.3418403328160445,0.08317261742676298,0.14247467140232523,0.18916254054837756,0.3418403328160445,0.22653889632225035,0.2051433772742748,0.12022489394433797,0.35751501365378496,0.2276277616241326,0.35751501365378496,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
9,0.18774425557255744,0.23115791355632245,0.20939841786026955,0.3400755179921786,0.08205746440092723,0.14109978564828635,0.1877442560137974,0.3400755179921786,0.2301588998179262,0.21192042015120388,0.1260366833526641,0.3555166371650994,0.23115791355632245,0.3555166371650994,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
10,0.18652805742621423,0.2289951914999013,0.20817531570792197,0.33816575360298157,0.08126507447908322,0.14015334360177317,0.186528057227946,0.33816575360298157,0.22797487722337245,0.20788289894349873,0.12140976367797703,0.3576929118782282,0.22899519149990133,0.3576929118782282,shared Reid + low-T + noisy-LJ,2,normalized_delta,96
