epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7512490407751483,0.5838785758720556,0.7512490407751483,0.3455742317226093,1.980561773531993,0.4656761588433043,0.298451796792477,0.7725659902225959,1.980561773531993,0.5838785758720556,0.17869934809277765,0.3090433062170632,1.434360547689721,0.3988815671764314,0.5802461922939983,1.434360547689721,-0.010098484119499318,-0.13891416172588933,1.3338055498479662e-05,-0.13891416172588933,-0.07614509958862103,2.9488090797258336e-05,-0.07614509958862103,-26.3833704818331,2.1107416978338732e-05,-26.3833704818331,-0.00408045136758961,9.213292594267842e-06,-0.00408045136758961,-6.6506275486288,-26.3833704818331,06b 4D reconstruction,2,normalized_delta,96
2,0.6290517324515482,0.5361651858524695,0.6290517324515482,0.20615547676036952,1.846497276908324,0.36921535249755316,0.1864850107919086,0.6520882792395388,1.846497276908324,0.5361651858524695,0.16286808825680055,0.24768019428302068,1.3710345642757602,0.349431904789526,0.5327536879012769,1.3710345642757602,-0.00354831749478679,-0.0669670431365883,8.505582644602328e-06,-0.0669670431365883,-0.026728482203809856,2.7249690060671127e-05,-0.026728482203809856,-28.901584840427812,1.4317281920739332e-05,-28.901584840427812,0.015056154624741414,8.539894827208627e-06,0.015056154624741414,-7.245056052785867,-28.901584840427812,06b 4D reconstruction,2,normalized_delta,96
3,0.5922469384821036,0.5086415605435494,0.5922469384821036,0.16672034197939714,1.7888139839700088,0.34226959157484793,0.17202888980596198,0.617458201832554,1.7888139839700088,0.5086415605435494,0.19113324691716116,0.17719224066240713,1.3215248617052566,0.3368191258632578,0.5066673687870207,1.3215248617052566,0.23503814986856175,0.5600267005719778,6.807193744862161e-06,0.5600267005719778,0.49775288783314897,2.5988296454215742e-05,0.49775288783314897,-36.36101373455565,1.595322437424329e-05,-36.36101373455565,0.07159307371606172,8.791329418045279e-06,0.07159307371606172,-8.807910268108616,-36.36101373455565,06b 4D reconstruction,2,normalized_delta,96
4,0.5494638845736801,0.4923458765794637,0.5494638845736801,0.132222303811446,1.6622755209447837,0.31263909381427785,0.18612347393050024,0.573315098125252,1.6622755209447837,0.4923458765794637,0.18435261382546742,0.1616950830357382,1.3259017860982567,0.28935483790701255,0.4903260802166187,1.3259017860982567,0.3821404103262698,0.682600919764132,6.039478853381297e-06,0.682600919764132,0.527272593443482,2.5545573066665384e-05,0.527272593443482,-30.02721660646037,1.5249330544975237e-05,-30.02721660646037,0.4545281012424712,8.106515855388352e-06,0.4545281012424712,-7.090703748002571,-30.02721660646037,06b 4D reconstruction,2,normalized_delta,96
5,0.5317632268540001,0.48396755193945445,0.5317632268540001,0.1282049364634889,1.6241945078368243,0.28392727044318977,0.1696250560167043,0.5514879426900519,1.6241945078368243,0.48396755193945445,0.17298750385816675,0.1550626146272407,1.320937829790637,0.2767945022933418,0.48144561264234653,1.320937829790637,0.47011320183586114,0.6964363291091233,6.604443228752643e-06,0.6964363291091233,0.5061644554413682,2.6298573015992587e-05,0.5061644554413682,-21.75666027989548,1.533661156827293e-05,-21.75666027989548,0.4004134711427,8.647717061194271e-06,0.4004134711427,-5.038411506050573,-21.75666027989548,06b 4D reconstruction,2,normalized_delta,96
6,0.5192648611167674,0.48344343742576573,0.5192648611167674,0.12219162450241948,1.6008506176971165,0.2663762774981058,0.1655567345087943,0.538743813551609,1.6008506176971165,0.48344343742576573,0.1716940087862895,0.14658844267978566,1.3435924124205485,0.2613657729962142,0.48081015922070947,1.3435924124205485,0.519712588934365,0.7492383242750998,6.5504657868586945e-06,0.7492383242750998,0.4914755967698605,2.680073671399441e-05,0.4914755967698605,-19.29598774147734,1.5243364350681076e-05,-19.29598774147734,0.5266596343793489,8.615800180677979e-06,0.5266596343793489,-4.3821535465132575,-19.29598774147734,06b 4D reconstruction,2,normalized_delta,96
7,0.5121010725677249,0.4803232682000095,0.5121010725677249,0.11975061414917938,1.5872570958297714,0.25416460056078766,0.16386331162846135,0.5312589055420499,1.5872570958297714,0.4803232682000095,0.16760925137350569,0.13916819706355454,1.33483524035546,0.2694709754214273,0.47777091605348687,1.33483524035546,0.47000832668236747,0.6576603615467609,6.916911593179975e-06,0.6576603615467609,0.4081387261698556,2.710304961510701e-05,0.4081387261698556,-19.40927212415115,1.5863530461501795e-05,-19.40927212415115,0.5266804908081937,8.676035486132605e-06,0.5266804908081937,-4.4541981364065855,-19.40927212415115,06b 4D reconstruction,2,normalized_delta,96
8,0.5071208371593076,0.4714879293368371,0.5071208371593076,0.11545169169429263,1.5753730292258998,0.2519982088754771,0.16340557562386093,0.5265571263548826,1.5753730292258998,0.4714879293368371,0.17229742461131536,0.14101447651773924,1.3165319897816516,0.2447539672793937,0.468649464547525,1.3165319897816516,0.7068416308481875,0.8571041975772621,5.652872869177372e-06,0.8571041975772621,0.7372598231851923,2.5530138759677357e-05,0.7372598231851923,-12.35692959878328,1.4566299796570092e-05,-12.35692959878328,0.6547318330947483,8.245861556588352e-06,0.6547318330947483,-2.5269584362315194,-12.35692959878328,06b 4D reconstruction,2,normalized_delta,96
9,0.5036180012899897,0.4762390546874316,0.5036180012899897,0.11527249088930518,1.567740669069083,0.24782845347000676,0.1625894513349288,0.523357766190831,1.567740669069083,0.4762390546874316,0.1686090370749298,0.13468700533121591,1.3342632804997265,0.2565700542618288,0.47353234429192526,1.3342632804997265,0.5769320621254472,0.7562639362804743,7.2419473667650894e-06,0.7562639362804743,0.5197929317997693,2.70095806399695e-05,0.5197929317997693,-14.49067580158291,1.588963200447324e-05,-14.49067580158291,0.44027811454736354,9.877986030915054e-06,0.44027811454736354,-3.193585204738826,-14.49067580158291,06b 4D reconstruction,2,normalized_delta,96
10,0.49865737492623535,0.46942477240668895,0.49865737492623535,0.1125877858562903,1.5515146167146359,0.2443429265215463,0.16005060602377055,0.5171239837790608,1.5515146167146359,0.46942477240668895,0.171371851774893,0.14566808234667405,1.3091241604997776,0.24084689507435542,0.46675274742392503,1.3091241604997776,0.7541860211572917,0.8865733633410151,6.641674747243087e-06,0.8865733633410151,0.793592489864656,2.5412081981812662e-05,0.793592489864656,-9.8500382399116,1.4712002121086698e-05,-9.8500382399116,0.5971040879340506,8.981719690837054e-06,0.5971040879340506,-1.8931920746929696,-9.8500382399116,06b 4D reconstruction,2,normalized_delta,96
11,0.4969700231500294,0.46788388191770186,0.4969700231500294,0.1114721322071411,1.5502383836173257,0.23842652027197034,0.1583750388426743,0.5146280187347778,1.5502383836173257,0.46788388191770186,0.17040235208696686,0.13453733990900218,1.3134000388672575,0.24452853975526523,0.46571706765462295,1.3134000388672575,0.679480238239536,0.8371293157988308,6.588869609913672e-06,0.8371293157988308,0.7193150827534791,2.595940923129092e-05,0.7193150827534791,-13.135157993422265,1.4854122173346696e-05,-13.135157993422265,0.5601100130049037,9.085363171834614e-06,0.5601100130049037,-2.7546508954662627,-13.135157993422265,06b 4D reconstruction,2,normalized_delta,96
12,0.4927100299493126,0.46212319335660973,0.4927100299493126,0.10832169235282736,1.5413486867436308,0.234862157066349,0.15533171158298673,0.5099660619364484,1.5413486867436308,0.46212319335660973,0.1631326870410703,0.1313725541549502,1.3043852292466909,0.2404617886422784,0.45983806477124745,1.3043852292466909,0.8105460508085217,0.9236220580570016,6.762375778635032e-06,0.9236220580570016,0.8493125796423073,2.5645956543485227e-05,0.8493125796423073,-7.648052312698203,1.4737061928826733e-05,-7.648052312698203,0.6642597804246566,9.513234101632406e-06,0.6642597804246566,-1.3027144736435594,-7.648052312698203,06b 4D reconstruction,2,normalized_delta,96
13,0.4760683387400133,0.4410359626580692,0.4760683387400133,0.0962807313859345,1.512456859171155,0.21808663772588427,0.1425030924041163,0.4923318301717725,1.512456859171155,0.4410359626580692,0.14098337123868987,0.09106603081454523,1.3020447920425795,0.2184030749631347,0.43812431726473733,1.3020447920425795,0.8371342954898043,0.8534666962820092,6.312022412657825e-06,0.8534666962820092,0.8167675319004594,2.5186688242229137e-05,0.8167675319004594,-3.8200466000249707,1.2329859828241752e-05,-3.8200466000249707,0.8004152821287007,8.701978140379652e-06,0.8004152821287007,-0.3373492724284503,-3.8200466000249707,06b 4D reconstruction,2,normalized_delta,96
14,0.4466878813599409,0.42538698151405796,0.4466878813599409,0.072941778514814,1.4856170189710474,0.18227039545538867,0.11180958110588812,0.46315969351178454,1.4856170189710474,0.42538698151405796,0.125909279769985,0.07526962114934577,1.2919213945860974,0.19495816736889537,0.4220146157185809,1.2919213945860974,0.9108844456347756,0.9580936053364154,5.152360736815354e-06,0.9580936053364154,0.8516195752969389,2.5002229597248517e-05,0.8516195752969389,-1.2626707333236866,1.0198080076406768e-05,-1.2626707333236866,0.8674392159527706,8.079996763399323e-06,0.8674392159527706,0.3536204158156096,-1.2626707333236866,06b 4D reconstruction,2,normalized_delta,96
