source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,calibration,1,45,-0.232251246533386,-0.42190608382225037,-0.5921991467475891,-0.4567616581916809,-0.6339787840843201,-0.631297767162323,-0.843235194683075
reid,calibration,2,43,0.34530588309025634,-0.41635262966156006,-0.57952481508255,-0.4455004930496216,-0.6144251227378845,-0.5569002628326416,-0.7478087544441223
reid,calibration,3,73,0.3546914498807752,-0.47987639904022217,-0.6534813642501831,-0.5081841349601746,-0.687362551689148,-0.6168013215065002,-0.8173453211784363
reid,calibration,4,85,-0.04034466635495291,-0.39634913206100464,-0.5604785680770874,-0.4306528568267822,-0.6015877723693848,-0.5814611315727234,-0.7823253273963928
reid,calibration,5,22,-0.41202700293673356,-0.4791397452354431,-0.6597058773040771,-0.518071174621582,-0.7062751054763794,-0.7271032929420471,-0.9564430117607117
reid,calibration,6,47,-0.2000712201151801,-0.4137510359287262,-0.5827441215515137,-0.4499956965446472,-0.6261473894119263,-0.6217625141143799,-0.8318538069725037
reid,calibration,7,27,-0.16419202194022636,-0.4541659355163574,-0.6306135058403015,-0.49343210458755493,-0.6775811910629272,-0.677187979221344,-0.8973957300186157
reid,calibration,8,87,0.27845350203017877,-0.4737231135368347,-0.6488549113273621,-0.5036817193031311,-0.6847501397132874,-0.6175140142440796,-0.8211243748664856
reid,calibration,9,67,0.2827574554363437,-0.3750621974468231,-0.5315654873847961,-0.40592002868652344,-0.5685141086578369,-0.5233464241027832,-0.7091009020805359
reid,calibration,10,71,0.3225968972047046,-0.4051854908466339,-0.566277265548706,-0.4335218667984009,-0.6002097725868225,-0.5423808097839355,-0.7305533289909363
reid,calibration,11,36,-0.19027884597049458,-0.4870936870574951,-0.6693101525306702,-0.5216797590255737,-0.7107675671577454,-0.6927228569984436,-0.9158617258071899
reid,calibration,12,65,0.38860791826309066,-0.39830711483955383,-0.5577070116996765,-0.42623770236968994,-0.5911400318145752,-0.5296293497085571,-0.7148862481117249
reid,calibration,13,9,-0.058598285749740735,-0.45945096015930176,-0.6378132104873657,-0.4983895421028137,-0.684378981590271,-0.6759942173957825,-0.8968019485473633
reid,calibration,14,81,-0.10988731840817481,-0.42892640829086304,-0.6001521944999695,-0.4635375738143921,-0.6416081190109253,-0.6230558753013611,-0.832701563835144
reid,calibration,15,90,0.0028081485416824783,-0.42953771352767944,-0.5983009934425354,-0.46424561738967896,-0.6398559212684631,-0.6119316220283508,-0.8166742324829102
reid,calibration,16,68,0.21534159724725252,-0.38453012704849243,-0.5437982678413391,-0.4174741506576538,-0.5832487940788269,-0.5428513884544373,-0.7333850860595703
reid,calibration,17,21,-0.14768180964121552,-0.4001171588897705,-0.5668292045593262,-0.4361676871776581,-0.6100112795829773,-0.6073206067085266,-0.8150332570075989
reid,calibration,18,24,-0.1309780478243826,-0.4411611258983612,-0.6137957572937012,-0.47693637013435364,-0.6566377878189087,-0.6381529569625854,-0.8497223854064941
reid,calibration,19,48,-0.17123836165231263,-0.40411412715911865,-0.5721014738082886,-0.4421008229255676,-0.6175338625907898,-0.623566746711731,-0.8345686197280884
reid,calibration,20,1,0.3378457170934105,-0.4437226355075836,-0.6102597117424011,-0.472297728061676,-0.6444480419158936,-0.5804660320281982,-0.7738323211669922
reid,calibration,21,76,0.18335712828880277,-0.46940264105796814,-0.643154501914978,-0.5017262101173401,-0.6818681359291077,-0.6273615956306458,-0.832331120967865
reid,calibration,22,78,0.1293664497277195,-0.4389685392379761,-0.6101117730140686,-0.47125548124313354,-0.6488099098205566,-0.6008791923522949,-0.8041595816612244
reid,calibration,23,72,-0.037977481086243575,-0.4194098114967346,-0.5906054973602295,-0.45457911491394043,-0.6327196359634399,-0.6074070334434509,-0.8156859874725342
reid,calibration,24,55,0.27125756726885086,-0.40667569637298584,-0.5699536800384521,-0.43962568044662476,-0.6093785762786865,-0.5677861571311951,-0.7627190947532654
reid,calibration,25,82,-0.07218477062664293,-0.42765554785728455,-0.5974984169006348,-0.46199411153793335,-0.6386739611625671,-0.6163145899772644,-0.8237326145172119
reid,calibration,26,34,0.2423286065533074,-0.39163458347320557,-0.5518119931221008,-0.42210936546325684,-0.5883432030677795,-0.5398992300033569,-0.7295281887054443
reid,calibration,27,23,-0.31124485724577994,-0.41676726937294006,-0.585929811000824,-0.45331090688705444,-0.6297022104263306,-0.6440402269363403,-0.8582019209861755
reid,calibration,28,94,0.16401048126396411,-0.39774513244628906,-0.5612611770629883,-0.4283430576324463,-0.5979734659194946,-0.548405647277832,-0.7420176267623901
reid,calibration,29,75,0.1204822732587641,-0.45963549613952637,-0.63409423828125,-0.49338066577911377,-0.6745129227638245,-0.6297876834869385,-0.837898313999176
depablo_low_temp,calibration,1,145,-0.4569532518665687,-1.7726445198059082,-2.2257611751556396,-1.795937418937683,-2.2536532878875732,-1.8521358966827393,-2.3210511207580566
depablo_low_temp,calibration,2,7,-0.09727260084400499,-1.2822885513305664,-1.6350935697555542,-1.3103479146957397,-1.6686426401138306,-1.3937841653823853,-1.7684768438339233
depablo_low_temp,calibration,3,133,0.3439682334342666,-0.4402276277542114,-0.6218857169151306,-0.46523749828338623,-0.651887834072113,-0.561653196811676,-0.7675364017486572
depablo_low_temp,calibration,4,198,-0.3206296495113327,-1.612846851348877,-2.033241033554077,-1.638068437576294,-2.06343674659729,-1.701798439025879,-2.139815092086792
depablo_low_temp,calibration,5,13,0.3636117579426061,-0.42745381593704224,-0.606895923614502,-0.4565665125846863,-0.641729474067688,-0.5698608160018921,-0.777278482913971
depablo_low_temp,calibration,6,21,-0.11422681948022362,-1.1464345455169678,-1.4737385511398315,-1.1717748641967773,-1.5041319131851196,-1.252537488937378,-1.6010617017745972
depablo_low_temp,calibration,7,107,-0.4553419205041738,-1.860952377319336,-2.3320932388305664,-1.8835676908493042,-2.359196901321411,-1.9366823434829712,-2.4229021072387695
depablo_low_temp,calibration,8,14,-0.020264705234645113,-1.0051316022872925,-1.3002885580062866,-1.0308727025985718,-1.331160545349121,-1.1165703535079956,-1.4339697360992432
depablo_low_temp,calibration,9,77,0.1607695438424218,-0.6873445510864258,-0.9195916652679443,-0.7155399918556213,-0.9534019827842712,-0.8223978877067566,-1.0815560817718506
depablo_low_temp,calibration,10,130,0.13037281540664314,-0.6891040802001953,-0.9234380125999451,-0.7190819978713989,-0.9593497514724731,-0.8293593525886536,-1.0914570093154907
depablo_low_temp,calibration,11,50,0.3691857783976515,-0.41594359278678894,-0.593755304813385,-0.44242292642593384,-0.6254698634147644,-0.5418100953102112,-0.7445017099380493
depablo_low_temp,calibration,12,85,-0.5044309215854138,-1.8845582008361816,-2.359941244125366,-1.9055544137954712,-2.3851213455200195,-1.9545269012451172,-2.4438772201538086
depablo_low_temp,calibration,13,104,-0.2084327188950511,-1.3892822265625,-1.763063907623291,-1.4153399467468262,-1.794281244277954,-1.4932525157928467,-1.8876960277557373
depablo_low_temp,calibration,14,55,0.23776199413847313,-0.6042846441268921,-0.8187494277954102,-0.6307494640350342,-0.8505009412765503,-0.7312797904014587,-0.9711066484451294
depablo_low_temp,calibration,15,54,-0.4149092808456947,-1.6091142892837524,-2.028773784637451,-1.6331734657287598,-2.057591676712036,-1.6948964595794678,-2.1315510272979736
depablo_low_temp,calibration,16,147,-0.45508805028712523,-1.6672751903533936,-2.098604679107666,-1.690847635269165,-2.1268723011016846,-1.7490200996398926,-2.1966850757598877
depablo_low_temp,calibration,17,117,0.1594724535638284,-0.7022095918655396,-0.939041256904602,-0.7284712791442871,-0.970569372177124,-0.8268570899963379,-1.0886878967285156
depablo_low_temp,calibration,18,3,-0.5089574496506146,-1.8311225175857544,-2.295820951461792,-1.8528664112091064,-2.3218822479248047,-1.901869773864746,-2.3806231021881104
depablo_low_temp,calibration,19,67,-0.0018257140201558828,-0.9762572646141052,-1.2668942213058472,-1.0029019117355347,-1.2988457679748535,-1.0949450731277466,-1.4092758893966675
depablo_low_temp,calibration,20,151,-0.43250460298528204,-1.6752424240112305,-2.1065845489501953,-1.6981655359268188,-2.134056806564331,-1.7564557790756226,-2.2039875984191895
depablo_low_temp,calibration,21,79,0.16588096190370036,-0.7122021913528442,-0.9476488828659058,-0.7400923371315002,-0.981065571308136,-0.8416867256164551,-1.1027989387512207
depablo_low_temp,calibration,22,160,0.13098382595067665,-0.6752102971076965,-0.905610978603363,-0.7042691707611084,-0.9404318928718567,-0.8112599849700928,-1.0686465501785278
depablo_low_temp,calibration,23,12,0.20621044042079262,-0.6353332996368408,-0.8570206761360168,-0.6614770889282227,-0.8884027004241943,-0.7596137523651123,-1.0062016248703003
depablo_low_temp,calibration,24,157,0.3456222726247795,-0.4356364905834198,-0.6163842082023621,-0.46173185110092163,-0.6476566791534424,-0.5599027872085571,-0.7652829885482788
depablo_low_temp,calibration,25,171,0.13090063946846645,-0.808131217956543,-1.0655776262283325,-0.838162899017334,-1.1015366315841675,-0.9481006860733032,-1.2331985235214233
depablo_low_temp,calibration,26,153,-0.02841312250886952,-1.0235482454299927,-1.3245713710784912,-1.0490511655807495,-1.3551831245422363,-1.1349366903305054,-1.458299160003662
depablo_low_temp,calibration,27,59,-0.24449245701211883,-1.2503315210342407,-1.5987037420272827,-1.2780455350875854,-1.6318559646606445,-1.3550353050231934,-1.7239677906036377
depablo_low_temp,calibration,28,102,-0.3849155395146667,-1.547056794166565,-1.9548462629318237,-1.5700609683990479,-1.9824339151382446,-1.6306079626083374,-2.0550670623779297
