epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.17692827218961546,0.2192647736593883,0.19875304149480316,0.31674498408291735,0.09178366515368594,0.12225616848192196,0.17692827257284174,0.31674498408291735,0.2211386454176052,0.2001516317002515,0.12230754813767578,0.3365168055936106,0.2196586618105126,0.3365168055936106,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.1743733152535415,0.21440850233358616,0.19607501306288197,0.31263377367920814,0.09033787417263586,0.12014829823962325,0.17437331536382242,0.31263377367920814,0.21602030811791725,0.18852162597938737,0.12121227684577829,0.3344099072396363,0.214714603354934,0.3344099072396363,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.17088638332078554,0.2177653543680827,0.19255940254850457,0.3073648305652832,0.08833751613423096,0.11695680332239419,0.1708863833406361,0.3073648305652832,0.21942498434932758,0.1971389458197704,0.1225339909721362,0.33448303905315696,0.21805199194835453,0.33448303905315696,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.16693655876558586,0.22301517270838986,0.1885247660757805,0.3014146554454182,0.08627010087877988,0.11312491927613533,0.16693655853344447,0.3014146554454182,0.22456681150001812,0.19524681483187337,0.13418062182241364,0.3403113638688075,0.22324626684103147,0.3403113638688075,2D AE mixed-T exclusion,6,normalized_delta,192
15,0.16290294789241008,0.22250973665508844,0.18446578496991,0.29589999966045466,0.08410289956233588,0.10870594340318658,0.1629029475419924,0.29589999966045466,0.22408643611442589,0.20162342801848623,0.12763291911320074,0.3391903354296167,0.22281556085376786,0.3391903354296167,2D AE mixed-T exclusion,6,normalized_delta,192
16,0.15921688887090496,0.2248432702444335,0.18075000345177591,0.290642184828992,0.08192780754672857,0.10508067393758157,0.1592168887711007,0.290642184828992,0.2266040103264807,0.20350365765254072,0.13276542553825205,0.33927933545292993,0.2251828062145742,0.33927933545292993,2D AE mixed-T exclusion,6,normalized_delta,192
17,0.1556910956228817,0.22227632240119807,0.17706134715522798,0.2851045839687012,0.08000780889668484,0.10196089496435747,0.15569109594324784,0.2851045839687012,0.22393838866656737,0.197989117704639,0.1280156212221635,0.3416455177345166,0.22255008555377306,0.3416455177345166,2D AE mixed-T exclusion,6,normalized_delta,192
18,0.15174964854417644,0.22547903455172977,0.17304267721055455,0.27896889671021624,0.07786845332292797,0.09841159426443424,0.1517496480991928,0.27896889671021624,0.2270697876555079,0.2014643918683237,0.13228730292819244,0.34359352412682614,0.22578173964111406,0.34359352412682614,2D AE mixed-T exclusion,6,normalized_delta,192
19,0.14861376576959345,0.22614739130701908,0.1699308409069402,0.27383504211108595,0.07698917933483318,0.09501707515485756,0.14861376553359223,0.27383504211108595,0.2277417164750014,0.20521109284303013,0.1269532457802837,0.34716760435288674,0.22644398099206686,0.34716760435288674,2D AE mixed-T exclusion,6,normalized_delta,192
20,0.1445598417816958,0.2382586601830966,0.16586786144633064,0.26808680214159863,0.0745783428087513,0.091014379726435,0.14455984155892831,0.26808680214159863,0.2400409118024672,0.22621809147258706,0.13707532133465927,0.35316689635725007,0.23882010305483214,0.35316689635725007,2D AE mixed-T exclusion,6,normalized_delta,192
