source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.31542506860213715,0.18132084389546108,0.0635535199374179,1.7164433869787387e-07,0.0007483338093152269,0.000170811003408744
depablo_low_temp,10,20,20,20,0.7699111869803626,0.12080034898319383,0.08909196724582674,1.1118595093506655e-07,0.0005623759614536538,0.000137575990811456
depablo_low_temp,25,20,20,20,0.9144428915229259,0.08077585993815764,0.1113451632350467,1.8708706424064302e-07,0.00048078232211992147,0.0002462723372445907
depablo_low_temp,50,20,20,20,0.9454772174509033,0.06976257057606663,0.12192390929122102,7.074205207402428e-07,0.0007774519268423319,0.0003740366970305331
depablo_low_temp,75,20,20,20,0.9691026326021877,0.05393871162109913,0.1271388104990921,1.6211836594948182e-06,0.0010621088091284036,0.00048710581904742867
depablo_low_temp,100,20,20,20,0.9764745259713382,0.049665658285489064,0.1309363081666797,3.4638918350538007e-06,0.001635661069303751,0.0005767983937403187
depablo_mixed_temp,5,20,20,20,0.1232924152481143,0.3562808498991509,0.22679945757564682,1.6387441288756578e-05,0.00194317908026278,0.0012782796609826618
depablo_mixed_temp,10,20,20,20,-0.6071411581962842,0.38807400210279575,0.17922109704665723,1.821440985878553e-05,0.0024572987720603125,0.0012146968589149764
depablo_mixed_temp,25,20,20,20,0.4209361126835386,0.24780361942428022,0.18142652653321048,1.88145921747207e-05,0.0022810526948887854,0.0014622526010498404
depablo_mixed_temp,50,20,20,20,-0.18396955722896835,0.27318562024825377,0.12905106469273595,2.269368531528926e-05,0.0029456396121531727,0.0019414832859183662
depablo_mixed_temp,75,20,20,20,0.6594619554658405,0.1807258116386458,0.1721180025747532,2.048797330473917e-05,0.0022832244168967007,0.001577694495790638
depablo_mixed_temp,100,20,20,20,0.5581050726316308,0.17334398560503447,0.12643548055144446,3.4659833892192184e-05,0.004241308313794434,0.0021355122153181583
lj_noisy,5,20,20,20,-5.945541222672715,0.0747881485158282,0.0012192600578043978,1.0746603678057909e-07,0.0006565150688402355,0.00016851906329975463
lj_noisy,10,20,20,20,-1.8446918319333272,0.06380924742620951,0.002153844244672589,6.980110480725444e-08,0.0003465922258328646,0.00013175434578442945
lj_noisy,25,20,20,20,-0.21149937535352992,0.059110121527500684,0.004116859972161529,3.238743374822661e-07,0.0004436293849721551,0.00023934682249091566
lj_noisy,50,20,20,20,-0.22815872055398656,0.06418421425892944,0.004765160046327359,1.6233763460604677e-06,0.0007541229715570807,0.0002896205522119999
lj_noisy,75,20,20,20,0.19134086326540678,0.053505407824399456,0.005096114207392416,4.242477098159725e-06,0.001031401939690113,0.00037530194967985155
lj_noisy,100,20,20,20,-0.38268302226617434,0.07048479091136296,0.005310082358180217,8.5732290017404e-06,0.0016229818109422922,0.0005782384891062975
reid,5,20,20,20,-2.7385203493180197,0.26345056538451556,0.02154076783415691,2.2124848308990862e-08,0.00015066535270307212,0.0001967254498595139
reid,10,20,20,20,0.005032120115423644,0.15071794342793704,0.028346618455362994,5.887166887319495e-08,0.0002558895736001432,0.00021720108998124488
reid,25,20,20,20,0.8233607389812349,0.06409556739868928,0.034074291474254684,3.2688563180727213e-07,0.0004895048565231264,0.0002592993592770654
reid,50,20,20,20,0.9618559011195418,0.03148142927271961,0.03674579830514,1.4425795512806872e-06,0.0006870770128443837,0.00022601117816520855
reid,75,20,20,20,0.9724501604020367,0.026517860237927203,0.03814548712888468,3.5599096122496123e-06,0.00111200837418437,0.00028779135827790016
reid,100,20,20,20,0.9389308195681874,0.04116919161673338,0.039261933802947645,7.166947369796617e-06,0.0020571192260831596,0.0005238028694293462
