split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,3.8618213693553116e-07,0.0,,5.332394437118637e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,2.4951751242952014e-07,9.641969000995232e-08,-1.5878273660054836,1.7655068518251937e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,2.070077584903629e-07,3.9934545270625676e-07,0.48163236343990656,8.577947596677404e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,5.460015017888509e-07,2.613964852571371e-06,0.7911213300164514,8.211550266423728e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.6839784368348774e-06,1.078044169844361e-05,0.7510326096172508,2.989886525028851e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,7.1682679845253006e-06,2.4720842702663504e-05,0.7100314066658833,5.954617336101364e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,1.2626561328943353e-05,4.460650961846113e-05,0.7169345587237419,1.0548793397902045e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.841919765865896e-05,7.057588663883507e-05,0.7390157100977373,1.722961496852804e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.5240167815354653e-05,0.00010132297029485926,0.7508939212707304,2.584548929007724e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.495050623314455e-05,0.00014116728561930358,0.7524178064357049,3.779369217227213e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.6471624955302104e-05,0.00018406144226901233,0.7475211299964597,5.1279585022712126e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,7.758766429333264e-08,0.0,,1.9076217938618356e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,2.0629606467537087e-08,1.0940514982848981e-07,0.8114384332010209,1.363055446290673e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,5.293576776921327e-08,4.6404014142353844e-07,0.8859241624941715,1.848037811669201e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,5.976692136755446e-07,3.1349377422884572e-06,0.8093521266424719,9.975374268833548e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,2.0915945242450107e-06,1.3438479982141871e-05,0.8443578048243188,4.790136244992027e-06,43,1,1,same_source_cyclic_next_latent,False
