epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.46432385325431824,0.41129579282552003,0.48520549390713374,0.5605757692654928,0.3566397081265847,0.47575608411431314,0.46432385383546354,0.5605757692654928,0.40915318723767996,0.29973205410689113,0.5540378372222186,0.3801174871474505,0.41129579282552003,0.5540378372222186,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.29291358768939973,0.2422577559277415,0.3041418697436651,0.3858162948787212,0.24329645843307177,0.2496280099650224,0.29291358775893844,0.3858162948787212,0.2411174756164352,0.21975090992078186,0.13585865634307265,0.37116370151937006,0.24225775592774154,0.37116370151937006,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.20850265341997146,0.23090128582778077,0.2292088778614998,0.3622554678718249,0.16258645170057814,0.10066603853056828,0.20850265270099044,0.3622554678718249,0.22988354993176957,0.2101731899585575,0.12211153015121817,0.3604191373735666,0.23090128582778077,0.3604191373735666,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.20032043966650964,0.22898594132966052,0.22156090239683787,0.35377875151236854,0.15278955059001842,0.09439301731313268,0.20032043980517322,0.35377875151236854,0.228017963182802,0.21055860318709166,0.11804943504184484,0.35834978576004506,0.22898594132966052,0.35834978576004506,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.19655511662364006,0.22490979924363394,0.21795098907748858,0.35009104697903,0.14915095446755489,0.09042334797730049,0.19655511647462845,0.35009104697903,0.223815382933865,0.20034800571203232,0.11751373693160713,0.35686765508726237,0.22490979924363394,0.35686765508726237,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.19374662028749784,0.221801605825002,0.21506484756867092,0.34693401151895525,0.146628390673548,0.08767745869110027,0.19374662029453452,0.34693401151895525,0.22083839351932208,0.19879605907388032,0.11081712072342634,0.35579163767769934,0.221801605825002,0.35579163767769934,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.19203747977813085,0.22296659891617795,0.21332860388358435,0.34427960416674613,0.14553424864262343,0.08629858697205782,0.19203747992714248,0.34427960416674613,0.22200275116724272,0.20322710144706072,0.11209191746264696,0.3535807778388262,0.22296659891617798,0.3535807778388262,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.19022002851466338,0.22083384383904436,0.21136599827806155,0.3416574078996976,0.14432833866526684,0.08467433904111385,0.19022002853535944,0.3416574078996976,0.21979585755523295,0.19712881295196713,0.11192212759330869,0.3534505909718573,0.2208338438390444,0.3534505909718573,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.1885643548766772,0.22102052288812896,0.209690556704998,0.3393883686264356,0.143035422783345,0.08326927372689048,0.18856435504555702,0.3393883686264356,0.22011843917456766,0.20163390245754273,0.10905140423309058,0.35237626197375355,0.22102052288812893,0.35237626197375355,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.18699017548561095,0.22235728060547263,0.20801623076200484,0.33715678557753564,0.14197787541151047,0.08183586545661092,0.18699017548188568,0.33715678557753564,0.22140905055962504,0.20175352603755892,0.10926638168189674,0.35605193409696223,0.22235728060547263,0.35605193409696223,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
11,0.18473336999615034,0.2266495330367858,0.20594283922513326,0.3347675469219685,0.13946807187298935,0.07996449206024409,0.1847333702850673,0.3347675469219685,0.22570385851121197,0.2103295705001801,0.11550118493009359,0.35411784368008375,0.22664953303678584,0.35411784368008375,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
12,0.181270060300827,0.21950696653127671,0.20247808342178664,0.33057517622907956,0.13519637989935776,0.07803862313677867,0.18127005975507202,0.33057517622907956,0.21842763250538458,0.19546060696616768,0.11074459652788937,0.35231569609977303,0.2195069665312767,0.35231569609977303,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
13,0.17809721041719118,0.22008015288412572,0.19962303511301677,0.32665215903520584,0.13094870264952382,0.07669076994309823,0.1780972105426093,0.32665215903520584,0.21892550198268146,0.19518092742934823,0.11100395231135189,0.354055578911677,0.22008015288412572,0.354055578911677,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
14,0.1760261961321036,0.22136672156831871,0.19775843792160352,0.3236332388818264,0.12843825880934795,0.07600709179664651,0.17602619649594028,0.3236332388818264,0.2201030615515386,0.19539230819884687,0.11382057894207537,0.3548872775640339,0.2213667215683187,0.3548872775640339,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
15,0.17454177298148474,0.2202320661575844,0.19633658162752787,0.32112242563565574,0.12701252126072843,0.07549037220329047,0.1745417730332249,0.32112242563565574,0.21897095042963824,0.1943899861788377,0.10934971495438367,0.3569564973395318,0.22023206615758437,0.3569564973395318,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
16,0.17308145287632942,0.22211626027493428,0.1948164473970731,0.318840848048528,0.12570681527567407,0.07469669546931983,0.17308145293117397,0.318840848048528,0.22086277636761467,0.1950907149622217,0.11505259378068149,0.3562054720818996,0.22211626027493425,0.3562054720818996,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
17,0.17194790696601073,0.22066919761523604,0.19385341412822404,0.3167764331698418,0.12471161885435382,0.07435566876145701,0.1719479069285509,0.3167764331698418,0.21937165928538888,0.19416731989756225,0.11265431015938521,0.3551859627887607,0.22066919761523604,0.3551859627887607,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
18,0.17064728024601936,0.2200477139117817,0.19240002335608006,0.31471984046697615,0.12377789110442003,0.0734441099067529,0.17064728049271635,0.31471984046697615,0.21872431042262663,0.19546340317092836,0.1081816625483334,0.35649807601608335,0.2200477139117817,0.35649807601608335,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
19,0.16920643707116445,0.22070424400983998,0.1908660908639431,0.31192294499278067,0.12279897359758615,0.07289739353209734,0.16920643737415472,0.31192294499278067,0.21929916223386922,0.19355749657470733,0.10900557415187359,0.3595496613029391,0.22070424400984,0.3595496613029391,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
20,0.16814594609538713,0.22281693804978084,0.18969491265217464,0.30995781646172205,0.1219478710492452,0.07253215115393201,0.16814594622163306,0.30995781646172205,0.2213663531271741,0.19426165736094117,0.11186299265641719,0.3623261641319841,0.22281693804978078,0.3623261641319841,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
21,0.166958847284317,0.22453590781893581,0.18838832181692122,0.30764189863204955,0.12133779867986838,0.07189684342096249,0.16695884691096016,0.30764189863204955,0.2231083058062941,0.1959635802572593,0.11231202062033117,0.36533212257921693,0.22453590781893581,0.36533212257921693,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
22,0.1656605721861124,0.22826908081086975,0.1870084862013658,0.3053979586660862,0.12049911214907964,0.07108464547246694,0.16566057209587762,0.3053979586660862,0.2267345173160235,0.20256461089476943,0.11441784841939807,0.3678247831184417,0.22826908081086975,0.3678247831184417,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
23,0.1645222081343333,0.2309583902815357,0.18573622145255406,0.3031659921705723,0.11971022846053044,0.07069040399541457,0.1645222082088391,0.3031659921705723,0.22934539037384094,0.2041695930697024,0.11881087649520486,0.3698947012796998,0.23095839028153567,0.3698947012796998,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
24,0.16337874846657116,0.2287196454880759,0.18442925058801968,0.3011717280447483,0.11867790630459786,0.07028661137943466,0.16337874857626025,0.3011717280447483,0.2270531828633199,0.1955902621205896,0.1113853402948007,0.3791833340488374,0.2287196454880759,0.3791833340488374,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
