epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
18,0.5493970930576324,1.170447222025771,0.5666275352239609,0.1288391835987568,1.1591992139816285,0.36015291661024096,0.5493971047302088,1.1591992139816285,1.3653615672337382,0.5364078252723342,0.3048953895506106,2.6700384472545826,1.1704472206925092,2.6700384472545826,shared3,2,normalized_delta,128
19,0.5362087845802307,1.1375192137140977,0.554813277721405,0.11963035389780999,1.156904697418213,0.33209131807088854,0.5362087897956371,1.156904697418213,1.3217453478198302,0.5277452216336601,0.2982090254363261,2.5866033916410647,1.1375192129036835,2.5866033916410647,shared3,2,normalized_delta,128
20,0.5296355187892914,1.1277406719170118,0.5504351943731308,0.11895600259304047,1.161269301176071,0.3086812511086464,0.529635518292586,1.161269301176071,1.3074422877085836,0.535588232467049,0.2955024224755011,2.5521313606124174,1.1277406718516558,2.5521313606124174,shared3,2,normalized_delta,128
21,0.5159943342208863,1.125607661667623,0.5373664796352386,0.12307681888341904,1.1440041422843934,0.2809020668268204,0.5159943426648775,1.1440041422843934,1.303128093010501,0.5452676301724032,0.29599234218660153,2.5355630190748917,1.1256076638112988,2.5355630190748917,shared3,2,normalized_delta,128
22,0.5093138635158538,1.1354522189027385,0.5297076493501663,0.12360595613718033,1.122925078868866,0.2814105495810509,0.5093138615290324,1.122925078868866,1.3144669636299735,0.5612164329541357,0.30117116048932074,2.5439690273059044,1.1354522069164537,2.5439690273059044,shared3,2,normalized_delta,128
23,0.49545239508152006,1.1502341650034251,0.5175502300262451,0.13476247563958169,1.1041655361652374,0.24742912352085114,0.4954523784418901,1.1041655361652374,1.3312552467772836,0.5773112013936043,0.31444588868241563,2.558945376465195,1.1502341555137383,2.558945376465195,shared3,2,normalized_delta,128
24,0.48852200210094454,1.1533022825655184,0.50974141061306,0.12863800153136254,1.0762681126594544,0.2606598973274231,0.48852200383941335,1.0762681126594544,1.3350451773718783,0.5852021084020013,0.31810529718273567,2.556599438504169,1.1533022813629685,2.556599438504169,shared3,2,normalized_delta,128
25,0.4851930350065231,1.1592433138897544,0.5073938548564911,0.13473233133554458,1.078945553302765,0.2419012114405632,0.48519303202629094,1.078945553302765,1.3415794865081185,0.5943862205273227,0.322453234423148,2.560890492953752,1.1592433159680742,2.560890492953752,shared3,2,normalized_delta,128
26,0.47686322033405304,1.1622437031645523,0.49861287176609037,0.13391637057065964,1.0569966673851012,0.23967661559581757,0.47686321785052616,1.0569966673851012,1.343738808129963,0.5937056706139916,0.33172667991173893,2.5612987474391335,1.1622436993216214,2.5612987474391335,shared3,2,normalized_delta,128
27,0.47518587708473203,1.1671529289923217,0.4977942019701004,0.14065118357539177,1.0569812774658203,0.2279251754283905,0.47518587882320085,1.0569812774658203,1.3485084533691407,0.5960491185125552,0.3409064934049782,2.564503184117769,1.1671529320117673,2.564503184117769,shared3,2,normalized_delta,128
28,0.4711125254631042,1.1697204172611237,0.49357918202877044,0.1367143802344799,1.0479340195655822,0.22868915200233458,0.47111251726746556,1.0479340195655822,1.3500825558838092,0.5949683778380093,0.3522981559759692,2.561894716714558,1.1697204168428454,2.561894716714558,shared3,2,normalized_delta,128
29,0.4685778558254242,1.1716529199951573,0.4918221950531006,0.13199157491326333,1.0586586356163026,0.21508336961269378,0.4685778600474199,1.0586586356163026,1.352102824261314,0.5945890868180677,0.35605458577996807,2.564315080956409,1.1716529178514816,2.564315080956409,shared3,2,normalized_delta,128
