epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.7678910399895595,0.5600138619695472,0.7678910399895595,0.0002607977555187636,0.6502332990787115,0.885548782157132,0.5600138619695472,0.00020065367794059677,0.8209650164097547,0.3063557826019824,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.26974550808170233,0.29290905228772024,0.26974550808170233,0.00010053048248825423,0.07664917503674347,0.4628418427574108,0.29290905228772024,0.00010748191978091126,0.4151044403854758,0.1699185464833863,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.16851801975783573,0.24855550158680997,0.16851801975783573,6.296371641775956e-05,0.05441877364843006,0.28261726621882505,0.24855550158680997,9.156674821248001e-05,0.3281548678651452,0.1673821330303326,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.14873140870806684,0.2303411146021826,0.14873140870806684,5.56266608123315e-05,0.05053316940923771,0.24692964823131103,0.2303411146021826,8.512001465965021e-05,0.2885778465941548,0.17050419041700662,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.13503489019461426,0.2160837450588354,0.13503489019461426,5.055344099746727e-05,0.047607984693055175,0.22246179574105635,0.2160837450588354,7.986909605392155e-05,0.26729544542729855,0.1633578720204532,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.12319862280026019,0.2094926852139132,0.12319862280026019,4.615308835967603e-05,0.044954649176463544,0.20144259685792598,0.2094926852139132,7.757257426793919e-05,0.2535312736965716,0.16404335523862393,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.1132114477246162,0.21505613311990557,0.1132114477246162,4.243151941402146e-05,0.04256382357164559,0.18385907255083203,0.21505613311990557,7.980352513925482e-05,0.2524074614662677,0.1763952879216522,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.1049885366665551,0.2091347906857974,0.1049885366665551,3.935601415719704e-05,0.04054177874123236,0.1694352942627357,0.2091347906857974,7.746246267489263e-05,0.24889368540234863,0.16815844255196863,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.09763958276694558,0.21313338253243141,0.09763958276694558,3.661427925830921e-05,0.038743685025826514,0.15653548026120806,0.21313338253243141,7.859842200250925e-05,0.24570029853610323,0.17936397587927058,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.09120306770605256,0.21323000546498036,0.09120306770605256,3.4143044162426145e-05,0.03728106090552118,0.14512507462627197,0.21323000546498036,7.861471015841851e-05,0.24606939812749623,0.17931232049968093,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.08547548508368821,0.21247070983574018,0.08547548508368821,3.196215220668819e-05,0.035751701766497876,0.13519926835973578,0.21247070983574018,7.840744597430043e-05,0.24799199801124633,0.17589563580323012,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.08011390102735486,0.22107592545287033,0.08011390102735486,2.9921618360492127e-05,0.0342656574230716,0.12596214479620915,0.22107592545287033,8.123494096258148e-05,0.2638923701103777,0.17735704841744154,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.07563326189137366,0.21840108907360764,0.07563326189137366,2.8160417980005325e-05,0.0329066540552191,0.11835986950311315,0.21840108907360764,8.023625483578561e-05,0.2648862152886577,0.1710055262898095,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
14,0.07129633808171892,0.22074155741612927,0.07129633808171892,2.6507500606896654e-05,0.031573287839720764,0.11101938829005482,0.22074155741612927,8.103941103610214e-05,0.26576328349602407,0.17480387923121452,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
15,0.06735988737768438,0.2246146790349452,0.06735988737768438,2.4993496762578568e-05,0.030203048730770267,0.10451672569545636,0.2246146790349452,8.268182472489848e-05,0.27378770798351615,0.17468272179365157,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
16,0.06414896681396119,0.23431090490722348,0.06414896681396119,2.3755978938687947e-05,0.028828555448766214,0.09946937806694862,0.23431090490722348,8.610083966892401e-05,0.28631058156024664,0.18156378789804875,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
