split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,1.0261460205995832e-07,0.0,,1.0236581875489037e-07
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,2.9772720496623605e-05,1.3693910162970723e-05,-0.9796285730957163,3.20508263797592e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,3.066532460351823e-05,1.584389799802466e-05,-0.6032223495443517,3.177625111305815e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,2.4842643020406287e-05,1.7265989811221516e-05,-0.04733783353745386,2.5862563262535332e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.4263183781035875e-05,2.7122223900732934e-05,0.2072184455120794,4.004154851600106e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.58404310500282e-05,4.14705596085696e-05,0.546173395073816,3.426703299282963e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,2.7706522672588108e-05,6.20002983851009e-05,0.6517204752803212,4.220476671434881e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.7252025569168835e-05,8.789343846729025e-05,0.7503923465578354,4.999525365292357e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.99799571166659e-05,0.00011536433339642826,0.7685983317685914,5.72673914916777e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.283044641193556e-05,0.0001539643588330364,0.8046061329512373,6.745993455297139e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.295809946166628e-05,0.00019460193216218612,0.8460024235024113,7.748021577071995e-05
train,depablo_low_temp,0,False,5,5,5,1.0658035378696696e-07,0.0,,1.2282834340737737e-07
train,depablo_low_temp,5,False,5,5,5,5.224077526122528e-08,1.0330704327543572e-07,0.49819655094141363,8.794966710468088e-08
train,depablo_low_temp,10,False,5,5,5,3.767079626015857e-08,4.2783193521245266e-07,0.9129618071741967,1.3446318973819872e-07
train,depablo_low_temp,25,False,5,5,5,1.2556803170582497e-07,2.7642588065646125e-06,0.9554207278173458,7.281814021098398e-07
train,depablo_low_temp,50,False,5,5,5,5.00548169668491e-07,1.1252334661548958e-05,0.9568019481783663,3.08278729335143e-06
train,depablo_low_temp,75,False,5,5,5,1.140773755992086e-06,2.554690981924068e-05,0.9567788249248406,7.304531754925847e-06
train,depablo_low_temp,100,False,5,5,5,2.049671405757181e-06,4.572098987409845e-05,0.9566807984532388,1.3556230351241539e-05
train,depablo_low_temp,125,False,5,5,5,3.2342827410047905e-06,7.185182621469722e-05,0.9565545461741017,2.1890755488129798e-05
train,depablo_low_temp,149,False,5,5,5,4.641363625523809e-06,0.00010261770803481341,0.9563882523040622,3.1776997639099135e-05
train,depablo_low_temp,175,False,5,5,5,6.501534971903311e-06,0.0001423011941369623,0.9559906266018761,4.4339847227092834e-05
train,depablo_low_temp,199,False,5,5,5,8.657958301228063e-06,0.00018488138739485293,0.9549419584462926,5.7350219140062106e-05
train,lj_noisy,0,False,5,5,5,1.8540242479048176e-07,0.0,,1.9098202130862774e-07
train,lj_noisy,5,False,5,5,5,1.0074138003801636e-07,9.486441570061288e-08,-0.07979199355747828,1.1086370292900938e-07
train,lj_noisy,10,False,5,5,5,8.039158458927886e-08,3.9631250956517763e-07,0.7919154640572488,9.923069370643134e-08
train,lj_noisy,25,False,5,5,5,3.155299225454655e-07,2.6223908207612114e-06,0.8785701748766425,4.128867487906973e-07
train,lj_noisy,50,False,5,5,5,1.522490879324323e-06,1.09006710772519e-05,0.8586539562229483,1.9776369299506767e-06
train,lj_noisy,75,False,5,5,5,3.852823238048586e-06,2.5082033971557394e-05,0.8442472179271598,5.076418074168032e-06
train,lj_noisy,100,False,5,5,5,7.421960890496848e-06,4.512062150752172e-05,0.8332674768171712,9.842529834713787e-06
train,lj_noisy,125,False,5,5,5,1.2127932222938398e-05,7.115652042557485e-05,0.8274315014807498,1.5939007244014648e-05
train,lj_noisy,149,False,5,5,5,1.766699006111594e-05,0.00010185747232753784,0.8250859496145837,2.259671309730038e-05
train,lj_noisy,175,False,5,5,5,2.5125941101578063e-05,0.00014140228158794345,0.8217818698643125,3.11226900521433e-05
train,lj_noisy,199,False,5,5,5,3.341548654134385e-05,0.00018346654542256147,0.8180862545378105,4.045827699883375e-05
train,reid,0,False,5,5,5,1.7960393883242887e-08,0.0,,1.7438553356896592e-08
train,reid,5,False,5,5,5,1.2538543003870473e-08,1.0300576320787514e-07,0.8773358876237853,1.790651218414041e-08
train,reid,10,False,5,5,5,3.1539697964433344e-08,4.223456016916316e-07,0.9250043161301029,6.385087658600241e-08
train,reid,25,False,5,5,5,1.8145015481252358e-07,2.7308132757752903e-06,0.9343613486643765,4.686268567866136e-07
train,reid,50,False,5,5,5,8.834579631411543e-07,1.1211941819055938e-05,0.9232571998865582,2.140609069556376e-06
train,reid,75,False,5,5,5,2.1823068379944743e-06,2.5625861235312185e-05,0.9179642495185008,5.08123493432322e-06
train,reid,100,False,5,5,5,4.151564809262709e-06,4.607020091498271e-05,0.9139175783867636,9.493598429344275e-06
train,reid,125,False,5,5,5,6.827007922538542e-06,7.261199498316273e-05,0.9107873986066604,1.551699751871638e-05
train,reid,149,False,5,5,5,1.0095363506934518e-05,0.00010387085058027878,0.9082668194567154,2.286849485244602e-05
train,reid,175,False,5,5,5,1.4475727289209317e-05,0.0001441765867639333,0.905674542415506,3.2583287838861e-05
train,reid,199,False,5,5,5,1.936464332175092e-05,0.00018736525962594896,0.9032306744336136,4.3132507789778175e-05
validation,depablo_low_temp,0,False,20,20,20,1.0934013978669555e-07,0.0,,1.0807042523097721e-07
validation,depablo_low_temp,5,False,20,20,20,5.3695927171304446e-08,1.0374946519675632e-07,0.48126544425871887,7.003121451631956e-08
validation,depablo_low_temp,10,False,20,20,20,3.912422203988797e-08,4.3081104337261424e-07,0.9102679655425652,1.236742784627154e-07
validation,depablo_low_temp,25,False,20,20,20,1.1824722001563259e-07,2.7970711698799277e-06,0.9595560963872709,8.385434071556119e-07
validation,depablo_low_temp,50,False,20,20,20,4.930267060387905e-07,1.1410252727728221e-05,0.9595817222519735,3.732332733363819e-06
validation,depablo_low_temp,75,False,20,20,20,1.1667552399785563e-06,2.5913254285114816e-05,0.9583955728057884,8.74321036405945e-06
validation,depablo_low_temp,100,False,20,20,20,2.2298600356407406e-06,4.636267858586507e-05,0.9560493472635517,1.6007886637225964e-05
validation,depablo_low_temp,125,False,20,20,20,3.7728755302168793e-06,7.281413381861057e-05,0.9531296471252576,2.5591548569536827e-05
validation,depablo_low_temp,149,False,20,20,20,5.714147789603885e-06,0.00010390844217909035,0.9505903360502165,3.678725738609501e-05
validation,depablo_low_temp,175,False,20,20,20,8.270097353602068e-06,0.00014395233920367901,0.9485278666236765,5.065868695055542e-05
validation,depablo_low_temp,199,False,20,20,20,1.1140583478663756e-05,0.00018684058959479445,0.9466026635596162,6.479831911292422e-05
validation,lj_noisy,0,False,20,20,20,2.1817031878867965e-07,0.0,,2.245308138526525e-07
validation,lj_noisy,5,False,20,20,20,1.2105294757702723e-07,9.562797735895856e-08,-0.2698226175566374,1.3422376312632878e-07
validation,lj_noisy,10,False,20,20,20,8.450586790331726e-08,4.023101709549337e-07,0.7892756915909147,1.1115802269756614e-07
validation,lj_noisy,25,False,20,20,20,2.8111741343650467e-07,2.700515562992223e-06,0.8968202791200263,4.326452540226455e-07
validation,lj_noisy,50,False,20,20,20,1.447885514949121e-06,1.1352922138030408e-05,0.8747127060421951,2.185149742217618e-06
validation,lj_noisy,75,False,20,20,20,3.777448989694676e-06,2.626361301736324e-05,0.8588494959131955,5.515521468169027e-06
validation,lj_noisy,100,False,20,20,20,7.356853097917338e-06,4.754355759359896e-05,0.8476333491811129,1.0454111952640233e-05
validation,lj_noisy,125,False,20,20,20,1.2345610457487055e-05,7.53616273868829e-05,0.8388436522293379,1.7127233877545223e-05
validation,lj_noisy,149,False,20,20,20,1.8651276559467078e-05,0.00010829863385879435,0.8308520402956472,2.529082876208122e-05
validation,lj_noisy,175,False,20,20,20,2.759919352683937e-05,0.00015109891755855643,0.8207438585309671,3.6331800856714835e-05
validation,lj_noisy,199,False,20,20,20,3.7925418564555005e-05,0.00019709730695467443,0.8110033024618932,4.859157197643071e-05
validation,reid,0,False,20,20,20,1.7440879096497496e-08,0.0,,1.7333722501788885e-08
validation,reid,5,False,20,20,20,1.3035686952100889e-08,1.0172996844914906e-07,0.871947328970092,1.5940894515509284e-08
validation,reid,10,False,20,20,20,3.81740481891768e-08,4.1971166808707494e-07,0.9101855736535613,5.444854322966819e-08
validation,reid,25,False,20,20,20,2.71235827575822e-07,2.7402936780163147e-06,0.9062297331762089,4.18419907610712e-07
validation,reid,50,False,20,20,20,1.3338941620588684e-06,1.1289792837487767e-05,0.8904831882137481,2.031530094370737e-06
validation,reid,75,False,20,20,20,3.3309655563584783e-06,2.5800835919653765e-05,0.8817237824157089,5.0359764898644245e-06
validation,reid,100,False,20,20,20,6.317185743398568e-06,4.6367003233172e-05,0.8762238483428568,9.570743742415289e-06
validation,reid,125,False,20,20,20,1.0313530944472405e-05,7.307437172130449e-05,0.8725363593375052,1.569993214047827e-05
validation,reid,149,False,20,20,20,1.5135000739974203e-05,0.00010457381868036463,0.8698081375436839,2.309964332880554e-05
validation,reid,175,False,20,20,20,2.1528109607515943e-05,0.00014527933526551351,0.8671099678907929,3.281145075106906e-05
validation,reid,199,False,20,20,20,2.8676738224930887e-05,0.00018904373064287938,0.8642844249646762,4.3397612728313106e-05
