split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,8.389497985206162e-09,0.0,,1.4263569880768046e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,1.9939440321081747e-08,9.641969000995232e-08,0.7932015720126914,1.669145710536668e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,6.226846949175524e-08,3.9934545270625676e-07,0.8440736733828355,6.352183845592663e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.2615508277776826e-07,2.613964852571371e-06,0.8369698497060674,4.3715041897485207e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.0388051780173555e-06,1.078044169844361e-05,0.8108792538331986,2.122266778314952e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.00355690746801e-06,2.4720842702663504e-05,0.7975976398681219,5.297818006511079e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,9.493659490544815e-06,4.460650961846113e-05,0.7871687434917412,1.0088047019962687e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.5593712305417284e-05,7.057588663883507e-05,0.7790504229126228,1.6634650819469243e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.306187707290519e-05,0.00010132297029485926,0.7723924100745074,2.4717815904296003e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.314059358672239e-05,0.00014116728561930358,0.7652388551544789,3.56124946847558e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.442714271135628e-05,0.00018406144226901233,0.7586287374276659,4.769847873831168e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,2.1629208646345432e-08,0.0,,1.9351459101812907e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,1.59161057666779e-08,1.0940514982848981e-07,0.8545214206860559,4.047878121582471e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,4.207844028769614e-08,4.6404014142353844e-07,0.9093215510222631,1.5451703916369297e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,2.8902755389026424e-07,3.1349377422884572e-06,0.9078043720002942,1.1895122042915318e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.456825543755258e-06,1.3438479982141871e-05,0.8915929818185386,5.504397449840326e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.7566860555671155e-06,3.1573268643114716e-05,0.8810168786123971,1.314495148108108e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.3537107709853444e-06,5.785295434179716e-05,0.8728896241402059,2.4561697500757873e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.2332875485299155e-05,9.246835543308407e-05,0.8666259886689127,3.989086690125987e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.848266583692748e-05,0.00013366823259275407,0.8617273118794166,5.833392060594633e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.6728275770437904e-05,0.00018724941764958203,0.857258430461679,8.261223410954699e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.58696051989682e-05,0.00024507357738912106,0.8536374031786567,0.00010913518781308085,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,1.784319891839914e-08,0.0,,2.2897241436226068e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,9.1968983539914e-09,1.0691530860640341e-07,0.9139795930641819,8.829165842882958e-09,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,10,1.9001202389290484e-08,4.3156654783160775e-07,0.9559715587670976,1.832955476288589e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,25,1.9068727041826605e-08,2.7168591714143986e-06,0.9929813340189071,3.029275319477165e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,50,8.972423870545754e-08,1.0897718311753124e-05,0.9917666949962645,1.150296498053649e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,75,1.9712985022124485e-07,2.4548364308429882e-05,0.9919697358347599,3.1342185025096114e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,100,3.4596845921441854e-07,4.367970905150287e-05,0.9920794239081014,5.839381742589467e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,125,5.406258196671843e-07,6.829092308180407e-05,0.9920834893530495,8.863653420121409e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,149,7.799362720106728e-07,9.707405115477741e-05,0.9919655534848636,1.222510945808608e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,175,1.126669189943641e-06,0.000133975685457699,0.9915904950506906,1.6916503682296025e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,199,1.5923953924357193e-06,0.00017330388072878122,0.9908115422127921,2.2857359454064863e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,73,0,2.497688456060132e-08,0.0,,1.8492997355679108e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,5,7.482141128889452e-09,1.0321873844532092e-07,0.9275117944514208,1.2338167820757917e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,10,9.464247163748496e-09,4.1087471913670015e-07,0.9769656133051114,4.924825347529804e-08,85,1,1,same_source_cyclic_next_latent,False
