source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,latent_dim,seed,job_id
reid,10,20,20,20,-0.5791461701724949,0.1748868754813877,0.0283466184553629,7.751822872492653e-08,0.0003852515917969,0.0003062082250835,orientation_corrected,2,456,4670361.zeus-master
reid,25,20,20,20,0.6621170506796521,0.0910065823806402,0.0340742914742546,3.1402119269330344e-07,0.0003588240244425,0.0003552191978087,orientation_corrected,2,456,4670361.zeus-master
reid,50,20,20,20,0.9467148472301754,0.0403244118984306,0.03674579830514,1.338896495184372e-06,0.000372278667055,0.0002932892428361,orientation_corrected,2,456,4670361.zeus-master
reid,75,20,20,20,0.9626930545136836,0.0315272634050585,0.0381454871288846,3.399084000932362e-06,0.0006786730606108,0.0003262269790866,orientation_corrected,2,456,4670361.zeus-master
reid,100,20,20,20,0.9505769046744226,0.0360832350143655,0.0392619338029476,6.585588300822564e-06,0.0011921409517526,0.0005423107424576,orientation_corrected,2,456,4670361.zeus-master
depablo_low_temp,5,20,20,20,0.6539310609149518,0.1382287076263975,0.0635535199374179,3.188978440205048e-07,0.0011200468390597,0.0001919839887705,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,10,20,20,20,0.7048040041499698,0.145112889212287,0.0890919672458267,2.562315370990831e-07,0.0009712522034533,0.0002098914825182,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,25,20,20,20,0.81455842330586,0.1174610682324139,0.1113451632350467,2.96615252270982e-07,0.0007854317896999,0.0003574408860004,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,50,20,20,20,0.8874678887208772,0.0844722786497737,0.121923909291221,8.357112402990197e-07,0.0009980036178603,0.0005087995756184,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,75,20,20,20,0.909020112414856,0.085340386558209,0.1271388104990921,1.724820791082493e-06,0.0011494424659758,0.0007749324257019,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,100,20,20,20,0.9020713314530072,0.0971440174805093,0.1309363081666797,3.1803423780729643e-06,0.0014065725263208,0.0011845048778923,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,5,20,20,20,0.2948810179223987,0.3105045684339584,0.2267994575756468,2.122369553703152e-05,0.0047774794744327,0.0006388544716173,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,10,20,20,20,0.4736600131192876,0.21061231945953,0.1792210970466572,2.9171158075058657e-05,0.0048812565335538,0.000734110592748,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,25,20,20,20,0.437607152725697,0.2307052199482305,0.1814265265332104,3.098034442245989e-05,0.0058533985982649,0.0006169787957333,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,50,20,20,20,0.7306757541158921,0.1402685119881448,0.1290510646927359,3.1231622480731856e-05,0.0049524989677593,0.0011163052375195,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,75,20,20,20,0.7430100388281394,0.14317264266537,0.1721180025747532,4.1832546239106704e-05,0.0046898438595235,0.0017513697937829,orientation_corrected,2,786,4670362.zeus-master
depablo_mixed_temp,100,20,20,20,0.861245519555265,0.1091142038035583,0.1264354805514444,3.443864694645527e-05,0.0042338421102613,0.0017888049012981,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,5,20,20,20,-6.769065841460646,0.0842239928904192,0.0012192600578043,9.34781222206027e-08,0.0007123463612515,0.0001523572660516,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,10,20,20,20,-3.078742824020959,0.0793867224895052,0.0021538442446725,6.92895079978939e-08,0.0004790518898516,8.410150621784851e-05,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,25,20,20,20,-0.2403487867425993,0.0609019957985734,0.0041168599721615,3.1726678386689853e-07,0.0002355561475269,0.0001877649832749,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,50,20,20,20,0.1738734347093533,0.0508671878728671,0.0047651600463273,1.7045211023969387e-06,0.0006196291418746,0.0003772945317905,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,75,20,20,20,0.0902553806080892,0.0557761816260655,0.0050961142073924,4.468287147574301e-06,0.0008710428606718,0.0006600437802262,orientation_corrected,2,786,4670362.zeus-master
lj_noisy,100,20,20,20,-0.4469138325603832,0.075331992369719,0.0053100823581802,8.838382018439007e-06,0.0012466724030673,0.0010112291085533,orientation_corrected,2,786,4670362.zeus-master
reid,5,20,20,20,-1.961022643888385,0.2155321806979188,0.0215407678341569,2.879527707388973e-08,0.0002157793205697,0.0002220790414867,orientation_corrected,2,786,4670362.zeus-master
reid,10,20,20,20,-0.8419962070850555,0.1920095041754323,0.0283466184553629,7.225297038448987e-08,0.0002412454981822,0.0003423195830691,orientation_corrected,2,786,4670362.zeus-master
reid,25,20,20,20,0.4833997981359161,0.1073330250968234,0.0340742914742546,3.303825156564244e-07,0.0003063055337406,0.000433231482566,orientation_corrected,2,786,4670362.zeus-master
reid,50,20,20,20,0.7979895980315539,0.062787077179621,0.03674579830514,1.4708066935043008e-06,0.000594548205845,0.0004705508894403,orientation_corrected,2,786,4670362.zeus-master
reid,75,20,20,20,0.8829169328323613,0.0446821227970042,0.0381454871288846,3.59458723124817e-06,0.0009212851058691,0.0005229469541518,orientation_corrected,2,786,4670362.zeus-master
reid,100,20,20,20,0.9087789301284476,0.0420375604487496,0.0392619338029476,7.183056163739821e-06,0.0013232235796749,0.0006324468820821,orientation_corrected,2,786,4670362.zeus-master
depablo_low_temp,5,20,20,20,0.7183997495467216,0.1186815877565304,0.0635535199374179,6.834277854750327e-08,0.0003802548366365,0.0001895943689305,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,10,20,20,20,0.8623888763863556,0.0913838123701983,0.0890919672458267,6.097488844947207e-08,0.0002533953520469,0.0001834661405155,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,25,20,20,20,0.9610548085558478,0.0541877073684748,0.1113451632350467,1.9642861097679546e-07,0.000472581363283,0.0002111336791131,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,50,20,20,20,0.9793832605044736,0.0427087363481143,0.121923909291221,6.048652394952114e-07,0.0004790633451193,0.0002620485392981,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,75,20,20,20,0.9780069179738404,0.0440671177301024,0.1271388104990921,1.4348899384231115e-06,0.0008312869351357,0.0003617203357862,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,100,20,20,20,0.9659860546435488,0.0538879198947108,0.1309363081666797,3.0828481754952008e-06,0.0015500698704272,0.0005854607297806,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,5,20,20,20,-0.7373369350850782,0.4787568798242444,0.2267994575756468,7.96609542312865e-05,0.010414036703878,0.0061841043818276,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,10,20,20,20,-0.6169483614393518,0.3726939816224265,0.1792210970466572,8.2361998993008e-05,0.0101490011205896,0.0065850411498104,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,25,20,20,20,-0.5591083823575569,0.3417378367115702,0.1814265265332104,5.86722116715066e-05,0.0087435960420407,0.0055277295570704,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,50,20,20,20,-0.3899549778750411,0.3252050220436277,0.1290510646927359,7.264393450725492e-05,0.0080013432074338,0.0063243381911888,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,75,20,20,20,-0.7068487334830249,0.3826666404730982,0.1721180025747532,6.9256654873584e-05,0.0062504686880856,0.0067129650153219,orientation_corrected,2,2026,4670363.zeus-master
depablo_mixed_temp,100,20,20,20,-0.3306922331906945,0.2978397762009835,0.1264354805514444,0.0001100345247493,0.0066790854092687,0.0065091635362477,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,5,20,20,20,-10.193894903855908,0.078449754385525,0.0012192600578043,4.134447388892681e-08,0.0003845861298032,0.0001132817465986,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,10,20,20,20,-4.683623820817047,0.0772311652876264,0.0021538442446725,5.05462668165535e-08,0.0002544720773585,0.0001198658443172,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,25,20,20,20,-1.001096534971154,0.0658566907018513,0.0041168599721615,3.5272703655664375e-07,0.0003631635918281,0.000212294285302,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,50,20,20,20,-0.0228229454831578,0.0556671697786547,0.0047651600463273,1.7178758298541652e-06,0.0006437429925426,0.0003260455443523,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,75,20,20,20,0.1877052675184496,0.0529890594094683,0.0050961142073924,4.372270734620543e-06,0.00085442783311,0.0004809852107428,orientation_corrected,2,2026,4670363.zeus-master
lj_noisy,100,20,20,20,-0.167027919846705,0.0612481488595678,0.0053100823581802,8.759937259128492e-06,0.0012844891287386,0.0006088843103498,orientation_corrected,2,2026,4670363.zeus-master
reid,5,20,20,20,-0.4713335018870976,0.1506503480232488,0.0215407678341569,2.3345841615451944e-08,0.0001787841465556,0.0001422171475496,orientation_corrected,2,2026,4670363.zeus-master
reid,10,20,20,20,0.7433344180100749,0.0695362255657793,0.0283466184553629,4.1086398505640886e-08,0.0001514102565124,8.413475061388453e-05,orientation_corrected,2,2026,4670363.zeus-master
reid,25,20,20,20,0.8794544020426183,0.0498929888176494,0.0340742914742546,2.8458884688831175e-07,0.000341348175425,0.0001797501459805,orientation_corrected,2,2026,4670363.zeus-master
reid,50,20,20,20,0.8717108559500569,0.0551828182683449,0.03674579830514,1.4205394329280808e-06,0.00065887006931,0.0003755446639843,orientation_corrected,2,2026,4670363.zeus-master
reid,75,20,20,20,0.8679979486454407,0.052687147359345,0.0381454871288846,3.5222375487364843e-06,0.0008850741200149,0.0005672888335539,orientation_corrected,2,2026,4670363.zeus-master
reid,100,20,20,20,0.8584626836441569,0.0531674756208006,0.0392619338029476,7.248413299976164e-06,0.0015411757864058,0.0007452698220731,orientation_corrected,2,2026,4670363.zeus-master
depablo_low_temp,5,20,20,20,0.8277795204980829,0.0727831142544437,0.0635535199374179,1.9005528608673217e-07,0.0007884651538915,0.0001465670628931,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,10,20,20,20,0.8961027225500389,0.0714984632456194,0.0890919672458267,1.8684523936940425e-07,0.0007884947001002,0.0001209082387504,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,25,20,20,20,0.938899298990989,0.0605313944737316,0.1113451632350467,2.637152924478414e-07,0.000749132677447,0.0001356843131361,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,50,20,20,20,0.9634330162873056,0.0474712687130156,0.121923909291221,6.327137160866414e-07,0.0007099109701812,0.0002606787747936,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,75,20,20,20,0.9825441359436312,0.03541500891073,0.1271388104990921,1.373095455647899e-06,0.0006897416897118,0.0004030164971482,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,100,20,20,20,0.9876621742092888,0.0337154551659176,0.1309363081666797,2.616704711044804e-06,0.0008027060888707,0.0005201416875934,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,5,20,20,20,0.0329253775900687,0.3678992029799609,0.2267994575756468,2.9649021669087006e-05,0.0056419375061523,0.0020770246388565,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,10,20,20,20,0.1295277370279941,0.2978442195396434,0.1792210970466572,3.766028712419712e-05,0.006752379797399,0.0021521447502891,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,25,20,20,20,0.2551324141546701,0.2776656956782323,0.1814265265332104,2.911553206814688e-05,0.0055231241974979,0.001750607806025,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,50,20,20,20,0.7754775834097447,0.1355319069332432,0.1290510646927359,3.805954279698653e-05,0.0065085862064734,0.001735223752621,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,75,20,20,20,0.867805309511523,0.101965920068747,0.1721180025747532,3.6465797106188805e-05,0.0054440309759229,0.0014730579016031,orientation_corrected,8,3456456,4670364.zeus-master
depablo_mixed_temp,100,20,20,20,0.9381585702777572,0.0668740415145492,0.1264354805514444,4.4174026601240254e-05,0.0049319618847221,0.0013545812311349,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,5,20,20,20,-20.419615602626568,0.1461729856618558,0.0012192600578043,3.9444939714528014e-08,0.0003621379582909,7.356384558079298e-05,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,10,20,20,20,-4.795131268695562,0.0945611844268961,0.0021538442446725,5.69365213642925e-08,0.0002789228165056,0.0001233353439602,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,25,20,20,20,-0.2138691510306105,0.0508611387083111,0.0041168599721615,3.63939756198306e-07,0.000425944069866,0.0002215747314039,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,50,20,20,20,0.2010244694783626,0.0405347530304383,0.0047651600463273,1.7159073308903317e-06,0.0005814305273815,0.0003396791114937,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,75,20,20,20,0.2925275052639344,0.0375356374805437,0.0050961142073924,4.419523236265377e-06,0.0007931460160762,0.0004745551152154,orientation_corrected,8,3456456,4670364.zeus-master
lj_noisy,100,20,20,20,0.3343261912139957,0.0442160012132989,0.0053100823581802,8.815233650238952e-06,0.0011090546846389,0.0006214109365828,orientation_corrected,8,3456456,4670364.zeus-master
reid,5,20,20,20,-0.0133513649679586,0.1186528729155275,0.0215407678341569,1.9926275030002216e-08,0.0001904518809169,0.0001024337058879,orientation_corrected,8,3456456,4670364.zeus-master
reid,10,20,20,20,0.4792824596693825,0.0968714500183538,0.0283466184553629,5.6322031949385126e-08,0.0002876521321013,0.0001438312430764,orientation_corrected,8,3456456,4670364.zeus-master
reid,25,20,20,20,0.8973604364796927,0.0459880321658554,0.0340742914742546,3.200560437122136e-07,0.000463683460839,0.000170695365341,orientation_corrected,8,3456456,4670364.zeus-master
reid,50,20,20,20,0.9434738011268172,0.033308626679798,0.03674579830514,1.394111526309416e-06,0.0005602734396234,0.0002136728689947,orientation_corrected,8,3456456,4670364.zeus-master
reid,75,20,20,20,0.9669384508571716,0.0285934583047541,0.0381454871288846,3.4749936929756585e-06,0.0008303001523017,0.0002996941082528,orientation_corrected,8,3456456,4670364.zeus-master
reid,100,20,20,20,0.9692952540965264,0.0275619362577151,0.0392619338029476,6.872427113080448e-06,0.0012326769530773,0.0003444059169851,orientation_corrected,8,3456456,4670364.zeus-master
depablo_low_temp,5,20,20,20,0.8702095212236424,0.0725946590830375,0.0635535199374179,1.12509201199984e-07,0.0007053606212139,0.0001878653962194,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,10,20,20,20,0.9277416682598396,0.0638796144046638,0.0890919672458267,1.0211277214899897e-07,0.0006058219558326,0.0001867728213255,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,25,20,20,20,0.9698246307682664,0.0464158194319965,0.1113451632350467,1.7823793534432756e-07,0.0004551690653897,0.0001732699092826,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,50,20,20,20,0.977568387160053,0.0436522199932474,0.121923909291221,5.370444768004745e-07,0.0003928736085072,0.0003152335964841,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,75,20,20,20,0.9812892009434252,0.0379574921387376,0.1271388104990921,1.2967631619176246e-06,0.0006202935241162,0.0004898151761153,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,100,20,20,20,0.9809939947987002,0.0379389412893407,0.1309363081666797,2.562024369012761e-06,0.0012139863800257,0.0006893262034282,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,5,20,20,20,0.3252657177172303,0.3122982591036642,0.2267994575756468,1.7650215588105313e-05,0.0030630120410933,0.0008276257147372,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,10,20,20,20,0.5767441890334086,0.210626713952292,0.1792210970466572,2.1019569389579827e-05,0.0035353637125808,0.0007967899415234,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,25,20,20,20,0.4648910140980384,0.2095286639757934,0.1814265265332104,2.4934207206683823e-05,0.0039301096461713,0.0009904602819005,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,50,20,20,20,0.7348468966213193,0.1350377988665676,0.1290510646927359,2.076789625675701e-05,0.0027640449581667,0.0010411720955744,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,75,20,20,20,0.6320112183394686,0.1284294836893521,0.1721180025747532,2.14944845026821e-05,0.0022700721397995,0.0012222669000038,orientation_corrected,8,123,4670365.zeus-master
depablo_mixed_temp,100,20,20,20,0.2296448945524442,0.1529638004844788,0.1264354805514444,5.193215773715565e-05,0.0035617389250546,0.0028621333069168,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,5,20,20,20,-15.338573731144642,0.1251098182230293,0.0012192600578043,9.560548268616743e-08,0.0006826733559137,0.0001097545762604,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,10,20,20,20,-4.779236189919906,0.0977691712564874,0.0021538442446725,8.16598685560166e-08,0.0004325608490034,0.0001277108342037,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,25,20,20,20,0.052564381086694,0.0492554989623838,0.0041168599721615,3.3662481655483136e-07,0.0003933574538677,0.0002137855393812,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,50,20,20,20,0.5146251754901772,0.0405902608991735,0.0047651600463273,1.612562988384525e-06,0.0004467829829081,0.0002245181123726,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,75,20,20,20,0.4990113328994041,0.0435318190384621,0.0050961142073924,4.21097910248136e-06,0.0006522602401673,0.000395017012488,orientation_corrected,8,123,4670365.zeus-master
lj_noisy,100,20,20,20,0.3694763545115604,0.0454828998188876,0.0053100823581802,8.392495578846137e-06,0.0011487766169011,0.0005873525515198,orientation_corrected,8,123,4670365.zeus-master
reid,5,20,20,20,-0.1579850509534675,0.1413138904556279,0.0215407678341569,4.3118147941001446e-08,0.0004548784083453,0.000147261715756,orientation_corrected,8,123,4670365.zeus-master
reid,10,20,20,20,0.450255765569705,0.1129595579951773,0.0283466184553629,5.4455304576706e-08,0.0003119702043477,0.0001775682492734,orientation_corrected,8,123,4670365.zeus-master
reid,25,20,20,20,0.9251197258991998,0.0442480524795913,0.0340742914742546,2.880229667212575e-07,0.000275384215638,0.0001708524097921,orientation_corrected,8,123,4670365.zeus-master
reid,50,20,20,20,0.9728170207607244,0.0251728333067906,0.03674579830514,1.329201658961665e-06,0.000341361714527,0.0001968199212569,orientation_corrected,8,123,4670365.zeus-master
reid,75,20,20,20,0.968151616026857,0.0254073141720987,0.0381454871288846,3.363267016709415e-06,0.0006092734169214,0.0003790698770899,orientation_corrected,8,123,4670365.zeus-master
reid,100,20,20,20,0.9442368861838046,0.0328824894051099,0.0392619338029476,6.48062471952926e-06,0.0010862246155738,0.000588452865486,orientation_corrected,8,123,4670365.zeus-master
depablo_low_temp,5,20,20,20,0.835584267583712,0.0774312335771228,0.0635535199374179,1.6721829680932388e-07,0.000907563327928,0.000111151911642,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,10,20,20,20,0.8948768433928403,0.0732026180257832,0.0890919672458267,1.1958009302759364e-07,0.0006828012818004,9.257370193154202e-05,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,25,20,20,20,0.9703649919433914,0.0457727565457201,0.1113451632350467,2.134773632533893e-07,0.0006323779700323,0.0001607455138582,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,50,20,20,20,0.9918089988916696,0.0282083150820542,0.121923909291221,6.92173838956478e-07,0.0007575862575322,0.0002595955491415,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,75,20,20,20,0.9958891413883644,0.0197543651534744,0.1271388104990921,1.4666580042899114e-06,0.0008010855410248,0.0004610060685081,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,100,20,20,20,0.990381374140078,0.0292874041191136,0.1309363081666797,3.0720786043048066e-06,0.0013220801018178,0.0008218990667955,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,5,20,20,20,0.0973417190621303,0.3656679778700961,0.2267994575756468,5.4562632016086354e-05,0.0105725058790994,0.0009433899558644,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,10,20,20,20,0.2255575044739993,0.3008597182743184,0.1792210970466572,5.752290043616881e-05,0.0104782349255401,0.0016414745174188,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,25,20,20,20,0.2170712500611196,0.2689251700210244,0.1814265265332104,4.520219071579845e-05,0.0087794522522017,0.0011748746066587,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,50,20,20,20,0.5928126824164123,0.1642226378758566,0.1290510646927359,4.377908157096045e-05,0.0078118529636412,0.0013156345914467,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,75,20,20,20,0.345691589476888,0.2166037745206713,0.1721180025747532,4.942170616288877e-05,0.0076059729326516,0.0021696168085327,orientation_corrected,8,456,4670366.zeus-master
depablo_mixed_temp,100,20,20,20,0.5519030707080699,0.1624408151158965,0.1264354805514444,4.832769861877751e-05,0.0065737976692616,0.0022864105703774,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,5,20,20,20,-11.444007332945292,0.1140835645281716,0.0012192600578043,1.3386015726979394e-07,0.000827647963888,0.0001258278811292,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,10,20,20,20,-2.888793109072108,0.0791875069922032,0.0021538442446725,9.332144976781364e-08,0.0005435677827335,6.276806379901245e-05,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,25,20,20,20,0.2505093664238867,0.0433806017369344,0.0041168599721615,3.74740717035138e-07,0.0005341370007954,0.0001371705788187,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,50,20,20,20,0.6696574571227882,0.0309168447659767,0.0047651600463273,1.86940733613028e-06,0.0009797836886718,0.0002585008507594,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,75,20,20,20,0.6738836827121235,0.0305885386571569,0.0050961142073924,4.6439387915597765e-06,0.0011576891876757,0.0003643396426923,orientation_corrected,8,456,4670366.zeus-master
lj_noisy,100,20,20,20,0.4654502619541631,0.0441201401974631,0.0053100823581802,8.996220844892378e-06,0.001584033947438,0.0004379533813335,orientation_corrected,8,456,4670366.zeus-master
reid,5,20,20,20,-0.8367058642450782,0.1441160839953244,0.0215407678341569,3.885538859549342e-08,0.0003447383336606,0.0001111206503992,orientation_corrected,8,456,4670366.zeus-master
reid,10,20,20,20,0.4956382661036798,0.0998040693353732,0.0283466184553629,7.423025141228834e-08,0.0004003911017207,0.0001581799542236,orientation_corrected,8,456,4670366.zeus-master
reid,25,20,20,20,0.8871796335697997,0.0489033256283979,0.0340742914742546,3.399819496152645e-07,0.0004914125194773,0.0001617589881789,orientation_corrected,8,456,4670366.zeus-master
reid,50,20,20,20,0.9436646807805028,0.036336847644123,0.03674579830514,1.460996323743302e-06,0.000717072142288,0.0002578508952865,orientation_corrected,8,456,4670366.zeus-master
reid,75,20,20,20,0.9148756480443496,0.0439579892568328,0.0381454871288846,3.6015179347259617e-06,0.0010625835508108,0.000501664802141,orientation_corrected,8,456,4670366.zeus-master
reid,100,20,20,20,0.9245727131182784,0.0455740554779631,0.0392619338029476,6.969643209231435e-06,0.0015220747794955,0.0007195808633696,orientation_corrected,8,456,4670366.zeus-master
depablo_low_temp,5,20,20,20,0.2717167895685997,0.1895247691907791,0.0635535199374179,1.3599510788608885e-07,0.0008057950733928,0.00020719796521,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,10,20,20,20,0.6464802875518499,0.1541460524183232,0.0890919672458267,9.454356639793105e-08,0.0005884595389943,0.0002001381624722,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,25,20,20,20,0.9209077530387488,0.0777887460745535,0.1113451632350467,1.698910883973781e-07,0.0004346664878539,0.0002267412928631,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,50,20,20,20,0.9448167754849384,0.0666880313358377,0.121923909291221,6.200318804161497e-07,0.0006633799755945,0.0003537697251886,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,75,20,20,20,0.955185969464714,0.0507667225821147,0.1271388104990921,1.4141577302950736e-06,0.0006662670522928,0.0005596973671345,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,100,20,20,20,0.8810029619762433,0.0822333640915907,0.1309363081666797,3.0282518451940637e-06,0.0008367153815925,0.0012228409643284,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,5,20,20,20,0.2093157995527697,0.3274765537061667,0.2267994575756468,2.949054559522324e-05,0.0066209420154336,0.0008650389856484,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,10,20,20,20,0.4338631614460524,0.2327869963017813,0.1792210970466572,3.271459285940637e-05,0.0060846266278531,0.0012268111095181,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,25,20,20,20,0.4749069120669582,0.2260900285710975,0.1814265265332104,3.048973404844446e-05,0.0062054590089246,0.0006504477874841,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,50,20,20,20,0.7820054933646288,0.1291247764318674,0.1290510646927359,3.307233479006299e-05,0.0043025894090533,0.0015995612600818,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,75,20,20,20,0.8878969372905468,0.1012181019528727,0.1721180025747532,2.8187667658130523e-05,0.0034944764338433,0.001379466720391,orientation_corrected,8,786,4670367.zeus-master
depablo_mixed_temp,100,20,20,20,0.5287590178819137,0.1502623814650527,0.1264354805514444,3.2734683225044135e-05,0.0027567411772906,0.0021001387955038,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,5,20,20,20,-17.422308337219768,0.1130269555317371,0.0012192600578043,8.902248596065478e-08,0.0006502347416244,0.0001866279897512,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,10,20,20,20,-5.374784463480689,0.0905298250983805,0.0021538442446725,7.278318552295104e-08,0.0004269973840564,0.0001758731377776,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,25,20,20,20,-0.4168951818323356,0.0625932984143165,0.0041168599721615,3.338653343121223e-07,0.0003430368844419,0.0002046332025201,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,50,20,20,20,0.3016670489584799,0.0492336552184159,0.0047651600463273,1.6755506749177584e-06,0.0005454678321257,0.0003151518525555,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,75,20,20,20,0.1969715885442705,0.0499270617845794,0.0050961142073924,4.38036011018994e-06,0.000649016816169,0.0005314555892255,orientation_corrected,8,786,4670367.zeus-master
lj_noisy,100,20,20,20,-1.3931575605738664,0.0680534352552671,0.0053100823581802,9.237323138222563e-06,0.0011517652310431,0.0009646243881434,orientation_corrected,8,786,4670367.zeus-master
reid,5,20,20,20,-1.3153077548257237,0.1985547839495182,0.0215407678341569,5.5675900156870736e-08,0.0003654542961157,0.0002170587351429,orientation_corrected,8,786,4670367.zeus-master
reid,10,20,20,20,0.2099083960013505,0.1324147828973192,0.0283466184553629,6.191085279994015e-08,0.0002500826900359,0.0002158559196686,orientation_corrected,8,786,4670367.zeus-master
reid,25,20,20,20,0.8449685004573848,0.0588824191572215,0.0340742914742546,2.82121159500548e-07,0.0002238284796476,0.0002174189699871,orientation_corrected,8,786,4670367.zeus-master
reid,50,20,20,20,0.9454779706183328,0.0331719243224411,0.03674579830514,1.3528658548978e-06,0.0004231848986819,0.0002732315391767,orientation_corrected,8,786,4670367.zeus-master
reid,75,20,20,20,0.958728523851386,0.0296744236493926,0.0381454871288846,3.418534819843444e-06,0.0005223691929131,0.000370669906988,orientation_corrected,8,786,4670367.zeus-master
