source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.8606955547561648,0.0806604850473577,0.0635535199374179,8.18853583162138e-08,0.00046485791390296074,0.00011938186526094796
depablo_low_temp,10,20,20,20,0.9172619449064926,0.0720555765863754,0.08909196724582674,7.63221296828931e-08,0.0004290430515538901,0.00011460896530479658
depablo_low_temp,25,20,20,20,0.9485972213995892,0.067472939380221,0.1113451632350467,2.0441829384765242e-07,0.0005568220396526158,0.00021925092587480322
depablo_low_temp,50,20,20,20,0.9641360691573819,0.05612922109574929,0.12192390929122102,6.358077675017171e-07,0.0006292957346886397,0.0003527937806211412
depablo_low_temp,75,20,20,20,0.9729475281066129,0.048353538877273984,0.1271388104990921,1.511970145173791e-06,0.0009230467025190592,0.0004343958891695365
depablo_low_temp,100,20,20,20,0.9689802975228682,0.052693421529028825,0.1309363081666797,3.099382497850911e-06,0.0014810123946517705,0.0006203929166076705
depablo_mixed_temp,5,20,20,20,0.29231940569546655,0.3249664345371957,0.22679945757564682,2.996160197739073e-05,0.0065743693383410575,0.0007894804977695458
depablo_mixed_temp,10,20,20,20,0.2626312423262439,0.2665431922029502,0.17922109704665723,3.360857434913101e-05,0.006808216561330483,0.0010318444212316536
depablo_mixed_temp,25,20,20,20,0.5463044146599964,0.21183932695312652,0.18142652653321048,3.067705263575249e-05,0.005955374310724437,0.0014957381019485183
depablo_mixed_temp,50,20,20,20,0.7798226324857487,0.12465060914579665,0.12905106469273595,3.166539207626329e-05,0.005053631425835192,0.0010959821360302159
depablo_mixed_temp,75,20,20,20,0.7793536963610392,0.1459862692185077,0.1721180025747532,2.8134655607914283e-05,0.0037177305202931166,0.001414700219174847
depablo_mixed_temp,100,20,20,20,0.8732497117052309,0.09143146299116237,0.12643548055144446,3.7892852890308856e-05,0.0035320479422807694,0.0012281591538339854
lj_noisy,5,20,20,20,-23.525616943243026,0.13108236609387905,0.0012192600578043978,4.465755156779494e-08,0.00038776098808739333,0.00014076839506742543
lj_noisy,10,20,20,20,-2.5372867039586064,0.07037924847695576,0.002153844244672589,5.6931452085962066e-08,0.0003130522585706785,0.0001351874067040626
lj_noisy,25,20,20,20,0.42364326779811357,0.04066170760856809,0.004116859972161529,3.225511832738448e-07,0.00031560261268168686,0.00014577866240870208
lj_noisy,50,20,20,20,0.2166382244657744,0.0472487994116939,0.004765160046327359,1.663577864974286e-06,0.0005135116400197149,0.00027500843279995026
lj_noisy,75,20,20,20,-0.10593575559636359,0.05551923175985353,0.005096114207392416,4.325449856423802e-06,0.0007239068858325481,0.0005410160403698683
lj_noisy,100,20,20,20,-0.12602427594129173,0.057325829444192955,0.005310082358180217,8.42331967305654e-06,0.001085531059652567,0.0007504727574996651
reid,5,20,20,20,-0.33094843707267496,0.1458461218376339,0.02154076783415691,2.258087079543003e-08,0.0002427008148515597,0.00011700022914737929
reid,10,20,20,20,0.4786866727711062,0.10474648226223068,0.028346618455362994,5.122128761136935e-08,0.00021105039631947876,0.00014982974080339772
reid,25,20,20,20,0.9523169209587965,0.03670011482497693,0.034074291474254684,3.101857249276918e-07,0.0004526552511379123,0.00015202379945549182
reid,50,20,20,20,0.975785665839024,0.02496213202345273,0.03674579830514,1.3499162292873734e-06,0.0005330451065674424,0.00019854920174111612
reid,75,20,20,20,0.9719911674423021,0.02552198863137787,0.03814548712888468,3.417914976466818e-06,0.0007825466804206371,0.0003305376441858243
reid,100,20,20,20,0.9517479623072466,0.03553469386557197,0.039261933802947645,6.915337985446968e-06,0.0015157509129494428,0.00046474623959511516
