split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,1.2277435064315796,0.44178277254104614,-1.4378669261932373,0.6759656071662903,-0.8435004353523254,-0.7364506125450134,0.448591411113739,-1.3248646259307861
train,reid,0,10,1.4522209167480469,0.5949159264564514,-1.8776473999023438,0.9876728057861328,-1.1420536041259766,-0.8753645420074463,0.5947683453559875,-1.3042868375778198
train,reid,0,20,1.705841302871704,0.757053554058075,-2.3365397453308105,1.3114973306655884,-1.4571621417999268,-1.032055377960205,0.7421551942825317,-1.337996006011963
train,reid,0,30,1.9656431674957275,0.9233669638633728,-2.8038747310638428,1.6407729387283325,-1.777778148651123,-1.19392991065979,0.8912986516952515,-1.3794004917144775
train,reid,0,40,2.230264186859131,1.0933887958526611,-3.2785630226135254,1.9747616052627563,-2.1030311584472656,-1.3601585626602173,1.042025089263916,-1.4262681007385254
train,reid,0,50,2.4989726543426514,1.266762375831604,-3.7598178386688232,2.312936782836914,-2.4323463439941406,-1.5302313566207886,1.194172978401184,-1.477580189704895
train,reid,0,60,2.770698070526123,1.4430556297302246,-4.246668815612793,2.6546618938446045,-2.7649662494659424,-1.7034564018249512,1.347582459449768,-1.5316498279571533
train,reid,0,70,3.0445170402526855,1.621779203414917,-4.738026142120361,2.999213218688965,-3.100097179412842,-1.8791792392730713,1.5020203590393066,-1.5872960090637207
train,reid,0,80,3.3191726207733154,1.8022884130477905,-5.2323102951049805,3.345522403717041,-3.4365978240966797,-2.056572437286377,1.657101035118103,-1.6431987285614014
train,reid,0,90,3.594331741333008,1.9842554330825806,-5.728789329528809,3.69309663772583,-3.7740092277526855,-2.2353222370147705,1.812613844871521,-1.6992664337158203
train,reid,0,100,3.868922710418701,2.1672449111938477,-6.226505756378174,4.041318416595459,-4.111573219299316,-2.414731740951538,1.9684126377105713,-1.7537930011749268
train,reid,1,0,1.026650309562683,0.30691617727279663,-0.9916266798973083,0.37299367785453796,-0.5425748229026794,-0.6351488828659058,0.3040207624435425,-1.4128079414367676
train,reid,1,10,1.2940807342529297,0.47714856266975403,-1.4746724367141724,0.714646577835083,-0.8759599328041077,-0.8001072406768799,0.4593256115913391,-1.4527714252471924
train,reid,1,20,1.5945475101470947,0.6614296436309814,-1.991358995437622,1.078432321548462,-1.2351715564727783,-0.9858530759811401,0.6210581660270691,-1.5386581420898438
train,reid,1,30,1.9075682163238525,0.8570481538772583,-2.5370988845825195,1.4620869159698486,-1.6129302978515625,-1.1814367771148682,0.7919707298278809,-1.6215686798095703
train,reid,1,40,2.2313997745513916,1.063991665840149,-3.111868143081665,1.8656766414642334,-2.0087482929229736,-1.3860750198364258,0.9724242091178894,-1.696941614151001
train,reid,1,50,2.5645992755889893,1.281591534614563,-3.713655471801758,2.2878036499023438,-2.421116590499878,-1.5989865064620972,1.1618340015411377,-1.7637518644332886
train,reid,1,60,2.906040906906128,1.5090559720993042,-4.340093612670898,2.7267982959747314,-2.8484153747558594,-1.8194952011108398,1.3593947887420654,-1.822261929512024
train,reid,1,70,3.254229784011841,1.7450737953186035,-4.987379550933838,3.1799721717834473,-3.288159132003784,-2.046610116958618,1.5637664794921875,-1.8736923933029175
train,reid,1,80,3.607757091522217,1.9882313013076782,-5.651462554931641,3.644455909729004,-3.7377562522888184,-2.2793314456939697,1.7734894752502441,-1.919785976409912
train,reid,1,90,3.9650306701660156,2.23691725730896,-6.327815532684326,4.117054462432861,-4.194324493408203,-2.5164942741394043,1.9869518280029297,-1.9623889923095703
train,reid,1,100,4.325085163116455,2.4895989894866943,-7.012080192565918,4.594670295715332,-4.6552324295043945,-2.757253885269165,2.2024824619293213,-2.0047566890716553
train,reid,2,0,1.0884989500045776,0.2953336238861084,-1.0036910772323608,0.3994814157485962,-0.5757782459259033,-0.6463367938995361,0.3120064437389374,-1.5442824363708496
train,reid,2,10,1.1602599620819092,0.4172753095626831,-1.3803856372833252,0.6730133891105652,-0.8054438829421997,-0.699988067150116,0.46587157249450684,-1.2007237672805786
train,reid,2,20,1.2415049076080322,0.547121524810791,-1.7767202854156494,0.9599155783653259,-1.0476781129837036,-0.7610780596733093,0.6256460547447205,-0.8582639098167419
train,reid,2,30,1.3327704668045044,0.6848205327987671,-2.1924686431884766,1.2600040435791016,-1.3024698495864868,-0.8298497796058655,0.7911111116409302,-0.5185306668281555
train,reid,2,40,1.4341449737548828,0.8300789594650269,-2.626688241958618,1.572586178779602,-1.5693058967590332,-0.9062979221343994,0.9618240594863892,-0.18304726481437683
train,reid,2,50,1.5451467037200928,0.9824814796447754,-3.0782437324523926,1.8968676328659058,-1.847443699836731,-0.9900733828544617,1.13740074634552,0.14801731705665588
