epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7413626798412256,0.5635818976320719,0.7164370801365166,0.264711217010315,1.719396240251106,0.23846139022263518,0.7408562824946854,1.719396240251106,0.6528962434122437,0.23429443355845778,0.15651697736037404,1.2999342836831744,0.5635818982006687,1.2999342836831744,shared3,8,normalized_delta,128
2,0.622411333573492,0.5216043469937224,0.5969493499450517,0.1504664879003671,1.5735161616091142,0.14112189651319856,0.6217015153408932,1.5735161616091142,0.6060656115412713,0.1669541761279106,0.15731820177875067,1.240540669074184,0.5216043489936152,1.240540669074184,shared3,8,normalized_delta,128
3,0.5692826955987697,0.4893543083416788,0.5465424976850811,0.11281961451848628,1.4629257091304713,0.1292846681778891,0.5683433306089489,1.4629257091304713,0.5729895400373559,0.12312798217723245,0.1469689910153025,1.1979659527540207,0.4893543086488519,1.1979659527540207,shared3,8,normalized_delta,128
4,0.5281645475641678,0.4604742287020934,0.5057622569041293,0.0752751085133305,1.3835969824409275,0.12570244495413804,0.5281915119694653,1.3835969824409275,0.5416590406706459,0.08936312865269812,0.14085527609445547,1.1512042817708692,0.4604742288393409,1.1512042817708692,shared3,8,normalized_delta,128
5,0.4995618204275767,0.4338607702992464,0.4779550388716815,0.05766514676924742,1.333625295392254,0.10503538787495671,0.49877527667881943,1.333625295392254,0.5165181410155798,0.06359907455350224,0.11013638457577479,1.1278468490431184,0.4338607693907985,1.1278468490431184,shared3,8,normalized_delta,128
6,0.4781870959228591,0.42670545750542693,0.46032682908208744,0.05124043832979047,1.3015402896885286,0.08177835090379966,0.47818635964070627,1.3015402896885286,0.5089404763751908,0.05848641239204689,0.09962724610967072,1.1220027170291071,0.4267054585102749,1.1220027170291071,shared3,8,normalized_delta,128
7,0.472428001175847,0.42931601040457423,0.45414343052788786,0.04868742016563848,1.2924256305945547,0.07568021430062097,0.47226442168693805,1.2924256305945547,0.51154733135512,0.06373704444911135,0.10002837784000133,1.124182612801853,0.4293160116969886,1.124182612801853,shared3,8,normalized_delta,128
8,0.47033522280684686,0.4295222131045241,0.4531262416588633,0.048481952162905476,1.2884150963080556,0.07350355370068236,0.4701335340572144,1.2884150963080556,0.5128250742037045,0.05761900432407856,0.09620709006527536,1.1347405398362562,0.4295222114085367,1.1347405398362562,shared3,8,normalized_delta,128
9,0.47414835147690354,0.43313452370072664,0.4570941498927903,0.048492046322306276,1.2946751118751993,0.07341802696975176,0.4721950617224191,1.2946751118751993,0.5163884724049191,0.05979716691041463,0.09859681927451962,1.1410095847750965,0.43313452365334354,1.1410095847750965,shared3,8,normalized_delta,128
10,0.46724085075813426,0.4258930375309367,0.4498870433945405,0.047927015428234576,1.2802676254197172,0.0727301623410823,0.4669749343963447,1.2802676254197172,0.5080454302069388,0.05895113706784813,0.09671131698904853,1.122016651928425,0.42589303532844053,1.122016651928425,shared3,8,normalized_delta,128
11,0.46720699490162365,0.4309736367118986,0.45195452434974803,0.04788265233649544,1.2774566911814507,0.07257967152747145,0.46597300501513916,1.2774566911814507,0.5120328705953924,0.06304203909086553,0.1025211099045057,1.1273577632872682,0.4309736374275465,1.1273577632872682,shared3,8,normalized_delta,128
12,0.46361042310467415,0.4228416228764936,0.4459670921395484,0.04859813794323151,1.2704730689950419,0.07190299299300501,0.46365806664375947,1.2704730689950419,0.5037948057447609,0.05967893645559487,0.09680753563971896,1.1120383981027102,0.42284162339934134,1.1120383981027102,shared3,8,normalized_delta,128
13,0.4610486364155485,0.42874848960261597,0.44612740547510615,0.04813563495113606,1.2624666529135746,0.07223777061883818,0.460946686161183,1.2624666529135746,0.5113993919993701,0.05876787277428727,0.09779082789624992,1.129686771294004,0.42874849065484705,1.129686771294004,shared3,8,normalized_delta,128
14,0.4601700218100297,0.422315778504861,0.44453998526983096,0.048947403200862695,1.259317635548742,0.07195849161137614,0.460074510120327,1.259317635548742,0.5029959619045258,0.05773600912897995,0.09797584355661744,1.1112354820104022,0.4223157782319999,1.1112354820104022,shared3,8,normalized_delta,128
15,0.4581640114386876,0.4255984844737931,0.4437298638517396,0.04853699096268646,1.2531032593626725,0.0720013621099816,0.45788053747844687,1.2531032593626725,0.5070217963504163,0.06157237643277959,0.09542430059886292,1.1197987714488256,0.42559848282682267,1.1197987714488256,shared3,8,normalized_delta,128
16,0.4569186907326966,0.42661336123159055,0.4433324956318788,0.04832009919656729,1.2491803141016709,0.07118892398450458,0.45622977909424756,1.2491803141016709,0.5080055760317728,0.059655331109503384,0.09724271386665734,1.1229420435663902,0.426613362847517,1.1229420435663902,shared3,8,normalized_delta,128
17,0.4528147230153544,0.4267125306945098,0.4396847597993257,0.04826342891311457,1.2395390243383877,0.07068306650116778,0.4528285065842233,1.2395390243383877,0.5088529091524451,0.05805691378681283,0.09579625271358773,1.1262844280192728,0.4267125315065578,1.1262844280192728,shared3,8,normalized_delta,128
18,0.4500241659385593,0.4282461825562151,0.4376990287123542,0.04790169409554924,1.2324546172169217,0.06982706700402655,0.4500611261054992,1.2324546172169217,0.5108994474536495,0.06140038813709429,0.09508082713735731,1.1282573317618747,0.42824618234544215,1.1282573317618747,shared3,8,normalized_delta,128
19,0.4483377049889481,0.4228524984497773,0.4353655878127667,0.04792879831085218,1.2273990450459613,0.06964568987554103,0.4483245110774516,1.2273990450459613,0.5038850474122324,0.059844543529968514,0.09712104005248923,1.1115919108845687,0.42285249815567544,1.1115919108845687,shared3,8,normalized_delta,128
20,0.446689930244496,0.4284012783906962,0.4349877195400104,0.04764203091716053,1.2222149599016758,0.06919617718412427,0.4463510560009869,1.2222149599016758,0.5120141362673358,0.05917893225621236,0.09473907443155584,1.1312858296852364,0.4284012787910015,1.1312858296852364,shared3,8,normalized_delta,128
21,0.44211143574170897,0.42395763444273094,0.4313132100460822,0.047266535742969164,1.2100496269108956,0.06894662489281281,0.4420875958488925,1.2100496269108956,0.5064300359863984,0.057080936255423646,0.09553871197920097,1.1192532520545155,0.42395763342971343,1.1192532520545155,shared3,8,normalized_delta,128
22,0.43972544351167847,0.43025717347076065,0.4282557200836508,0.04666077481372885,1.203938065809116,0.06853892465628553,0.43971258842637684,1.203938065809116,0.5140295267497238,0.05955531739286686,0.09654576559796145,1.134670440382079,0.4302571744576358,1.134670440382079,shared3,8,normalized_delta,128
