split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,1.467585563659668,-1.5297346115112305,1.6724039316177368,1.4593743085861206,-1.5899980068206787,1.0348440408706665,-1.516688346862793,2.0618607997894287
train,reid,0,10,1.5834091901779175,-1.7193354368209839,1.7272804975509644,1.7839086055755615,-1.6899806261062622,1.0380183458328247,-1.855997920036316,2.2612643241882324
train,reid,0,20,1.7169572114944458,-1.9266438484191895,1.817170262336731,2.1266913414001465,-1.822541356086731,1.0545306205749512,-2.197110414505005,2.5000009536743164
train,reid,0,30,1.85392165184021,-2.138669490814209,1.9054700136184692,2.478822708129883,-1.956629991531372,1.0692453384399414,-2.54921817779541,2.7450969219207764
train,reid,0,40,1.9930191040039062,-2.353534698486328,1.9894661903381348,2.837960720062256,-2.0899507999420166,1.0809810161590576,-2.9110631942749023,2.9940032958984375
train,reid,0,50,2.133967638015747,-2.5706520080566406,2.068532705307007,3.203284740447998,-2.2220170497894287,1.0894453525543213,-3.282046318054199,3.246244430541992
train,reid,0,60,2.2766268253326416,-2.789703130722046,2.1421353816986084,3.5744309425354004,-2.3524699211120605,1.094368815422058,-3.6620333194732666,3.501570463180542
train,reid,0,70,2.4209845066070557,-3.0104408264160156,2.2104132175445557,3.9508914947509766,-2.4814319610595703,1.0957893133163452,-4.0503692626953125,3.760089874267578
train,reid,0,80,2.5672671794891357,-3.2328872680664062,2.273933172225952,4.332456588745117,-2.609412670135498,1.0939527750015259,-4.446558952331543,4.022395133972168
train,reid,0,90,2.7154757976531982,-3.4568257331848145,2.3330726623535156,4.718552112579346,-2.736658811569214,1.0890626907348633,-4.849791049957275,4.288635730743408
train,reid,0,100,2.865943670272827,-3.682384490966797,2.388625144958496,5.1090803146362305,-2.863880157470703,1.08145010471344,-5.259575366973877,4.559631824493408
train,reid,1,0,1.2922195196151733,-1.105674386024475,1.7002999782562256,0.7108781337738037,-1.5459038019180298,0.9954256415367126,-0.5894231796264648,1.8077516555786133
train,reid,1,10,1.4368441104888916,-1.3296055793762207,1.7995787858963013,1.0755242109298706,-1.686318039894104,1.0222615003585815,-0.9608179330825806,2.058854818344116
train,reid,1,20,1.5973901748657227,-1.5695629119873047,1.9198907613754272,1.4603800773620605,-1.8493750095367432,1.056907296180725,-1.345363974571228,2.342545747756958
train,reid,1,30,1.7608369588851929,-1.8128911256790161,2.032230854034424,1.8546310663223267,-2.0099449157714844,1.086782693862915,-1.7447841167449951,2.6307129859924316
train,reid,1,40,1.9255602359771729,-2.0573668479919434,2.134486436843872,2.2552053928375244,-2.165924549102783,1.1109144687652588,-2.1563796997070312,2.9203941822052
train,reid,1,50,2.090549945831299,-2.3013803958892822,2.226318359375,2.6593825817108154,-2.316598892211914,1.1291863918304443,-2.5770349502563477,3.209974765777588
train,reid,1,60,2.2548749446868896,-2.543494939804077,2.307436227798462,3.0647048950195312,-2.461292266845703,1.141545057296753,-3.003976821899414,3.497917890548706
train,reid,1,70,2.4175808429718018,-2.7823662757873535,2.3774960041046143,3.4688987731933594,-2.5992488861083984,1.1479474306106567,-3.4346938133239746,3.7825798988342285
train,reid,1,80,2.5777862071990967,-3.0168004035949707,2.436249017715454,3.86991286277771,-2.729793071746826,1.1484075784683228,-3.866908311843872,4.062410354614258
train,reid,1,90,2.7347936630249023,-3.2458016872406006,2.483659505844116,4.265959739685059,-2.8524889945983887,1.1430193185806274,-4.298552989959717,4.336228370666504
train,reid,1,100,2.8878865242004395,-3.468459129333496,2.5199267864227295,4.655306816101074,-2.9669878482818604,1.1320306062698364,-4.727518081665039,4.602789402008057
train,reid,2,0,1.3380920886993408,-1.168816089630127,1.6947963237762451,0.7351548075675964,-1.5414224863052368,1.061897873878479,-0.6798232793807983,1.8176840543746948
train,reid,2,10,1.3639761209487915,-1.2831342220306396,1.5285123586654663,1.0112261772155762,-1.4501762390136719,0.9764202237129211,-1.0813120603561401,1.8105541467666626
train,reid,2,20,1.3928313255310059,-1.400787353515625,1.3569753170013428,1.2958669662475586,-1.3582122325897217,0.8870350122451782,-1.4947214126586914,1.8085365295410156
train,reid,2,30,1.424864649772644,-1.521666169166565,1.1821128129959106,1.5881168842315674,-1.2668614387512207,0.7946100234985352,-1.9178578853607178,1.8124949932098389
train,reid,2,40,1.4600075483322144,-1.645444393157959,1.0045201778411865,1.887133240699768,-1.1764545440673828,0.6994580030441284,-2.3494555950164795,1.8224763870239258
