epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7527085092699104,0.5895157560647241,0.7527085092699104,0.34486409739072144,1.9786732945988772,0.4709782705241041,0.30536037486179074,0.7749690093438734,1.9786732945988772,0.5895157560647241,0.1824678774282802,0.3176872012554668,1.4322965273750015,0.41136699018534273,0.5859546490610228,1.4322965273750015,-0.010503432136516055,-0.15356010424307853,1.480573790786366e-05,-0.15356010424307853,-0.09288906542187747,3.1078094980330204e-05,-0.09288906542187747,-25.714414196165475,2.3253481685969746e-05,-25.714414196165475,0.003409601146431074,1.0089542877267377e-05,0.003409601146431074,-6.489363441171,-25.714414196165475,06b 4D reconstruction,4,normalized_delta,96
2,0.6404018354981313,0.5511479125369207,0.6404018354981313,0.21853147603188577,1.851611305838046,0.38918904864446446,0.19713121805737613,0.6641157621429431,1.851611305838046,0.5511479125369207,0.17202587384963408,0.25849155243486166,1.3842081974435132,0.3777150584210176,0.5481101705372566,1.3842081974435132,0.004490343818237208,-0.0546650570954792,8.970198268798413e-06,-0.0546650570954792,-0.04230024530846199,2.762332635484199e-05,-0.04230024530846199,-28.270707627057615,1.794378413251252e-05,-28.270707627057615,0.034122467314683935,9.70999165019748e-06,0.034122467314683935,-7.083387615536718,-28.270707627057615,06b 4D reconstruction,4,normalized_delta,96
3,0.6052717396864307,0.5166862660709753,0.6052717396864307,0.18013469249805208,1.807519908007897,0.35549895474208676,0.1783024547216685,0.630364002492426,1.807519908007897,0.5166862660709753,0.16967348144680727,0.2006445241131587,1.3348308178246953,0.35270482490886934,0.5144634120733826,1.3348308178246953,0.10259176997592911,0.3941113872931231,7.590124278067379e-06,0.3941113872931231,0.3113660387929065,2.6729019998583682e-05,0.3113660387929065,-38.17009912673816,1.6466614670207492e-05,-38.17009912673816,-0.09990136624400381,9.135884613442614e-06,-0.09990136624400381,-9.391130766724034,-38.17009912673816,06b 4D reconstruction,4,normalized_delta,96
4,0.5366059074642159,0.4577636686282549,0.5366059074642159,0.12775789538449922,1.6217844779547967,0.3109030898498452,0.17677017801952927,0.5593039103021675,1.6217844779547967,0.4577636686282549,0.17112808549427427,0.11780194434686564,1.2520695132843684,0.28016457086778246,0.4552910284983227,1.2520695132843684,0.5291565271127665,0.7605483016439145,5.020753360440722e-06,0.7605483016439145,0.6369670802815336,2.3985151688066254e-05,0.6369670802815336,-22.96458743859878,1.4002999387230375e-05,-22.96458743859878,0.6285099434097212,7.468210833394551e-06,0.6285099434097212,-5.234640528315903,-22.96458743859878,06b 4D reconstruction,4,normalized_delta,96
5,0.4784012361477486,0.4189064143972817,0.4784012361477486,0.0810556522618405,1.5240900123072236,0.2300090442739221,0.17080237594223305,0.5014892711963048,1.5240900123072236,0.4189064143972817,0.1691981472686166,0.08386493904981762,1.2150320465443656,0.19571031458326615,0.4159513618615165,1.2150320465443656,0.8531907665294554,0.9539799521346652,3.4221182119154037e-06,0.9539799521346652,0.8718406911127963,2.280431315284659e-05,0.8718406911127963,-4.602263186449496,9.680902553554916e-06,-4.602263186449496,0.5839456329082378,7.63136154091626e-06,0.5839456329082378,-0.548124227573449,-4.602263186449496,06b 4D reconstruction,4,normalized_delta,96
6,0.44481557548752887,0.3982093788926368,0.44481557548752887,0.06667379039549545,1.482394045461779,0.17301784943156093,0.13413240000046053,0.46405452132232394,1.482394045461779,0.3982093788926368,0.13341715494607342,0.06840910972096026,1.2091932613984682,0.16843142905418063,0.3948627387799206,1.2091932613984682,0.9379247423772202,0.9693881417815822,3.207352946787978e-06,0.9693881417815822,0.8673560267279072,2.2911485615395577e-05,0.8673560267279072,0.06837527130449828,8.687841523169482e-06,0.06837527130449828,0.9195480852155139,7.4076469445572e-06,0.9195480852155139,0.7061668812573754,0.06837527130449828,06b 4D reconstruction,4,normalized_delta,96
7,0.43079572692218976,0.38982296013549383,0.43079572692218976,0.058942801131325745,1.4686591845491659,0.1592919946953713,0.10599764245065305,0.448222905706629,1.4686591845491659,0.38982296013549383,0.12181874609814258,0.0624384748734883,1.1982411050703377,0.16328854121093173,0.38644671681322507,1.1982411050703377,0.9640883591442528,0.9765383328456949,3.028276060490498e-06,0.9765383328456949,0.9521374735369688,2.264995995915342e-05,0.9521374735369688,-0.07610377116409284,8.399454543450702e-06,-0.07610377116409284,0.9523031344578863,6.78548202301954e-06,0.9523031344578863,0.7012187924191142,-0.07610377116409284,06b 4D reconstruction,4,normalized_delta,96
8,0.42409603668767004,0.3864195505819714,0.42409603668767004,0.054880480086909454,1.4525483175817686,0.15737468248652847,0.09823644886404394,0.4407599822548126,1.4525483175817686,0.3864195505819714,0.11722098406244186,0.061303525770199485,1.1912498376041185,0.16262146396911703,0.3830989528514692,1.1912498376041185,0.9684687846946225,0.9726082236445932,2.9740749354800757e-06,0.9726082236445932,0.9614036782687703,2.262922216118568e-05,0.9614036782687703,0.10491870761435595,8.323778058638708e-06,0.10491870761435595,0.9630022722022237,6.925135323854192e-06,0.9630022722022237,0.7504832204324858,0.10491870761435595,06b 4D reconstruction,4,normalized_delta,96
9,0.421021671987805,0.38371464424019336,0.421021671987805,0.05335769080464901,1.446732613644581,0.15630069386817722,0.09480645092344095,0.43779936231021205,1.446732613644581,0.38371464424019336,0.1114202456374187,0.05909310759307118,1.1874718226899859,0.16328439432254527,0.38031739256075525,1.1874718226899859,0.9728877082160984,0.9856974919450363,2.971920685013174e-06,0.9856974919450363,0.9621472631085812,2.243406244133439e-05,0.9621472631085812,0.15976298831403646,8.396833607093868e-06,0.15976298831403646,0.9619097735776913,6.831624077108245e-06,0.9619097735776913,0.7673793792363363,0.15976298831403646,06b 4D reconstruction,4,normalized_delta,96
10,0.41798367209938675,0.3845785254908895,0.41798367209938675,0.052861698030718704,1.4342921024608046,0.15545315693018466,0.09311945462901249,0.4339316030126801,1.4342921024608046,0.3845785254908895,0.11308233407544321,0.06056607954087667,1.1886474513739813,0.1625234869934502,0.38120483799593785,1.1886474513739813,0.9662969150694003,0.9774700808270834,2.9075765866082293e-06,0.9774700808270834,0.9512421915623036,2.2346088201175007e-05,0.9512421915623036,0.2949067189699949,8.330988748639356e-06,0.2949067189699949,0.9280756729833028,6.826035016160859e-06,0.9280756729833028,0.7879236660856712,0.2949067189699949,06b 4D reconstruction,4,normalized_delta,96
11,0.4133943028954178,0.3855873019059038,0.4133943028954178,0.05171808825341963,1.4204209265501604,0.1538403402837251,0.09206667513744869,0.42951150755618844,1.4204209265501604,0.3855873019059038,0.11360891506046755,0.06171139283105731,1.1905209052783903,0.16295229166280478,0.38219837620818,1.1905209052783903,0.9596816776033963,0.9738267822868671,2.993996977807001e-06,0.9738267822868671,0.9452537023565979,2.2496988140119357e-05,0.9452537023565979,0.31596340818361324,8.297270687762648e-06,0.31596340818361324,0.8782612068636497,6.860937654096233e-06,0.8782612068636497,0.778326274922682,0.31596340818361324,06b 4D reconstruction,4,normalized_delta,96
12,0.41241454383130133,0.3857314083191452,0.41241454383130133,0.0522328044431424,1.410518945677007,0.15398120409680213,0.09226521706068705,0.42724954281940963,1.410518945677007,0.3857314083191452,0.11669694049487589,0.06258701832848601,1.1868191754329018,0.16309566784912022,0.382299700526346,1.1868191754329018,0.9647396184319872,0.9742290364429764,2.9737796012341278e-06,0.9742290364429764,0.9534506251309998,2.241939599230136e-05,0.9534506251309998,0.3698932195704193,8.270645571428758e-06,0.3698932195704193,0.9031742374842733,7.020466540552661e-06,0.9031742374842733,0.8001867796571671,0.3698932195704193,06b 4D reconstruction,4,normalized_delta,96
