split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,lj_noisy,178,0,1.7654248267717776e-06,0.0,,1.9417634575802367e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,5,1.3853284599463223e-06,8.898146575120336e-08,-14.568730501920143,1.720216459943913e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,10,1.1305571661068825e-06,3.5017228583456017e-07,-2.228574081505174,1.5493237697228324e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,25,9.542402494844282e-07,2.1434675545606297e-06,0.5548146985224465,1.6447288544441108e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,50,2.111193907694542e-06,8.785852514847647e-06,0.7597052870934573,3.542112153809285e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,75,4.928813723381609e-06,2.023533670580946e-05,0.756425415843633,7.179061412898591e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,100,8.717033779248595e-06,3.592209759517573e-05,0.757335056613752,1.1439112313382793e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,125,1.3131612831784878e-05,5.6316977861570194e-05,0.7668267486926765,1.6550264263059944e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,149,1.7114349248004146e-05,8.071761840255931e-05,0.7879725692270735,2.1186966478126124e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,175,2.129971471731551e-05,0.00011241415631957352,0.8105246223904026,2.5622406610636972e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,199,2.544070957810618e-05,0.00014669761003460735,0.8265772048221884,2.9834051019861363e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,0,1.3698686416319106e-06,0.0,,1.6208183524213382e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,5,1.1135832664876943e-06,9.910389309197853e-08,-10.236523932053561,1.2464289511626703e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,10,8.902780450625869e-07,4.1158244812322664e-07,-1.163061250843331,9.562112381900079e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,25,7.634837970726949e-07,2.667711441972642e-06,0.713805704372533,7.280638669726613e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,50,2.1351643226807937e-06,1.0994632248184644e-05,0.8057993869660045,2.1478965663845884e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,75,5.389855232351692e-06,2.538395165174734e-05,0.7876668177477925,5.534390311368043e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,100,1.0614038728817832e-05,4.609454845194705e-05,0.7697333180325473,1.0819730050570797e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,125,1.6697209503035992e-05,7.323205500142649e-05,0.7719958902872417,1.6962982044788077e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,149,2.3087959561962634e-05,0.00010478922195034102,0.7796723829774795,2.3518272428191267e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,175,3.157991886837408e-05,0.00014562370779458433,0.7831402637205168,3.2304669730365276e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,199,4.211735722492449e-05,0.00019014337158296257,0.7784968422812045,4.321333108237013e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,0,2.3796337700332515e-06,0.0,,2.1578962332569063e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,5,1.972821110030054e-06,9.799599354209931e-08,-19.131650680009948,2.0114530343562365e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,10,1.639005290599016e-06,4.02869886784174e-07,-3.0683241522021873,1.911443405333557e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,25,1.2177412145319977e-06,2.6836687538889237e-06,0.5462401189538164,2.1005507733207196e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,50,2.154744379367912e-06,1.129412430600496e-05,0.8092154538955926,4.098615590919508e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,75,4.186967089481186e-06,2.5744931917870417e-05,0.8373673271757665,6.914274308655877e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,100,6.6058173615601845e-06,4.618121238308959e-05,0.8569587713123991,1.00901570476708e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,125,9.524374036118388e-06,7.250723137985915e-05,0.8686424256606764,1.4384974747372326e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,149,1.2892372978967614e-05,0.0001034081433317624,0.8753253606187933,1.885109486465808e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,175,1.694247839623131e-05,0.00014329282566905022,0.8817632472726741,2.3944714484969154e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,199,2.122827027051244e-05,0.00018602452473714948,0.8858845611861783,2.9848455596948043e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,0,1.245933276550204e-06,0.0,,1.3401438536675414e-06,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,5,1.0402353609606507e-06,1.047859115033134e-07,-8.927244474346704,9.612012945581228e-07,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,10,8.600443379691569e-07,4.6877312342985533e-07,-0.8346707500560222,6.453103651438141e-07,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,25,8.20124625988683e-07,3.25413498103444e-06,0.7479746136013148,4.4749126004717255e-07,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,50,2.152142997147166e-06,1.3549693903769366e-05,0.8411666704479231,1.84691714366636e-06,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,75,4.7092912609514315e-06,3.12767515424639e-05,0.8494315736543896,4.6616601139248814e-06,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,100,8.550450729671866e-06,5.606986815109849e-05,0.8475036412315097,8.996747965284158e-06,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,125,1.4138647202344146e-05,8.798276394372806e-05,0.8393020795369996,1.5014941709523555e-05,99,1,1,same_source_cyclic_next_latent,False
