epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6158886731716624,1.18327691366798,0.6333909810635081,0.2192630093859535,1.204423995812734,0.4226100475903143,0.6154323509296673,1.204423995812734,1.3503209496799269,2.565271262118691,0.585486454163727,0.3990730240548912,1.1832769134457697,2.565271262118691,shared3,2,normalized_delta,128
2,0.416075155714102,1.3483574597459091,0.4391483986586855,0.1470302624470541,0.9390207165165951,0.16119550688747775,0.4157488286170423,0.9390207165165951,1.547265732915778,3.013479400308509,0.5276437090023568,0.503949247849615,1.3483574523868267,3.013479400308509,shared3,2,normalized_delta,128
3,0.33261107655993677,1.305158629542903,0.355955448798966,0.11419512273769983,0.8075126302869696,0.07497336638339779,0.3322270398026891,0.8075126302869696,1.4710747452158677,2.758201387054042,0.5759410551504085,0.5813334570903527,1.3051586330982676,2.758201387054042,shared3,2,normalized_delta,128
4,0.28342557277595787,1.3245640114734047,0.3045767318261297,0.08555258658360428,0.7129551814313521,0.05049824144103025,0.28300200315199553,0.7129551814313521,1.4795316335402038,2.7011166384345606,0.633861002012303,0.6387143998553878,1.324564013434084,2.7011166384345606,shared3,2,normalized_delta,128
5,0.2611577263526749,1.339123116668902,0.28112999749811074,0.06983399688935196,0.6706544437952209,0.04207942744618968,0.2608559560435875,0.6706544437952209,1.491105516333329,2.6843359338609796,0.6878364050074628,0.6451970101187103,1.339123116329051,2.6843359338609796,shared3,2,normalized_delta,128
6,0.24997342804022002,1.293070660139385,0.2692213694777405,0.06154261475665049,0.6494874159495035,0.03792022460123949,0.24965008510246448,0.6494874159495035,1.4418668772044936,2.6183287959349784,0.6634786747003857,0.5974045113513344,1.2930706606622329,2.6183287959349784,shared3,2,normalized_delta,128
7,0.24098647236824036,1.2974093408961045,0.2598564489368807,0.054665444510608494,0.6333577877596805,0.03374450809338637,0.24058924678789181,0.6333577877596805,1.4471587388139022,2.6129935590844404,0.6760669879223171,0.6031674926218233,1.2974093465428602,2.6129935590844404,shared3,2,normalized_delta,128
8,0.23335187084842146,1.3218338655798059,0.25170682799397853,0.04996092986105613,0.6174294233322144,0.03170233680621574,0.23303089666649543,0.6174294233322144,1.469185013833799,2.6527420501959953,0.6932060847156927,0.6195534446521809,1.3218338598546229,2.6527420501959953,shared3,2,normalized_delta,128
9,0.22717173878560987,1.3330586169895373,0.24520605666595593,0.04628037034310925,0.6045105653896666,0.029384824051930193,0.2267252532615687,0.6045105653896666,1.4800275724185141,2.6843893603274696,0.7015245753683542,0.6132619209979709,1.3330586188979316,2.6843893603274696,shared3,2,normalized_delta,128
