split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,1.0682252593596786e-07,0.0,,4.831043298736404e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,7.239896859800865e-08,9.641969000995232e-08,0.24912672307351624,3.1392549004749526e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,1.1203943017790152e-07,3.9934545270625676e-07,0.7194423288943435,8.442865606639316e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,5.557118925025861e-07,2.613964852571371e-06,0.7874065169790139,5.713779955840437e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.724588512137416e-06,1.078044169844361e-05,0.7472655955710266,2.3276786578207975e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,7.578943041153252e-06,2.4720842702663504e-05,0.6934189043508345,5.786573183286237e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,1.3761513400822878e-05,4.460650961846113e-05,0.6914909164933306,1.1163584531459492e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,2.0177014448563568e-05,7.057588663883507e-05,0.7141089484030517,1.7841131921159104e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.7367965230951086e-05,0.00010132297029485926,0.729893772840376,2.5649856979725882e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.728064984898083e-05,0.00014116728561930358,0.7359115485898173,3.6356788768898696e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.8718004109105095e-05,0.00018406144226901233,0.7353166230333998,4.8728510591899976e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,8.275482343833573e-08,0.0,,3.7673669339710614e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,5.7645632267622204e-08,1.0940514982848981e-07,0.4730994623380068,3.421253609303676e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,8.731734624234377e-08,4.6404014142353844e-07,0.8118323428346524,4.350000040176383e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,4.0327367401005176e-07,3.1349377422884572e-06,0.8713615047054593,1.370871018480102e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.6889416656340472e-06,1.3438479982141871e-05,0.8743204835756389,5.149940989213064e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,4.73281625090749e-06,3.1573268643114716e-05,0.8501005295205762,1.2111525393265765e-05,43,1,1,same_source_cyclic_next_latent,False
