epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.7521606889594511,0.48232881211110923,0.7521606889594511,0.0002787911679292281,0.4712090111042122,1.0331123655579655,0.48232881211110923,0.00018487813133857622,0.815777830157429,0.1748945371955633,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.2966045386281358,0.19227226716690662,0.2966045386281358,0.0001033682317748721,0.053888741259773575,0.5393203366173798,0.19227226716690662,6.577907406712444e-05,0.32676366734597834,0.06050342311058193,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.12745920520829387,0.1472264369033337,0.12745920520829387,4.0472487294702814e-05,0.02959910038499588,0.2253193093620869,0.1472264369033337,4.894117748941119e-05,0.239893483703956,0.057764378068968655,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.07794720382545607,0.16449021647336431,0.07794720382545607,2.462610126599886e-05,0.025916381380015827,0.12997802590809193,0.16449021647336431,5.4762039325564034e-05,0.2775414146799594,0.057486049393191935,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.05474124048802867,0.1939761804091374,0.05474124048802867,1.7654284792696266e-05,0.023103402661960048,0.0863790784824086,0.1939761804091374,6.525639365184152e-05,0.3438815532010049,0.053433816751465205,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.0431387702369666,0.20556289500680314,0.0431387702369666,1.4241760501212717e-05,0.020778673259638638,0.06549886731528134,0.20556289500680314,6.939941718051469e-05,0.3678857436813414,0.054195476088672874,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.03612749145018408,0.21416740403856604,0.03612749145018408,1.2183232081360437e-05,0.018466953470569897,0.053788029353123115,0.21416740403856604,7.197778970648467e-05,0.385463636838831,0.05579347909428179,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.0313037933677016,0.21023725819947894,0.0313037933677016,1.0746585507967754e-05,0.016573270410673326,0.046034316427586784,0.21023725819947894,7.032234831379275e-05,0.3807414109976962,0.053151033574715255,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.027668243472325993,0.21559696439064546,0.027668243472325993,9.631716620496003e-06,0.014978565587980082,0.04035792127999675,0.21559696439064546,7.174941274361418e-05,0.39554459604434666,0.050530426369048656,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.024829304253450597,0.21960227212323488,0.024829304253450597,8.744588983125388e-06,0.01337771449821541,0.036280894124633575,0.21960227212323488,7.280107338504488e-05,0.4077430492225103,0.04776893539633602,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.022458156301494104,0.21813181140525528,0.022458156301494104,8.01651498729469e-06,0.012111277049257753,0.03280503563882117,0.21813181140525528,7.193977188877858e-05,0.4045723049095832,0.04879900687513873,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
