source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.32741540635632416,0.17245813681739236,0.0635535199374179,2.546978278505918e-07,0.0009191225239192135,0.00022653296691714785
depablo_low_temp,10,20,20,20,0.7737906231171038,0.11924979692827584,0.08909196724582674,1.9502908581436885e-07,0.00075736572034657,0.00015705309706390836
depablo_low_temp,25,20,20,20,0.8912430809824903,0.07492057352975118,0.1113451632350467,3.0849442111957615e-07,0.0008084288681857287,0.00019982641824753956
depablo_low_temp,50,20,20,20,0.9324351779246673,0.06711297761127137,0.12192390929122102,8.292728129077886e-07,0.0010190173285081982,0.00037146154645597564
depablo_low_temp,75,20,20,20,0.9479076586589232,0.0662026036503128,0.1271388104990921,1.8186186025559437e-06,0.0012801621109247209,0.0005636161047732457
depablo_low_temp,100,20,20,20,0.9383537099742681,0.07510250475411019,0.1309363081666797,3.661439197344407e-06,0.0019461628515273332,0.0007705407449975609
depablo_mixed_temp,5,20,20,20,0.10175605050526959,0.36880216009777483,0.22679945757564682,5.501379259698069e-05,0.010228483728133142,0.001879219713009661
depablo_mixed_temp,10,20,20,20,0.3601856922515385,0.26177342125940134,0.17922109704665723,5.083268610661662e-05,0.009614749962929636,0.0018367937605944461
depablo_mixed_temp,25,20,20,20,0.1906199165127379,0.2610198183410095,0.18142652653321048,4.826263134845021e-05,0.008868059935048222,0.002449985666316934
depablo_mixed_temp,50,20,20,20,0.5623464817763196,0.17727170254860025,0.12905106469273595,5.312637471774906e-05,0.008349816594272853,0.002195238928834442
depablo_mixed_temp,75,20,20,20,0.5253679105292313,0.17073016046445055,0.1721180025747532,5.705171092813543e-05,0.007902548648416996,0.0017958895012270659
depablo_mixed_temp,100,20,20,20,0.5695571450106971,0.15337173029987078,0.12643548055144446,7.513667142688973e-05,0.0076732370536774395,0.002543927845545113
lj_noisy,5,20,20,20,-8.305249935844401,0.07434083560410899,0.0012192600578043978,1.0117212765337058e-07,0.000590436857601162,0.00022010067186784
lj_noisy,10,20,20,20,-1.8839838602489243,0.055570874954233,0.002153844244672589,7.912535124887654e-08,0.00040403071907348933,0.00018798262608470394
lj_noisy,25,20,20,20,-0.3046656096306659,0.05859298971032249,0.004116859972161529,3.5016331025872203e-07,0.000450162123888731,0.0002465009019942954
lj_noisy,50,20,20,20,0.361764097016132,0.04754343734733968,0.004765160046327359,1.701931176967264e-06,0.000703929434530437,0.00027057044208049773
lj_noisy,75,20,20,20,0.6968918761080479,0.03144793520064654,0.005096114207392416,4.319437982758245e-06,0.0007786604110151529,0.00036524212919175625
lj_noisy,100,20,20,20,0.5036851230082365,0.04181805427913345,0.005310082358180217,8.475642698613228e-06,0.001100601116195321,0.00045388212893158195
reid,5,20,20,20,-2.1449379389842487,0.22594849543283296,0.02154076783415691,6.4279557410174e-08,0.000445733978995122,0.00026875874755205587
reid,10,20,20,20,-0.3239338038716313,0.1657895502813916,0.028346618455362994,7.868507863051377e-08,0.0003727775067090988,0.0002927961388195399
reid,25,20,20,20,0.8239725641997652,0.06614833158741415,0.034074291474254684,3.3167856301474784e-07,0.0004963093553669751,0.0002588732691947371
reid,50,20,20,20,0.8905377330863554,0.054157773626626715,0.03674579830514,1.5301720786453643e-06,0.0009004984516650438,0.0003945879187085666
reid,75,20,20,20,0.9397804416466347,0.041954076104328795,0.03814548712888468,3.631370921652888e-06,0.0010927154682576657,0.00048770131106721235
reid,100,20,20,20,0.9460690564793983,0.03759635859029981,0.039261933802947645,6.941931243886757e-06,0.0016158777754753828,0.0006078001955756917
