split,source,sim_idx,frame,z0,z1
train,reid,0,0,1.7087167501449585,3.3778152465820312
train,reid,0,10,2.482815742492676,2.76408052444458
train,reid,0,20,3.3838932514190674,2.198042631149292
train,reid,0,30,4.327744960784912,1.6247502565383911
train,reid,0,40,5.3153839111328125,1.0417603254318237
train,reid,0,50,6.349529266357422,0.44651055335998535
train,reid,0,60,7.429384231567383,-0.1632869988679886
train,reid,0,70,8.553747177124023,-0.7886834144592285
train,reid,0,80,9.720131874084473,-1.427703857421875
train,reid,0,90,10.928654670715332,-2.0782790184020996
train,reid,0,100,12.17641544342041,-2.7382864952087402
train,reid,1,0,1.8283562660217285,3.9016284942626953
train,reid,1,10,2.6079888343811035,3.2816145420074463
train,reid,1,20,3.4456262588500977,2.7101120948791504
train,reid,1,30,4.275341033935547,2.1413211822509766
train,reid,1,40,5.100936412811279,1.5667555332183838
train,reid,1,50,5.929042339324951,0.9825942516326904
train,reid,1,60,6.768866539001465,0.38649922609329224
train,reid,1,70,7.627798080444336,-0.22060811519622803
train,reid,1,80,8.512939453125,-0.8361750841140747
train,reid,1,90,9.430137634277344,-1.456185221672058
train,reid,1,100,10.385047912597656,-2.0752127170562744
train,reid,2,0,1.8445792198181152,3.217952251434326
train,reid,2,10,1.9340837001800537,2.2363288402557373
train,reid,2,20,2.0287768840789795,1.190414309501648
train,reid,2,30,2.1341264247894287,0.06738188862800598
train,reid,2,40,2.2574410438537598,-1.1368082761764526
train,reid,2,50,2.407909393310547,-2.4206206798553467
train,reid,2,60,2.5954487323760986,-3.772902011871338
train,reid,2,70,2.8324337005615234,-5.172708511352539
train,reid,2,80,3.1267380714416504,-6.5934929847717285
train,reid,2,90,3.48405122756958,-8.007673263549805
train,reid,2,100,3.9039928913116455,-9.39494514465332
train,reid,3,0,2.163655996322632,4.021241664886475
train,reid,3,10,2.219974994659424,3.0748932361602783
train,reid,3,20,2.2752022743225098,2.061763048171997
train,reid,3,30,2.3359291553497314,0.965297281742096
train,reid,3,40,2.4088094234466553,-0.2238958328962326
train,reid,3,50,2.5007612705230713,-1.5096079111099243
train,reid,3,60,2.6241774559020996,-2.8801980018615723
train,reid,3,70,2.7915029525756836,-4.311913967132568
train,reid,3,80,3.0139517784118652,-5.7756195068359375
train,reid,3,90,3.299468517303467,-7.233737945556641
train,reid,3,100,3.651205539703369,-8.653770446777344
train,reid,4,0,1.8422306776046753,3.681227922439575
train,reid,4,10,2.3812363147735596,2.9743032455444336
train,reid,4,20,2.9398627281188965,2.2967679500579834
train,reid,4,30,3.497332811355591,1.6256577968597412
train,reid,4,40,4.054407119750977,0.9582282900810242
train,reid,4,50,4.6115922927856445,0.2925628125667572
train,reid,4,60,5.169605731964111,-0.3724331259727478
train,reid,4,70,5.7301740646362305,-1.0380192995071411
train,reid,4,80,6.293859481811523,-1.7063528299331665
train,reid,4,90,6.861765384674072,-2.3782529830932617
train,reid,4,100,7.435721397399902,-3.055765390396118
train,reid,5,0,1.780085563659668,3.2490501403808594
train,reid,5,10,2.7625176906585693,2.606855630874634
train,reid,5,20,3.880924701690674,1.9914381504058838
train,reid,5,30,5.031494617462158,1.3492876291275024
train,reid,5,40,6.229320526123047,0.6727508306503296
train,reid,5,50,7.4932403564453125,-0.04735502600669861
train,reid,5,60,8.847609519958496,-0.8266336917877197
