epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6819032906778255,0.5217354815939198,0.6795169309685916,0.28285862531974953,1.8800610873189638,0.3280728204976915,0.23662062381494958,0.6819032892378386,1.8800610873189638,0.606798659082458,0.18433547963796867,0.2761436488199611,0.1742450458627091,1.4522177568478547,0.5217354827921235,1.4522177568478547,shared4,6,normalized_delta,128
2,0.5766426462847198,0.5038630295058956,0.5749013604384928,0.19055639972079713,1.7832019944776016,0.17640896642821446,0.15640322445329072,0.576642646269976,1.7832019944776016,0.5881761063641239,0.17377925953522266,0.25075390275288006,0.15945774810793606,1.4314611965547437,0.5038630267376956,1.4314611965547437,shared4,6,normalized_delta,128
3,0.5635357943405263,0.49520502843168884,0.5622307790300777,0.1796107558351708,1.7658233271425192,0.1681689186350966,0.14054018088019304,0.563535795623245,1.7658233271425192,0.5782270995465663,0.1692257564912436,0.24160274626179176,0.15355783940215592,1.4164337755839815,0.4952050294347932,1.4164337755839815,shared4,6,normalized_delta,128
4,0.5418919044151155,0.4440742911910822,0.5376602972717587,0.15233658735780414,1.7122540683891025,0.16651082780497212,0.13646613476222927,0.5418919045785271,1.7122540683891025,0.5213606934184614,0.16749658805903475,0.11720645185118254,0.171969260390951,1.3196248626226021,0.4440742907309426,1.3196248626226021,shared4,6,normalized_delta,128
5,0.4738384619709055,0.4181004569759011,0.4678083038188537,0.08167379706272349,1.5099498518695933,0.16190873785313012,0.1418214569207389,0.47383846092654647,1.5099498518695933,0.4916179320763929,0.16621777722648834,0.0852890383827651,0.15301285182924668,1.267882152979553,0.41810045510451327,1.267882152979553,shared4,6,normalized_delta,128
6,0.446212931130681,0.4016074762631782,0.44177899114532015,0.062382681700732745,1.4495282357946864,0.16077932279488186,0.11216148815184124,0.4462129321105356,1.4495282357946864,0.4783017725311956,0.16494444193016636,0.06495832121036504,0.1189683857962872,1.2575587580208722,0.4016074767394227,1.2575587580208722,shared4,6,normalized_delta,128
7,0.4325084118541124,0.4023576014097265,0.4302331083761356,0.05776573226868241,1.431972319815593,0.1573142704497384,0.08298131731144671,0.4325084099613651,1.431972319815593,0.4819109285095699,0.1647641719963122,0.06564218432756634,0.10585430689641963,1.2731697391350514,0.4023576005888374,1.2731697391350514,shared4,6,normalized_delta,128
8,0.4277693069193483,0.39735480050442246,0.42644234090099864,0.05675586413022003,1.4213482251975655,0.1544623915597521,0.07851075348112545,0.4277693085921657,1.4213482251975655,0.47580174371423456,0.16119317873841219,0.06345621537299377,0.10248537230574095,1.2622844331231513,0.39735479988507455,1.2622844331231513,shared4,6,normalized_delta,128
9,0.42479217036732897,0.3988202905554781,0.4237046826404758,0.05612254231716052,1.413484412282312,0.15287477811577294,0.07668694691845562,0.4247921699084253,1.413484412282312,0.4773028162068765,0.16025966458876614,0.06645467255279246,0.103903277749527,1.2646635413876635,0.39882028906968725,1.2646635413876635,shared4,6,normalized_delta,128
10,0.4230756265428261,0.39513371507876477,0.4227419578541552,0.056330056403982295,1.4081777817026606,0.1515075495825358,0.0762871188826682,0.4230756266429617,1.4081777817026606,0.47233965658682137,0.16010804616813015,0.0653074038888626,0.10262295260119875,1.252496458796173,0.39513371536359115,1.252496458796173,shared4,6,normalized_delta,128
11,0.42078122362926956,0.3980795878607765,0.4206197308007834,0.056493964739202825,1.4007239247374925,0.15017133139290093,0.07573567398659158,0.42078122371404697,1.4007239247374925,0.47537951141949225,0.1603735215269883,0.06678972458798188,0.10419361752535221,1.2609614863579452,0.3980795874995669,1.2609614863579452,shared4,6,normalized_delta,128
