epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7301175581781487,0.45854297291953117,0.7297483910463358,0.7301175581781487,0.7301175581781487,0.7301175581781487,0.4543809980386868,0.45854297291953117,0.45854297291953117,0.45854297291953117,lj_noisy,2,normalized_delta,128
2,0.4056412401952242,0.3672241832828149,0.4051522299647331,0.4056412401952242,0.4056412401952242,0.4056412401952242,0.3628871061373502,0.3672241832828149,0.3672241832828149,0.3672241832828149,lj_noisy,2,normalized_delta,128
3,0.31061638581909634,0.29475865757558495,0.30996998387732005,0.31061638581909634,0.31061638581909634,0.31061638581909634,0.2910772082977928,0.29475865757558495,0.29475865757558495,0.29475865757558495,lj_noisy,2,normalized_delta,128
4,0.2976268469503051,0.28691038058605045,0.296912080402437,0.2976268469503051,0.2976268469503051,0.2976268469503051,0.28331315488321707,0.28691038058605045,0.28691038058605045,0.28691038058605045,lj_noisy,2,normalized_delta,128
5,0.2912537735543753,0.2841240588459186,0.29061311481422497,0.2912537735543753,0.2912537735543753,0.2912537735543753,0.2805275758728385,0.2841240588459186,0.2841240588459186,0.2841240588459186,lj_noisy,2,normalized_delta,128
6,0.2881814483945307,0.28289507213048637,0.2875851580186894,0.2881814483945307,0.2881814483945307,0.2881814483945307,0.27926804090384394,0.28289507213048637,0.28289507213048637,0.28289507213048637,lj_noisy,2,normalized_delta,128
7,0.2859352750017455,0.28180779426475056,0.28535930049654684,0.2859352750017455,0.2859352750017455,0.2859352750017455,0.27815298587665893,0.28180779426475056,0.28180779426475056,0.28180779426475056,lj_noisy,2,normalized_delta,128
8,0.28381036441577107,0.2806320825475268,0.28324999921023847,0.28381036441577107,0.28381036441577107,0.28381036441577107,0.27695228229276836,0.2806320825475268,0.2806320825475268,0.2806320825475268,lj_noisy,2,normalized_delta,128
9,0.28165997096190326,0.2793382230447605,0.2811116561293602,0.28165997096190326,0.28165997096190326,0.28165997096190326,0.2756318913307041,0.2793382230447605,0.2793382230447605,0.2793382230447605,lj_noisy,2,normalized_delta,128
10,0.2793645183114629,0.27800910430960357,0.2788207016493145,0.2793645183114629,0.2793645183114629,0.2793645183114629,0.27427261049160734,0.27800910430960357,0.27800910430960357,0.27800910430960357,lj_noisy,2,normalized_delta,128
11,0.2769637110594072,0.2767193545005284,0.27641888054970065,0.2769637110594072,0.2769637110594072,0.2769637110594072,0.27294908245676197,0.2767193545005284,0.2767193545005284,0.2767193545005284,lj_noisy,2,normalized_delta,128
12,0.2744804199588926,0.2754300761735067,0.2739301190564507,0.2744804199588926,0.2744804199588926,0.2744804199588926,0.2716210610815324,0.2754300761735067,0.2754300761735067,0.2754300761735067,lj_noisy,2,normalized_delta,128
13,0.27205014160197033,0.2741381830419414,0.27148848060322434,0.27205014160197033,0.27205014160197033,0.27205014160197033,0.27028305851854384,0.2741381830419414,0.2741381830419414,0.2741381830419414,lj_noisy,2,normalized_delta,128
14,0.2697489877672572,0.27276204849476926,0.2691715118916411,0.2697489877672572,0.2697489877672572,0.2697489877672572,0.2688563250412699,0.27276204849476926,0.27276204849476926,0.27276204849476926,lj_noisy,2,normalized_delta,128
15,0.267634791508317,0.2715431607939536,0.26703737766334884,0.267634791508317,0.267634791508317,0.267634791508317,0.2675865314959083,0.2715431607939536,0.2715431607939536,0.2715431607939536,lj_noisy,2,normalized_delta,128
16,0.26570777202907364,0.27059487327642273,0.2650864135277899,0.26570777202907364,0.26570777202907364,0.26570777202907364,0.266592060419498,0.27059487327642273,0.27059487327642273,0.27059487327642273,lj_noisy,2,normalized_delta,128
17,0.2639614329722367,0.2699357947712997,0.2633147176159056,0.2639614329722367,0.2639614329722367,0.2639614329722367,0.2658944675058592,0.2699357947712997,0.2699357947712997,0.2699357947712997,lj_noisy,2,normalized_delta,128
18,0.26237502515708144,0.2694226807798259,0.2617048852145672,0.26237502515708144,0.26237502515708144,0.26237502515708144,0.26535281985707115,0.2694226807798259,0.2694226807798259,0.2694226807798259,lj_noisy,2,normalized_delta,128
19,0.2609222806205875,0.26900600355293136,0.26023180361248943,0.2609222806205875,0.2609222806205875,0.2609222806205875,0.26491897040978074,0.26900600355293136,0.26900600355293136,0.26900600355293136,lj_noisy,2,normalized_delta,128
20,0.2595749467611313,0.26865366312267724,0.258867966815045,0.2595749467611313,0.2595749467611313,0.2595749467611313,0.264560816474841,0.26865366312267724,0.26865366312267724,0.26865366312267724,lj_noisy,2,normalized_delta,128
21,0.2582966599613428,0.2683233138086507,0.2575786238242137,0.2582966599613428,0.2582966599613428,0.2582966599613428,0.2642334064585157,0.2683233138086507,0.2683233138086507,0.2683233138086507,lj_noisy,2,normalized_delta,128
22,0.25706661998441344,0.2680359499208862,0.2563414983843502,0.25706661998441344,0.25706661998441344,0.25706661998441344,0.2639578597591026,0.2680359499208862,0.2680359499208862,0.2680359499208862,lj_noisy,2,normalized_delta,128
23,0.2558577526164682,0.26778877683682367,0.2551285189233328,0.2558577526164682,0.2558577526164682,0.2558577526164682,0.26373050690745004,0.26778877683682367,0.26778877683682367,0.26778877683682367,lj_noisy,2,normalized_delta,128
24,0.2546555634980139,0.26755804994900245,0.25392621408559773,0.2546555634980139,0.2546555634980139,0.2546555634980139,0.2635265727585647,0.26755804994900245,0.26755804994900245,0.26755804994900245,lj_noisy,2,normalized_delta,128
25,0.25347279016124574,0.2673929992306512,0.25274759776106004,0.25347279016124574,0.25347279016124574,0.25347279016124574,0.26339434868714307,0.2673929992306512,0.2673929992306512,0.2673929992306512,lj_noisy,2,normalized_delta,128
26,0.25228357847387856,0.26728375650418457,0.25156808450425927,0.25228357847387856,0.25228357847387856,0.25228357847387856,0.26332361579989083,0.26728375650418457,0.26728375650418457,0.26728375650418457,lj_noisy,2,normalized_delta,128
27,0.2510168718468202,0.26726496817718726,0.25031785014036456,0.2510168718468202,0.2510168718468202,0.2510168718468202,0.26334536520880647,0.26726496817718726,0.26726496817718726,0.26726496817718726,lj_noisy,2,normalized_delta,128
28,0.2497335366120464,0.2670857383927796,0.24905452893948868,0.2497335366120464,0.2497335366120464,0.2497335366120464,0.2632062023621984,0.2670857383927796,0.2670857383927796,0.2670857383927796,lj_noisy,2,normalized_delta,128
29,0.2484938271343708,0.2667079315870069,0.24783438095136692,0.2484938271343708,0.2484938271343708,0.2484938271343708,0.26286102444282733,0.2667079315870069,0.2667079315870069,0.2667079315870069,lj_noisy,2,normalized_delta,128
