epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.668228910157555,0.5566134193274928,0.6830158348146238,0.6662867605686188,0.8309689729621536,0.5074310042748326,0.6682289126018683,0.8309689729621536,0.5517516093720731,0.3634611528250389,0.6784422694618115,0.6319025018892717,0.5579353080587074,0.6784422694618115,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.45687580885071505,0.40128360041662264,0.4719289044016286,0.5058910558294308,0.5063217204652335,0.35841464988495175,0.45687580872653877,0.5063217204652335,0.3979752076299567,0.3010232060914859,0.4864789160201326,0.4198711385251954,0.40245775354560465,0.4864789160201326,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.2380204507002705,0.21727733696614834,0.23256064190676337,0.18184500450366423,0.3410766163154652,0.1911397320659537,0.23802045096169436,0.3410766163154652,0.21483902555988416,0.20502375586511334,0.11437368459883146,0.3356663643498905,0.21835460160461176,0.3356663643498905,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.1845401108264923,0.20908168312162162,0.17069511464551876,0.08380325144450916,0.3086698096441595,0.1611472702536144,0.18454011044742769,0.3086698096441595,0.20669339993282368,0.19955038272746606,0.10096305323531851,0.3299921341968002,0.21016852338652825,0.3299921341968002,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.18041138190187905,0.20704866688036802,0.16657985182184923,0.07925269055229268,0.3042999407570613,0.15768151575405348,0.18041138235446916,0.3042999407570613,0.20465029824378067,0.19833841698346077,0.0994005878965254,0.3267550160671817,0.20816467364905597,0.3267550160671817,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.17828623142681624,0.20675717170693372,0.16453985634603,0.07733903227766094,0.3021040965067713,0.15541556318731684,0.1782862306572497,0.3021040965067713,0.20429424282383957,0.19922132539068116,0.09692621416616021,0.327632501575863,0.20792668037756812,0.327632501575863,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.17684331026516462,0.20433605371753832,0.16309930121428087,0.0765215074153323,0.29987114236543055,0.1541372778482343,0.17684330920966573,0.29987114236543055,0.20193695190215583,0.19638021699574892,0.09574393019283889,0.324565739283571,0.2055632954907196,0.324565739283571,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.1760598028960981,0.20272046818067074,0.162218749229061,0.0757694666077824,0.3000978445928348,0.15231209653184602,0.17605980257748774,0.3000978445928348,0.20028345735412778,0.19223508891263918,0.09553031675386592,0.32394555074279197,0.20390365213643236,0.32394555074279197,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.17439860262368856,0.20315463871474526,0.16085031930553287,0.07486980374118216,0.29705966350279356,0.1512663398232115,0.17439860235572904,0.29705966350279356,0.20067237602963456,0.1928095055372978,0.09473919491574634,0.32555216885521077,0.20436695643608496,0.32555216885521077,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.1740555909903426,0.20310085731325672,0.16013076077950628,0.07426123900437041,0.29642600330867264,0.1514795298050893,0.17405559070604412,0.29642600330867264,0.20066228157865176,0.19247305928911373,0.09497663014917634,0.32554434523626696,0.20433134489151902,0.32554434523626696,2D AE mixed-T exclusion,2,normalized_delta,96
11,0.17377488209228767,0.20358477718392878,0.15990132811038119,0.07381519909555975,0.29716252868897036,0.15034691697280658,0.1737748815857789,0.29716252868897036,0.20108939220540617,0.19586566491489066,0.09282979226554744,0.3259476041275775,0.2048810204360052,0.3259476041275775,2D AE mixed-T exclusion,2,normalized_delta,96
12,0.1734278576154458,0.20384899293023503,0.15961711736101852,0.07398444833724123,0.2956121528227078,0.15068697122562874,0.17342785746185926,0.2956121528227078,0.20130593743126252,0.1946633638071944,0.09388733320156462,0.3269459713919787,0.20516555613357923,0.3269459713919787,2D AE mixed-T exclusion,2,normalized_delta,96
13,0.17284934222698212,0.20254719982438377,0.15930225119778985,0.0733126673651369,0.29613825580791425,0.14909710408629556,0.17284934241978225,0.29613825580791425,0.20009381075169108,0.1926179639158363,0.09367892398222466,0.32525712698407006,0.20385133829404367,0.32525712698407006,2D AE mixed-T exclusion,2,normalized_delta,96
14,0.17206578482138482,0.2035334910094542,0.1586291827261448,0.07295409310609102,0.2940988768480326,0.14914438550997722,0.17206578515470028,0.2940988768480326,0.20103289137079725,0.1942914433129772,0.09369948979656328,0.32663953724113526,0.20487682345022526,0.32663953724113526,2D AE mixed-T exclusion,2,normalized_delta,96
15,0.1717983618770775,0.20286627149111347,0.1580573156083885,0.0729205284022579,0.2933126775841964,0.14916188242404085,0.17179836280349836,0.2933126775841964,0.20032411750749146,0.19358915663906373,0.09293853289273102,0.3261297227436444,0.20421913742514639,0.3261297227436444,2D AE mixed-T exclusion,2,normalized_delta,96
16,0.17121154811037215,0.2032960447740104,0.15768853865171734,0.07222242621018699,0.29347280636429784,0.14793940940381664,0.17121154732610047,0.29347280636429784,0.2007623342233465,0.1940590482627158,0.09365105035249144,0.3261876060132636,0.20463256820949027,0.3261876060132636,2D AE mixed-T exclusion,2,normalized_delta,96
