epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,1.0056865490399873,1.443923615655409,0.9971122099803045,0.6137122741112342,1.6826202135819655,0.8027122983565698,0.9237014376200162,1.0056865559174464,1.6826202135819655,1.5905948799589407,1.0528434861318867,0.9678304161832266,0.7290017015112954,3.0260188801015317,1.4439236209819852,3.0260188801015317,shared4,2,normalized_delta,128
2,0.9562802544006934,1.3952305729210142,0.947578109227694,0.5760324528584113,1.643181324005127,0.7419061815509429,0.864001024227876,0.9562802456605892,1.643181324005127,1.5411251267425627,1.0006870203927571,0.918058931886443,0.6817963233166061,2.9803800064584482,1.3952305705135637,2.9803800064584482,shared4,2,normalized_delta,128
3,0.9034184859349177,1.32002539125827,0.8954624350254352,0.511925933452753,1.5689019514964178,0.7104821961659652,0.8223638098973495,0.9034184727531213,1.5689019514964178,1.4644945676147703,0.934686631464911,0.8354613390482462,0.6052950275141613,2.9046585802504197,1.3200253945694345,2.9046585802504197,shared4,2,normalized_delta,128
4,0.795889634352464,1.1848681477218748,0.7886440708087041,0.374489310842294,1.441657359783466,0.6322573721408844,0.7351544797420502,0.7958896306271737,1.441657359783466,1.3395778640456821,0.8435950643519168,0.6832164560735461,0.4126181082115343,2.800042958363243,1.18486814675006,2.800042958363243,shared4,2,normalized_delta,128
5,0.7097768416771522,1.167847270550935,0.7062485401447003,0.27603098864738757,1.3641760165874774,0.576624816426864,0.6222755152445573,0.7097768342265716,1.3641760165874774,1.3241425832740874,0.79571632543218,0.6751634705325832,0.40582950681212393,2.794679790146266,1.1678472732307883,2.794679790146266,shared4,2,normalized_delta,128
6,0.6842997486774738,1.1566128868594943,0.6789393424987793,0.25629241363360333,1.315859134380634,0.5452123513588538,0.6198351383209229,0.6842997594235035,1.315859134380634,1.3146127853468943,0.7545567589550621,0.6758744914541132,0.39882830489176535,2.7971920116616804,1.1566128917406553,2.7971920116616804,shared4,2,normalized_delta,128
7,0.6686686323239253,1.149202519725905,0.6620146540495065,0.24859429552004889,1.313492307296166,0.509420157625125,0.6031677768780634,0.6686686343298509,1.313492307296166,1.3108118553406636,0.7152191684710179,0.6828109088386942,0.3905095471282721,2.8082704499305002,1.149202518592121,2.8082704499305002,shared4,2,normalized_delta,128
8,0.6578016831324651,1.1406790023971451,0.6487057965535384,0.24415218486235693,1.2861147843874419,0.48454284553344434,0.6163969360865079,0.6578016877174377,1.2861147843874419,1.3033983596699983,0.6852361696805407,0.6828938881634724,0.38491523100924585,2.809670713814822,1.1406790006670202,2.809670713814822,shared4,2,normalized_delta,128
9,0.6395146938470694,1.1318275698795621,0.6314407999698932,0.2386577702485598,1.281403055557838,0.46148911347756016,0.5765088406892923,0.6395146949933126,1.281403055557838,1.2960446048159844,0.6574864248513234,0.6786765650562618,0.3753872521133291,2.8157600312836086,1.1318275683261307,2.8157600312836086,shared4,2,normalized_delta,128
10,0.6201868332349337,1.1321145008675195,0.6126307936815115,0.23406364367558405,1.2670639203144953,0.43669246022517866,0.5429272926770724,0.6201868292230827,1.2670639203144953,1.3014684687018865,0.6280560621572107,0.6736188462600406,0.3683997339057357,2.858383370717995,1.1321145032602455,2.858383370717995,shared4,2,normalized_delta,128
11,0.599545744749216,1.1266261261442434,0.5934243477307833,0.21877213682119662,1.2649035362096934,0.41568809059950024,0.49881922281705415,0.5995457466118611,1.2649035362096934,1.299274740365183,0.5997625387645522,0.6748887524892219,0.3453780750747726,2.886475140869382,1.1266261267994822,2.886475140869382,shared4,2,normalized_delta,128
12,0.5740555410201733,1.1218865524403192,0.570237207871217,0.2107722793634121,1.271901589173537,0.3839879144842808,0.4295603690239099,0.574055538011285,1.271901589173537,1.294845083838866,0.5652517300290553,0.6912440454712498,0.34103207561102783,2.8900183665422583,1.1218865544133978,2.8900183665422583,shared4,2,normalized_delta,128
13,0.5528697463182303,1.106816709630574,0.5493785395072057,0.21434336442213792,1.2536848416695228,0.3520190199980369,0.3914317270884147,0.5528697382945281,1.2536848416695228,1.2742354957011377,0.5259955251670402,0.7226361774290975,0.34508225566195877,2.833552889201952,1.106816711865012,2.833552889201952,shared4,2,normalized_delta,128
