split,source,sim_idx,frame,z0,z1
train,reid,0,0,-2.825864791870117,-4.268770217895508
train,reid,0,10,-2.8342058658599854,-4.28857946395874
train,reid,0,20,-2.8432538509368896,-4.310092449188232
train,reid,0,30,-2.8525288105010986,-4.332065582275391
train,reid,0,40,-2.8620002269744873,-4.354410648345947
train,reid,0,50,-2.871673583984375,-4.377127647399902
train,reid,0,60,-2.881545066833496,-4.400197982788086
train,reid,0,70,-2.8916096687316895,-4.423609256744385
train,reid,0,80,-2.9018757343292236,-4.447366714477539
train,reid,0,90,-2.9123289585113525,-4.471446514129639
train,reid,0,100,-2.922985315322876,-4.495870113372803
train,depablo_low_temp,1,0,-2.9178178310394287,-4.410295486450195
train,depablo_low_temp,1,10,-2.923964738845825,-4.423683166503906
train,depablo_low_temp,1,20,-2.9301116466522217,-4.436984062194824
train,depablo_low_temp,1,30,-2.9363083839416504,-4.450351715087891
train,depablo_low_temp,1,40,-2.9425551891326904,-4.463786602020264
train,depablo_low_temp,1,50,-2.9488589763641357,-4.477303504943848
train,depablo_low_temp,1,60,-2.9552156925201416,-4.490890979766846
train,depablo_low_temp,1,70,-2.961625099182129,-4.504550457000732
train,depablo_low_temp,1,80,-2.9681015014648438,-4.518312931060791
train,depablo_low_temp,1,90,-2.9746241569519043,-4.532127380371094
train,depablo_low_temp,1,100,-2.9812169075012207,-4.546049118041992
train,depablo_mixed_temp,2,0,-2.9177210330963135,-4.413418769836426
train,depablo_mixed_temp,2,10,-2.9312198162078857,-4.439140319824219
train,depablo_mixed_temp,2,20,-2.929091691970825,-4.437234878540039
train,depablo_mixed_temp,2,30,-2.945863723754883,-4.4710283279418945
train,depablo_mixed_temp,2,40,-2.9539968967437744,-4.485795974731445
train,depablo_mixed_temp,2,50,-2.962374687194824,-4.505092144012451
train,depablo_mixed_temp,2,60,-2.9737327098846436,-4.528160572052002
train,depablo_mixed_temp,2,70,-2.9730963706970215,-4.52934455871582
train,depablo_mixed_temp,2,80,-2.986177444458008,-4.5551676750183105
train,depablo_mixed_temp,2,90,-2.992199420928955,-4.568017482757568
train,depablo_mixed_temp,2,100,-2.9958531856536865,-4.576005935668945
train,lj_noisy,3,0,-1.025956392288208,-1.247974157333374
train,lj_noisy,3,10,-1.0278136730194092,-1.2542164325714111
train,lj_noisy,3,20,-1.0305242538452148,-1.2618963718414307
train,lj_noisy,3,30,-1.0337369441986084,-1.270453929901123
train,lj_noisy,3,40,-1.0373103618621826,-1.279625415802002
train,lj_noisy,3,50,-1.041303277015686,-1.289444088935852
train,lj_noisy,3,60,-1.0456902980804443,-1.2999260425567627
train,lj_noisy,3,70,-1.0504788160324097,-1.311063289642334
train,lj_noisy,3,80,-1.0553932189941406,-1.3224540948867798
train,lj_noisy,3,90,-1.0604350566864014,-1.334085464477539
train,lj_noisy,3,100,-1.0656683444976807,-1.3460516929626465
val,reid,0,0,-2.818695545196533,-4.259655475616455
val,reid,0,10,-2.8303370475769043,-4.285231113433838
val,reid,0,50,-2.876978635787964,-4.38707160949707
val,reid,0,100,-2.9362986087799072,-4.515051364898682
val,reid,1,0,-2.822502613067627,-4.266057968139648
val,reid,1,10,-2.830946922302246,-4.286717891693115
val,reid,1,50,-2.869502544403076,-4.379360675811768
val,reid,1,100,-2.924534320831299,-4.506892681121826
val,reid,2,0,-2.8288400173187256,-4.2762064933776855
val,reid,2,10,-2.837127923965454,-4.296868324279785
val,reid,2,50,-2.8754637241363525,-4.389828205108643
val,reid,2,100,-2.9305601119995117,-4.517618656158447
val,reid,3,0,-2.7461884021759033,-4.14508581161499
val,reid,3,10,-2.752518892288208,-4.158897876739502
val,reid,3,50,-2.7773351669311523,-4.212787628173828
val,reid,3,100,-2.8084945678710938,-4.2800092697143555
val,reid,4,0,-2.790907859802246,-4.216005325317383
val,reid,4,10,-2.798618793487549,-4.233238697052002
val,reid,4,50,-2.829429864883423,-4.301980972290039
val,reid,4,100,-2.868070363998413,-4.387881278991699
val,reid,5,0,-2.7884981632232666,-4.213974475860596
val,reid,5,10,-2.796844959259033,-4.2325968742370605
val,reid,5,50,-2.8306589126586914,-4.307765007019043
val,reid,5,100,-2.8734731674194336,-4.402442455291748
val,reid,6,0,-2.7799699306488037,-4.200141906738281
val,reid,6,10,-2.7869601249694824,-4.2159929275512695
val,reid,6,50,-2.814736843109131,-4.278886795043945
val,reid,6,100,-2.8495419025421143,-4.357402324676514
val,reid,7,0,-2.82026743888855,-4.262001991271973
val,reid,7,10,-2.8284289836883545,-4.2815165519714355
val,reid,7,50,-2.8632071018218994,-4.363728046417236
val,reid,7,100,-2.9096014499664307,-4.471130847930908
