source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.7817843800309277,0.10574255485342307,0.0635535199374179,2.554132905285833e-07,0.000724949712457601,0.00011326126732456033
depablo_low_temp,10,20,20,20,0.8057353452698784,0.11678581409038477,0.08909196724582674,2.431107305689295e-07,0.0008282712806249037,0.00014687060102005489
depablo_low_temp,25,20,20,20,0.9297698602054816,0.06600318516626734,0.1113451632350467,4.3719866198443925e-07,0.0011429163219872861,0.0002646911445481237
depablo_low_temp,50,20,20,20,0.9294942397715277,0.07353068348334152,0.12192390929122102,9.666426219467894e-07,0.0013271792791783809,0.00039912637876113875
depablo_low_temp,75,20,20,20,0.9521998655625772,0.0639304981958309,0.1271388104990921,1.9225338888873012e-06,0.0015645300503820182,0.0005482561857206747
depablo_low_temp,100,20,20,20,0.9570577388317315,0.06541278250754769,0.1309363081666797,3.5469844476665456e-06,0.0020017781760543587,0.00072727533406578
depablo_mixed_temp,5,20,20,20,0.2814812877613736,0.3086264159399191,0.22679945757564682,3.808032269958517e-05,0.008120109266019426,0.000705870282399701
depablo_mixed_temp,10,20,20,20,0.4260871347591998,0.24039260371732768,0.17922109704665723,3.7839954588037016e-05,0.007691725326003507,0.0004925611530779861
depablo_mixed_temp,25,20,20,20,0.4344200499625336,0.22856169387103703,0.18142652653321048,3.623863896038415e-05,0.0072201729984954,0.0008853656472638249
depablo_mixed_temp,50,20,20,20,0.707137683265517,0.16151444045848298,0.12905106469273595,3.806995236459443e-05,0.006677941372618079,0.0007776086946250871
depablo_mixed_temp,75,20,20,20,0.7154939905098339,0.1286006664939347,0.1721180025747532,3.6053435653116137e-05,0.0056457496248185635,0.0008087097085081041
depablo_mixed_temp,100,20,20,20,0.851191219213086,0.09204615588602125,0.12643548055144446,4.512943045256179e-05,0.006047599902376533,0.0012577480811160058
lj_noisy,5,20,20,20,-25.780598071373216,0.13546329927758377,0.0012192600578043978,6.961529650517661e-08,0.0004101737213204615,0.00018005872843787074
lj_noisy,10,20,20,20,-5.946635145056659,0.09296018871699321,0.002153844244672589,8.681954115630219e-08,0.00040532654675189405,0.00023082835396053268
lj_noisy,25,20,20,20,-0.15637431131150592,0.05447517871878382,0.004116859972161529,3.7071178127234816e-07,0.0005374037544243037,0.00029168286127969625
lj_noisy,50,20,20,20,0.25558592808292735,0.05005948579564996,0.004765160046327359,1.6861007054558286e-06,0.0006321061169728637,0.0003490491420961916
lj_noisy,75,20,20,20,0.5484813710356453,0.04070634207549196,0.005096114207392416,4.353704810000636e-06,0.0009022979531437159,0.0004536966676823795
lj_noisy,100,20,20,20,0.4753955647132284,0.041340087895859266,0.005310082358180217,8.559851517020434e-06,0.0014521527104079724,0.0005857792217284441
reid,5,20,20,20,-1.1377114059132065,0.18573361604565597,0.02154076783415691,3.468005433937549e-08,0.00031187927961582316,0.0001906602872622898
reid,10,20,20,20,-0.20510145134822744,0.1591357257477906,0.028346618455362994,5.992961884526694e-08,0.0002482512005371973,0.00024812096380628647
reid,25,20,20,20,0.8522198060110742,0.060148436097261226,0.034074291474254684,3.4179223398211887e-07,0.0005351069383323192,0.0002554368309574784
reid,50,20,20,20,0.9007415982657621,0.04843976813373453,0.03674579830514,1.4471140218574875e-06,0.000764439208433032,0.0003751020420168061
reid,75,20,20,20,0.9373336107205659,0.041616698369906134,0.03814548712888468,3.575775009778681e-06,0.0010852767154574394,0.0004973314149538055
reid,100,20,20,20,0.9464927750637172,0.03917441635123357,0.039261933802947645,7.104782309852453e-06,0.001706297043710947,0.0006467761850217357
