epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.688676960531034,0.6072361206831901,0.6996194224608572,0.6687124742489112,0.8726250421844031,0.5246933710418249,0.6886769624917131,0.8726250421844031,0.600317353490544,0.38996700235293247,0.7168530662893318,0.721309233980719,0.6093764342076611,0.721309233980719,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.533331566343182,0.5768204964207191,0.5491357310822136,0.5457068691128178,0.6848902693704555,0.36939756391864076,0.5333315674673047,0.6848902693704555,0.5705548494564076,0.34006876463536173,0.6758909092022805,0.7183693607803434,0.5781096782059952,0.7183693607803434,2D AE mixed-T exclusion,2,normalized_delta,96
