split,source,sim_idx,frame,z0,z1,z2,z3
train,reid,0,0,2.714235782623291,-0.9476097822189331,0.4567228853702545,4.813185691833496
train,reid,0,10,2.762579917907715,-1.5762196779251099,-0.28046008944511414,4.226961135864258
train,reid,0,20,2.9003546237945557,-2.3053812980651855,-1.0916266441345215,3.7305846214294434
train,reid,0,30,3.071875810623169,-3.0547659397125244,-1.9106179475784302,3.287285327911377
train,reid,0,40,3.270090103149414,-3.817215919494629,-2.732609987258911,2.889183521270752
train,reid,0,50,3.489820718765259,-4.5897216796875,-3.556792974472046,2.5279757976531982
train,reid,0,60,3.7260982990264893,-5.369077682495117,-4.381958484649658,2.196026086807251
train,reid,0,70,3.974205493927002,-6.152663707733154,-5.207446098327637,1.88560950756073
train,reid,0,80,4.231064319610596,-6.938811302185059,-6.032839298248291,1.5916495323181152
train,reid,0,90,4.494103908538818,-7.726611614227295,-6.858362674713135,1.3093698024749756
train,reid,0,100,4.759740352630615,-8.51305866241455,-7.682215213775635,1.0340251922607422
train,reid,1,0,2.8322181701660156,-1.1672148704528809,0.2448781430721283,4.824550628662109
train,reid,1,10,2.8482794761657715,-1.7013474702835083,-0.3973572850227356,4.26871395111084
train,reid,1,20,2.922569751739502,-2.2700891494750977,-1.0508979558944702,3.8049209117889404
train,reid,1,30,3.028979778289795,-2.851862907409668,-1.7043935060501099,3.398375988006592
train,reid,1,40,3.1623694896698,-3.446470022201538,-2.3605594635009766,3.037796974182129
train,reid,1,50,3.31965970993042,-4.055310249328613,-3.0228705406188965,2.714754104614258
train,reid,1,60,3.496194839477539,-4.67926025390625,-3.6950161457061768,2.417832851409912
train,reid,1,70,3.688474655151367,-5.318939208984375,-4.379713535308838,2.138495445251465
train,reid,1,80,3.893115758895874,-5.9746294021606445,-5.079161167144775,1.8688466548919678
train,reid,1,90,4.106655120849609,-6.6458234786987305,-5.794601917266846,1.601679801940918
train,reid,1,100,4.326259613037109,-7.332454204559326,-6.527438640594482,1.3307240009307861
train,reid,2,0,-2.781572103500366,4.587830066680908,4.034801006317139,-1.5374623537063599
train,reid,2,10,-3.0204765796661377,4.315397262573242,3.5673165321350098,-2.3777413368225098
train,reid,2,20,-3.2504770755767822,4.023056507110596,3.0788254737854004,-3.2206201553344727
train,reid,2,30,-3.4701781272888184,3.705085277557373,2.5630853176116943,-4.06937837600708
train,reid,2,40,-3.6786041259765625,3.361495018005371,2.0206925868988037,-4.921806812286377
train,reid,2,50,-3.875401496887207,2.991985321044922,1.451561450958252,-5.777421474456787
train,reid,2,60,-4.06002950668335,2.5978424549102783,0.857629656791687,-6.633563041687012
train,reid,2,70,-4.2323760986328125,2.179391384124756,0.23947468400001526,-7.489577293395996
train,reid,2,80,-4.392416477203369,1.7387014627456665,-0.40023449063301086,-8.343067169189453
train,reid,2,90,-4.540215492248535,1.2770692110061646,-1.0598082542419434,-9.192693710327148
train,reid,2,100,-4.676124572753906,0.7966817617416382,-1.7367147207260132,-10.036796569824219
train,reid,3,0,-2.639044761657715,4.470411777496338,3.9690661430358887,-1.3530265092849731
train,reid,3,10,-2.88020658493042,4.217951774597168,3.524482250213623,-2.176237106323242
train,reid,3,20,-3.1127727031707764,3.947007179260254,3.0605263710021973,-3.0010435581207275
train,reid,3,30,-3.3346078395843506,3.653404474258423,2.5732131004333496,-3.827366590499878
train,reid,3,40,-3.5442237854003906,3.3369038105010986,2.0631189346313477,-4.652126312255859
train,reid,3,50,-3.7408831119537354,2.998047113418579,1.5313668251037598,-5.473036289215088
train,reid,3,60,-3.9236912727355957,2.637843132019043,0.9797936081886292,-6.28693962097168
train,reid,3,70,-4.091892719268799,2.25734281539917,0.4102015793323517,-7.090931415557861
train,reid,3,80,-4.2454633712768555,1.8579355478286743,-0.17560578882694244,-7.883391380310059
train,reid,3,90,-4.384024620056152,1.4416096210479736,-0.7748278379440308,-8.661203384399414
train,reid,3,100,-4.507649898529053,1.0100163221359253,-1.385338544845581,-9.422654151916504
train,reid,4,0,0.807327151298523,0.9345936179161072,1.6499067544937134,2.5698206424713135
train,reid,4,10,0.7052482962608337,0.5132988095283508,1.0799139738082886,1.87295401096344
train,reid,4,20,0.6215962767601013,0.09438229352235794,0.5232890844345093,1.220365047454834
train,reid,4,30,0.5446363091468811,-0.3181338906288147,-0.021925337612628937,0.5899282097816467
train,reid,4,40,0.4738582372665405,-0.7256122827529907,-0.5577061176300049,-0.0210297629237175
train,reid,4,50,0.4085860252380371,-1.1282830238342285,-1.0847127437591553,-0.6142908930778503
train,reid,4,60,0.34844157099723816,-1.526902437210083,-1.6041027307510376,-1.1915619373321533
train,reid,4,70,0.2936567962169647,-1.9224345684051514,-2.116891860961914,-1.7533652782440186
train,reid,4,80,0.24331699311733246,-2.315063238143921,-2.6238346099853516,-2.301973581314087
train,reid,4,90,0.1977691352367401,-2.7049639225006104,-3.12493634223938,-2.836789608001709
train,reid,4,100,0.156593456864357,-3.092841863632202,-3.6212852001190186,-3.359534740447998
train,reid,5,0,2.4515178203582764,-0.7060601115226746,0.5941013693809509,4.480755805969238
train,reid,5,10,2.4282643795013428,-1.3546510934829712,-0.20845697820186615,3.7093775272369385
train,reid,5,20,2.4723310470581055,-2.0456039905548096,-1.0266238451004028,3.0419883728027344
train,reid,5,30,2.552309036254883,-2.741067886352539,-1.8322012424468994,2.4497549533843994
train,reid,5,40,2.6663637161254883,-3.4506707191467285,-2.638046979904175,1.9179011583328247
train,reid,5,50,2.813227891921997,-4.184438228607178,-3.45712947845459,1.4325751066207886
train,reid,5,60,2.988555908203125,-4.952136039733887,-4.303771018981934,0.9732563495635986
