epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
19,0.4032698710498057,0.5067367895971984,0.399520312014379,0.4032698710498057,0.4032698710498057,0.4032698710498057,0.505536254378967,0.5067367895971984,0.5067367895971984,0.5067367895971984,reid,4,normalized_delta,128
20,0.39603240580150956,0.5000407856423408,0.39237841520654526,0.39603240580150956,0.39603240580150956,0.39603240580150956,0.4988489951938391,0.5000407856423408,0.5000407856423408,0.5000407856423408,reid,4,normalized_delta,128
21,0.38493850872312724,0.4856920233578421,0.3814692219621257,0.38493850872312724,0.38493850872312724,0.38493850872312724,0.48455398582154885,0.4856920233578421,0.4856920233578421,0.4856920233578421,reid,4,normalized_delta,128
22,0.3618898975025666,0.45165143854683265,0.3589325405265156,0.3618898975025666,0.3618898975025666,0.3618898975025666,0.45079949498176575,0.45165143854683265,0.45165143854683265,0.45165143854683265,reid,4,normalized_delta,128
23,0.34471586164283124,0.4175616233551409,0.34187998820684457,0.34471586164283124,0.34471586164283124,0.34471586164283124,0.4172830486204475,0.4175616233551409,0.4175616233551409,0.4175616233551409,reid,4,normalized_delta,128
24,0.32786593964617505,0.3843471415457316,0.32442493719097815,0.32786593964617505,0.32786593964617505,0.32786593964617505,0.3840690474607982,0.3843471415457316,0.3843471415457316,0.3843471415457316,reid,4,normalized_delta,128
25,0.2996997214853764,0.3684817485627718,0.2960210910361064,0.2996997214853764,0.2996997214853764,0.2996997214853764,0.3682150488602929,0.3684817485627718,0.3684817485627718,0.3684817485627718,reid,4,normalized_delta,128
26,0.27442272725073913,0.3569860788702499,0.2706065813079476,0.27442272725073913,0.27442272725073913,0.27442272725073913,0.35662197959027253,0.3569860788702499,0.3569860788702499,0.3569860788702499,reid,4,normalized_delta,128
27,0.2643208084529952,0.3484646752185654,0.2604908031852622,0.2643208084529952,0.2643208084529952,0.2643208084529952,0.34813682742242236,0.3484646752185654,0.3484646752185654,0.3484646752185654,reid,4,normalized_delta,128
28,0.2570651023893764,0.3431026809703326,0.2532262571352093,0.2570651023893764,0.2570651023893764,0.2570651023893764,0.3428255528706359,0.3431026809703326,0.3431026809703326,0.3431026809703326,reid,4,normalized_delta,128
29,0.2526038078101058,0.33975301671307534,0.24878897271854314,0.2526038078101058,0.2526038078101058,0.2526038078101058,0.33950850171095226,0.33975301671307534,0.33975301671307534,0.33975301671307534,reid,4,normalized_delta,128
30,0.249146617850975,0.33733248052885756,0.24535884162116992,0.249146617850975,0.249146617850975,0.249146617850975,0.3371214130020235,0.33733248052885756,0.33733248052885756,0.33733248052885756,reid,4,normalized_delta,128
31,0.24598093444579525,0.33559267614327837,0.24222805633356698,0.24598093444579525,0.24598093444579525,0.24598093444579525,0.33542386305634864,0.33559267614327837,0.33559267614327837,0.33559267614327837,reid,4,normalized_delta,128
32,0.24317719532470955,0.3343592392629944,0.23946553611833798,0.24317719532470955,0.24317719532470955,0.24317719532470955,0.3342382293922128,0.3343592392629944,0.3343592392629944,0.3343592392629944,reid,4,normalized_delta,128
33,0.24064712320503437,0.3335570894414559,0.2369818038748283,0.24064712320503437,0.24064712320503437,0.24064712320503437,0.3334873208295903,0.3335570894414559,0.3335570894414559,0.3335570894414559,reid,4,normalized_delta,128
34,0.23832171439732375,0.33311206159123685,0.2347010450535699,0.23832171439732375,0.23832171439732375,0.23832171439732375,0.33309293469937984,0.33311206159123685,0.33311206159123685,0.33311206159123685,reid,4,normalized_delta,128
35,0.23621805926882908,0.3329880596938892,0.23263017582265955,0.23621805926882908,0.23621805926882908,0.23621805926882908,0.33302013509819517,0.3329880596938892,0.3329880596938892,0.3329880596938892,reid,4,normalized_delta,128
36,0.23436031079802075,0.3330560642571072,0.2307960035377427,0.23436031079802075,0.23436031079802075,0.23436031079802075,0.3331367568898713,0.3330560642571072,0.3330560642571072,0.3330560642571072,reid,4,normalized_delta,128
37,0.23269783113838027,0.3332360758795403,0.2291513629257679,0.23269783113838027,0.23269783113838027,0.23269783113838027,0.33335958316456527,0.3332360758795403,0.3332360758795403,0.3332360758795403,reid,4,normalized_delta,128
38,0.2311943114980271,0.333457577660738,0.22765978911989612,0.2311943114980271,0.2311943114980271,0.2311943114980271,0.33362007051619,0.333457577660738,0.333457577660738,0.333457577660738,reid,4,normalized_delta,128
39,0.2297954371002944,0.3337867836889927,0.2262713736168256,0.2297954371002944,0.2297954371002944,0.2297954371002944,0.3339868814437068,0.3337867836889927,0.3337867836889927,0.3337867836889927,reid,4,normalized_delta,128
40,0.2285205011354073,0.3341976834490197,0.22500667728875812,0.2285205011354073,0.2285205011354073,0.2285205011354073,0.3344345400691964,0.3341976834490197,0.3341976834490197,0.3341976834490197,reid,4,normalized_delta,128
