epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.8318523976458124,0.7350689426100023,0.8318523976458124,0.0003822065429200033,0.7692820731415806,0.894422721431916,0.7350689426100023,0.0003594822724819943,0.8957531252037734,0.5817562521994114,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.3420943885921953,0.3208683620227583,0.3420943885921953,0.00017370930820552493,0.24298718912773823,0.4412015892834549,0.3208683620227583,0.00016448775200987839,0.43630683392100034,0.20533284586295486,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.2200675308405156,0.24656511432057374,0.2200675308405156,0.00011313463616522448,0.1577172646500978,0.2824177965671423,0.24656511432057374,0.0001261937620295769,0.31943329245783386,0.1725175659619272,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.1911421827223885,0.23107125244667215,0.1911421827223885,0.00010043980095740764,0.14333305427108903,0.2389513115327521,0.23107125244667215,0.00012042631042308027,0.29924951488152146,0.1616718501332216,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.1773997836682691,0.21607211287447578,0.1773997836682691,9.473167012336226e-05,0.1336760504926783,0.22112351605092664,0.21607211287447578,0.00011209759683405003,0.28439134784415365,0.1471682888958603,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.16984910694470845,0.2060815621299265,0.16984910694470845,9.134609678427756e-05,0.1273623993208849,0.21233581458349304,0.2060815621299265,0.00010675917395534968,0.2691286699888296,0.14307170127006247,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.1655600540728933,0.20756411034942054,0.1655600540728933,8.936086070539625e-05,0.1268069211498322,0.2043131863975142,0.20756411034942054,0.00010820984959015694,0.2720126953003928,0.14288536216365175,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.16259562463525787,0.20319367698512983,0.16259562463525787,8.793805262899534e-05,0.12406865431063147,0.20112259543863645,0.20319367698512983,0.00010588625476170007,0.2637000510885846,0.142743566586636,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.16038325300298062,0.20007926191193479,0.16038325300298062,8.683498274047773e-05,0.12442061972306914,0.19634588551988086,0.20007926191193479,0.00010452547998646166,0.2597203584802337,0.14053961763740516,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.1583614104902409,0.19754072808988773,0.1583614104902409,8.580701142931955e-05,0.12273689576361074,0.19398592487276797,0.19754072808988773,0.00010339980996910384,0.2549264100617729,0.1405332028567791,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
