epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.73754165764702,0.4561908501200378,0.7369796135315769,0.73754165764702,0.73754165764702,0.73754165764702,0.4522006754996255,0.4561908501200378,0.4561908501200378,0.4561908501200378,lj_noisy,6,normalized_delta,128
2,0.4077114767934147,0.36963974277023226,0.40719525955225294,0.4077114767934147,0.4077114767934147,0.4077114767934147,0.36586606374476105,0.36963974277023226,0.36963974277023226,0.36963974277023226,lj_noisy,6,normalized_delta,128
3,0.3204264754527493,0.28814228338887915,0.3195815119696291,0.3204264754527493,0.3204264754527493,0.3204264754527493,0.2853696864331141,0.28814228338887915,0.28814228338887915,0.28814228338887915,lj_noisy,6,normalized_delta,128
4,0.30769648449985604,0.2836171760573052,0.30694988518953326,0.30769648449985604,0.30769648449985604,0.30769648449985604,0.2805595544632524,0.2836171760573052,0.2836171760573052,0.2836171760573052,lj_noisy,6,normalized_delta,128
5,0.2952092330314611,0.2823665133328177,0.2944556160388809,0.2952092330314611,0.2952092330314611,0.2952092330314611,0.2791372428764589,0.2823665133328177,0.2823665133328177,0.2823665133328177,lj_noisy,6,normalized_delta,128
6,0.28966554840536496,0.2819575197354425,0.2889182196635949,0.28966554840536496,0.28966554840536496,0.28966554840536496,0.2786005531088449,0.2819575197354425,0.2819575197354425,0.2819575197354425,lj_noisy,6,normalized_delta,128
7,0.2865482486980526,0.28160011349245906,0.2858131951407382,0.2865482486980526,0.2865482486980526,0.2865482486980526,0.27814425513497554,0.28160011349245906,0.28160011349245906,0.28160011349245906,lj_noisy,6,normalized_delta,128
8,0.28431487965740654,0.2811518385715317,0.28359718132568035,0.28431487965740654,0.28431487965740654,0.28431487965740654,0.2776177927153185,0.2811518385715317,0.2811518385715317,0.2811518385715317,lj_noisy,6,normalized_delta,128
9,0.2823496442092092,0.2806310177547857,0.281649245380571,0.2823496442092092,0.2823496442092092,0.2823496442092092,0.27703288407064974,0.2806310177547857,0.2806310177547857,0.2806310177547857,lj_noisy,6,normalized_delta,128
10,0.28054033955068963,0.2800137137819547,0.279858269601276,0.28054033955068963,0.28054033955068963,0.28054033955068963,0.27636145454016514,0.2800137137819547,0.2800137137819547,0.2800137137819547,lj_noisy,6,normalized_delta,128
11,0.278772941192514,0.2792892856814433,0.27810894172442585,0.278772941192514,0.278772941192514,0.278772941192514,0.27558959915768355,0.2792892856814433,0.2792892856814433,0.2792892856814433,lj_noisy,6,normalized_delta,128
12,0.2769259902403543,0.27844655196531676,0.2762781179264972,0.2769259902403543,0.2769259902403543,0.2769259902403543,0.27470530348364264,0.27844655196531676,0.27844655196531676,0.27844655196531676,lj_noisy,6,normalized_delta,128
13,0.2750361268849749,0.27752421173499897,0.2744009352828327,0.2750361268849749,0.2750361268849749,0.2750361268849749,0.27374301219242625,0.27752421173499897,0.27752421173499897,0.27752421173499897,lj_noisy,6,normalized_delta,128
14,0.273072281244554,0.2765309675305616,0.27244546115398405,0.273072281244554,0.273072281244554,0.273072281244554,0.27271013509016484,0.2765309675305616,0.2765309675305616,0.2765309675305616,lj_noisy,6,normalized_delta,128
15,0.27105565753422284,0.2754899991559796,0.27043230288514963,0.27105565753422284,0.27105565753422284,0.27105565753422284,0.2716290936223231,0.2754899991559796,0.2754899991559796,0.2754899991559796,lj_noisy,6,normalized_delta,128
16,0.2690436636931018,0.27443954296177253,0.2684187629113072,0.2690436636931018,0.2690436636931018,0.2690436636931018,0.27053872495889664,0.27443954296177253,0.27443954296177253,0.27443954296177253,lj_noisy,6,normalized_delta,128
17,0.26709617639058514,0.2734620689880103,0.26646409381769204,0.26709617639058514,0.26709617639058514,0.26709617639058514,0.26952328576589935,0.2734620689880103,0.2734620689880103,0.2734620689880103,lj_noisy,6,normalized_delta,128
18,0.26526832396262573,0.27259462865185924,0.2646248131206161,0.26526832396262573,0.26526832396262573,0.26526832396262573,0.2686242560885148,0.27259462865185924,0.27259462865185924,0.27259462865185924,lj_noisy,6,normalized_delta,128
19,0.2635737468537531,0.27157975459704176,0.2629164898473966,0.2635737468537531,0.2635737468537531,0.2635737468537531,0.26759027915250044,0.27157975459704176,0.27157975459704176,0.27157975459704176,lj_noisy,6,normalized_delta,128
20,0.2620082924240514,0.2707564377342351,0.2613355161524133,0.2620082924240514,0.2620082924240514,0.2620082924240514,0.2667548293393338,0.2707564377342351,0.2707564377342351,0.2707564377342351,lj_noisy,6,normalized_delta,128
21,0.26056168898940085,0.2700762406166177,0.2598758314000933,0.26056168898940085,0.26056168898940085,0.26056168898940085,0.26606898262980394,0.2700762406166177,0.2700762406166177,0.2700762406166177,lj_noisy,6,normalized_delta,128
22,0.2592130789631291,0.2695005676796427,0.2585164577553147,0.2592130789631291,0.2592130789631291,0.2592130789631291,0.2654924409580417,0.2695005676796427,0.2695005676796427,0.2695005676796427,lj_noisy,6,normalized_delta,128
23,0.2579457476539047,0.26893571160326246,0.2572416806887639,0.2579457476539047,0.2579457476539047,0.2579457476539047,0.26493343777838163,0.26893571160326246,0.26893571160326246,0.26893571160326246,lj_noisy,6,normalized_delta,128
24,0.2567440578812047,0.268461323750671,0.25603591182122104,0.2567440578812047,0.2567440578812047,0.2567440578812047,0.2644686428975547,0.268461323750671,0.268461323750671,0.268461323750671,lj_noisy,6,normalized_delta,128
25,0.25559642732535537,0.2680474876688095,0.25488731325849107,0.25559642732535537,0.25559642732535537,0.25559642732535537,0.2640677525778301,0.2680474876688095,0.2680474876688095,0.2680474876688095,lj_noisy,6,normalized_delta,128
26,0.2544793087596956,0.26768292087945156,0.25377235759637856,0.2544793087596956,0.2544793087596956,0.2544793087596956,0.2637207553052576,0.26768292087945156,0.26768292087945156,0.26768292087945156,lj_noisy,6,normalized_delta,128
27,0.2533781058694187,0.2673634605889674,0.25267746932804586,0.2533781058694187,0.2533781058694187,0.2533781058694187,0.26342379227571655,0.2673634605889674,0.2673634605889674,0.2673634605889674,lj_noisy,6,normalized_delta,128
28,0.25221773966362604,0.2670892903988715,0.251528508372997,0.25221773966362604,0.25221773966362604,0.25221773966362604,0.2631768346618628,0.2670892903988715,0.2670892903988715,0.2670892903988715,lj_noisy,6,normalized_delta,128
29,0.2509483559351218,0.2668651764834067,0.25027676440383256,0.2509483559351218,0.2509483559351218,0.2509483559351218,0.26298337611660827,0.2668651764834067,0.2668651764834067,0.2668651764834067,lj_noisy,6,normalized_delta,128
30,0.24962998250205265,0.2665942446474219,0.24898353831744507,0.24962998250205265,0.24962998250205265,0.24962998250205265,0.26274438995460514,0.2665942446474219,0.2665942446474219,0.2665942446474219,lj_noisy,6,normalized_delta,128
31,0.2483569122654827,0.2663762877782574,0.24773721425352913,0.2483569122654827,0.2483569122654827,0.2483569122654827,0.2625503722956637,0.2663762877782574,0.2663762877782574,0.2663762877782574,lj_noisy,6,normalized_delta,128
32,0.2471440667776685,0.266160533123184,0.24654450361665928,0.2471440667776685,0.2471440667776685,0.2471440667776685,0.26234330238366965,0.266160533123184,0.266160533123184,0.266160533123184,lj_noisy,6,normalized_delta,128
33,0.24612478740317256,0.2657567306305282,0.24553808560104748,0.24612478740317256,0.24612478740317256,0.24612478740317256,0.261945719452342,0.2657567306305282,0.2657567306305282,0.2657567306305282,lj_noisy,6,normalized_delta,128
34,0.2452328777234805,0.2651515404722886,0.2446542065296518,0.2452328777234805,0.2452328777234805,0.2452328777234805,0.26135071394674014,0.2651515404722886,0.2651515404722886,0.2651515404722886,lj_noisy,6,normalized_delta,128
35,0.24439535220398714,0.2644372289942112,0.24382108633259408,0.24439535220398714,0.24439535220398714,0.24439535220398714,0.26064934275927953,0.2644372289942112,0.2644372289942112,0.2644372289942112,lj_noisy,6,normalized_delta,128
36,0.24357324862166455,0.2636658140399959,0.24300074618505804,0.24357324862166455,0.24357324862166455,0.24357324862166455,0.25989336414204445,0.2636658140399959,0.2636658140399959,0.2636658140399959,lj_noisy,6,normalized_delta,128
37,0.24275191461569384,0.2629112722206628,0.24217890689247532,0.24275191461569384,0.24275191461569384,0.24275191461569384,0.2591543912567431,0.2629112722206628,0.2629112722206628,0.2629112722206628,lj_noisy,6,normalized_delta,128
38,0.24193645186330143,0.26216396696690936,0.24136136115381593,0.24193645186330143,0.24193645186330143,0.24193645186330143,0.25842221127822995,0.26216396696690936,0.26216396696690936,0.26216396696690936,lj_noisy,6,normalized_delta,128
39,0.24112498506315444,0.26143730788317043,0.24054689949476404,0.24112498506315444,0.24112498506315444,0.24112498506315444,0.25770934630418196,0.26143730788317043,0.26143730788317043,0.26143730788317043,lj_noisy,6,normalized_delta,128
40,0.24031863182194924,0.26074024467379786,0.23973661320970246,0.24031863182194924,0.24031863182194924,0.24031863182194924,0.25702450396784116,0.26074024467379786,0.26074024467379786,0.26074024467379786,lj_noisy,6,normalized_delta,128
