epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.42905313980833465,0.38804832114573856,0.451626291098222,0.3122589986301548,0.5196972238181116,0.4552031960834618,0.4290531395105761,0.5196972238181116,0.3909100002876701,0.31373831845245304,0.4926105860620737,0.3612624467791695,0.38920378376456544,0.4926105860620737,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.26510194278790306,0.23323988277425475,0.28185670908877947,0.19738749105013498,0.36728289358145816,0.23063544273297062,0.2651019424548546,0.36728289358145816,0.23499174935228012,0.21274952700440872,0.14795586886374573,0.3404611147842125,0.23372217021745564,0.3404611147842125,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.19661250845471243,0.2228621220829606,0.2177461664164257,0.142161648598091,0.34306606578890425,0.10460980994160392,0.19661250810953304,0.34306606578890425,0.2246225792510065,0.20383955582362065,0.1348820114692085,0.3311873553185969,0.2233029742038087,0.3311873553185969,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.19147560824879956,0.22038491439620853,0.21290160861150834,0.13771548433490693,0.3366475200039032,0.10006382025705508,0.19147560819862175,0.3366475200039032,0.22241268830798264,0.20101778344325524,0.12801746287824292,0.3334128600104075,0.22081603544396855,0.3334128600104075,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.18941480563176039,0.21765575173611468,0.21076496531707142,0.13511900969021698,0.33385409044224246,0.09927131776692971,0.18941480596646307,0.33385409044224246,0.2196044041081629,0.19912156142651083,0.12688378818382165,0.3282946289002307,0.2180999928368544,0.3282946289002307,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.1877096637845251,0.21759047363686593,0.2094164014418426,0.13251325195790872,0.33215443480290063,0.09846130399559468,0.18770966358546803,0.33215443480290063,0.21936675278322956,0.19666216603698247,0.12779056778373687,0.32959871061244295,0.21801714814438744,0.32959871061244295,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.18578429813918593,0.21716104517278018,0.2077156525654437,0.13012553143379532,0.32974109589577144,0.09748626817646396,0.18578429850201025,0.32974109589577144,0.21898855978345616,0.19826554442864863,0.12484842838327351,0.32971117835197794,0.2176083837213,0.32971117835197794,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.18450681822867418,0.2189753372238698,0.2065488193614233,0.12845719087584404,0.32855982633826997,0.09650343747025432,0.1845068182281228,0.32855982633826997,0.22080770108753037,0.1952641079464848,0.1346444653273609,0.32811878770099656,0.21934245365828076,0.32811878770099656,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.18290606352829805,0.2148977465793847,0.2050291412968195,0.1262182402747086,0.32681112171383986,0.09568883001896988,0.1829060640025061,0.32681112171383986,0.21667471261784196,0.19005828454565415,0.12651356824330592,0.32934714975815854,0.21530633418237288,0.32934714975815854,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.18116043088544115,0.21775746454545858,0.203680800965476,0.12398314742507086,0.32435455682751974,0.0951435874227838,0.18116043055845812,0.32435455682751974,0.21955593356636438,0.19700467522117368,0.12856306871031656,0.3290296492706004,0.21819913106736355,0.3290296492706004,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.17942242438162198,0.2219353625018328,0.20200076087859342,0.12226826284696111,0.32218898059949147,0.09381003045438926,0.17942242463361394,0.32218898059949147,0.22391501334718766,0.1970724440278842,0.1371709870162273,0.33304089757270716,0.22242810953893954,0.33304089757270716,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.17745967769125215,0.22097021877370998,0.19993251424487912,0.12025633980197498,0.31929794454129934,0.0928247474286156,0.17745967725729664,0.31929794454129934,0.2228364758928313,0.19990810284148308,0.1284097604870208,0.33593686349738977,0.22141824227529786,0.33593686349738977,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.1750221263293051,0.22328648010371188,0.19759305769025115,0.11762913854604133,0.31614951753648096,0.09128772298314114,0.17502212635522116,0.31614951753648096,0.22491780714320136,0.20189426850993186,0.12720362164668347,0.34184807018425906,0.22364865344695814,0.34184807018425906,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.17253499115497986,0.22213616814044906,0.19503310177190689,0.1153985744104001,0.3125028268932026,0.08970357156416557,0.17253499095592273,0.3125028268932026,0.22377948926890545,0.20089032071236362,0.1313880515627955,0.33539015496100644,0.22255617574538852,0.33539015496100644,2D AE mixed-T exclusion,6,normalized_delta,192
15,0.1700523904728212,0.22420090534773834,0.19269795574208137,0.11274651744027439,0.3090942488258728,0.08831640576768408,0.17005239067794375,0.3090942488258728,0.22589009007767621,0.20337707078718442,0.12978894648534295,0.34068503256298993,0.22461701661183908,0.34068503256298993,2D AE mixed-T exclusion,6,normalized_delta,192
16,0.16745933108230254,0.22753935343716358,0.19016936117018943,0.11058729919762107,0.3051780362879828,0.08661265686968239,0.16745933078509542,0.3051780362879828,0.22920622669262747,0.20963452546857297,0.1307734136408391,0.34325839188930235,0.22788877699957147,0.34325839188930235,2D AE mixed-T exclusion,6,normalized_delta,192
17,0.16565254314754616,0.22501792683569938,0.18811108823038544,0.10991961051599118,0.3016892888088633,0.08534873000033477,0.16565254310839642,0.3016892888088633,0.22667340117346507,0.20583873947567127,0.12522953881539012,0.34513008060227884,0.22539945296444674,0.34513008060227884,2D AE mixed-T exclusion,6,normalized_delta,192
