epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4492776915828034,0.39543088820782746,0.4492776915828034,0.50680502399564,0.4569660768435596,0.327167471616031,0.4303128574850768,0.50680502399564,0.39543088820782746,0.2917067932826962,0.5363936118683532,0.353147015426504,0.3937491401925178,0.5363936118683532,2D AE mixed-T exclusion,4,normalized_delta,192
2,0.3066151247063708,0.2360120576728756,0.3066151247063708,0.3841278240825736,0.2757304888433689,0.2119109091641742,0.29058974069670557,0.3841278240825736,0.2360120576728756,0.22394159043881487,0.13785017363138888,0.342846904793068,0.23487955628775725,0.342846904793068,2D AE mixed-T exclusion,4,normalized_delta,192
3,0.22451312204766655,0.22131943568861415,0.22451312204766655,0.3535538061156366,0.10829779880409184,0.14723652959214012,0.20302937817062286,0.3535538061156366,0.22131943568861415,0.196183212497767,0.13322417339751202,0.3309184317329997,0.2201086058760929,0.3309184317329997,2D AE mixed-T exclusion,4,normalized_delta,192
4,0.2141060661623787,0.21750546312570598,0.2141060661623787,0.33685946632606734,0.10478796627286484,0.1397835700218541,0.19381033420692875,0.33685946632606734,0.21750546312570598,0.19091996459904662,0.13105855570174754,0.3262838193877159,0.2160874465628367,0.3262838193877159,2D AE mixed-T exclusion,4,normalized_delta,192
5,0.21135343936789736,0.21617332854678076,0.21135343936789736,0.33203510429253585,0.10334591254539006,0.13884883338244727,0.19140995007345774,0.33203510429253585,0.21617332854678076,0.18874534810992313,0.12808611790502542,0.3278137953976463,0.21488175380419827,0.3278137953976463,2D AE mixed-T exclusion,4,normalized_delta,192
6,0.20853777145090155,0.21362370801577674,0.20853777145090155,0.32878119776399267,0.10024646931322917,0.1373114828136129,0.18877971663027826,0.32878119776399267,0.21362370801577674,0.1911069068170965,0.12059547729103973,0.3253518736725183,0.21235141926021817,0.3253518736725183,2D AE mixed-T exclusion,4,normalized_delta,192
7,0.20594857797211907,0.21349475372017937,0.20594857797211907,0.3253119961485981,0.09799977309247529,0.13585174675587544,0.18638783866564965,0.3253119961485981,0.21349475372017937,0.1933966307836446,0.11714812431386427,0.32621215296615114,0.21225230268788667,0.32621215296615114,2D AE mixed-T exclusion,4,normalized_delta,192
8,0.20451584715085175,0.21241276138808896,0.20451584715085175,0.3229518728744285,0.09725491181148306,0.13443627872803707,0.18488102113798288,0.3229518728744285,0.21241276138808896,0.19390361360026562,0.11420501389932868,0.3253436020183328,0.21115074317264235,0.3253436020183328,2D AE mixed-T exclusion,4,normalized_delta,192
9,0.20196260551576292,0.21348948851607555,0.20196260551576292,0.31944260922249,0.0961527251051226,0.13275666232179473,0.1827839988831358,0.31944260922249,0.21348948851607555,0.19202623485235815,0.11739940572726099,0.3270973040648785,0.2121743148814992,0.3270973040648785,2D AE mixed-T exclusion,4,normalized_delta,192
10,0.1985448103788479,0.21588186154857028,0.1985448103788479,0.31410559629409396,0.09455727906583364,0.1310497346949527,0.1799042033516268,0.31410559629409396,0.21588186154857028,0.19581195903060206,0.11465037186434002,0.3336790293896277,0.21471378676152328,0.3336790293896277,2D AE mixed-T exclusion,4,normalized_delta,192
11,0.19534516646849326,0.21511410448431031,0.19534516646849326,0.3089397478696508,0.09321754348512283,0.12849019156507552,0.17688249430661637,0.3089397478696508,0.21511410448431031,0.19386857048053532,0.11926528583035657,0.3286811188721147,0.21393832506100222,0.3286811188721147,2D AE mixed-T exclusion,4,normalized_delta,192
12,0.1918502264452658,0.22031234957712062,0.1918502264452658,0.30357524431037647,0.09180678248729683,0.12609088429635254,0.1738243036980086,0.30357524431037647,0.22031234957712062,0.19712412751037034,0.1188895987824684,0.34198255060534727,0.21933209229939532,0.34198255060534727,2D AE mixed-T exclusion,4,normalized_delta,192
13,0.18883511512730516,0.2238292869717933,0.18883511512730516,0.2981145805803328,0.09080459021501654,0.12443407523391196,0.17111774867642046,0.2981145805803328,0.2238292869717933,0.19541342597841185,0.1294440493649362,0.34404227807627696,0.22296658447320836,0.34404227807627696,2D AE mixed-T exclusion,4,normalized_delta,192
14,0.18468318339668835,0.22840260611087454,0.18468318339668835,0.2916455475173454,0.08964773011269779,0.12118789840483009,0.16749372534495777,0.2916455475173454,0.22840260611087454,0.1928925013338077,0.14342018777357513,0.34622874089614736,0.22751381000117674,0.34622874089614736,2D AE mixed-T exclusion,4,normalized_delta,192
15,0.18062194917172353,0.24006847132423378,0.18062194917172353,0.28518813344291005,0.08825280637104813,0.11762152364904302,0.1636874878210004,0.28518813344291005,0.24006847132423378,0.20376215096156886,0.15600823816892348,0.3585629539809337,0.23944444770380868,0.3585629539809337,2D AE mixed-T exclusion,4,normalized_delta,192
16,0.17686187715449936,0.24441123530739284,0.17686187715449936,0.279201502738054,0.08747742522580691,0.11457032748691566,0.1604164184835922,0.279201502738054,0.24441123530739284,0.21899592600876783,0.15071259762013428,0.3624897540154818,0.24406609254812794,0.3624897540154818,2D AE mixed-T exclusion,4,normalized_delta,192
