split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,7.492460696312264e-08,0.0,,7.990892649800685e-08
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,4.310176739892313e-05,1.3693910162970723e-05,-1.6281100413041507,4.473285545429917e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,3.7700449540523094e-05,1.584389799802466e-05,-0.86883261273963,3.7067594060147255e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,3.2519057837987476e-05,1.7265989811221516e-05,-0.283044375397313,3.210225666521183e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.720761704784081e-05,2.7122223900732934e-05,0.13359816637209013,4.062984969550598e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.6545186383941654e-05,4.14705596085696e-05,0.5257306862922652,3.529219071083389e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.1792523162721406e-05,6.20002983851009e-05,0.6011233509821791,4.266527996605873e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.7801188343801188e-05,8.789343846729025e-05,0.7373160074211936,4.9155505041653666e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.5981305861932923e-05,0.00011536433339642826,0.7969815604487422,5.5438519882500256e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.116519230843551e-05,0.0001539643588330364,0.813633229137775,6.546925854991059e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.177954462216803e-05,0.00019460193216218612,0.850496933786068,7.665743137295067e-05
train,depablo_low_temp,0,False,5,5,5,9.989197025106478e-08,0.0,,1.1723145938447033e-07
train,depablo_low_temp,5,False,5,5,5,4.683542833561205e-08,1.0330704327543572e-07,0.5456325629502867,8.029259213060413e-08
train,depablo_low_temp,10,False,5,5,5,3.554206262634807e-08,4.2783193521245266e-07,0.9171136055436839,1.2528466299954744e-07
