split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,3.4202880527800517e-08,0.0,,1.8498807818900787e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,1.646899860929807e-08,9.641969000995232e-08,0.8291946530050225,9.661305533370523e-09,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,5.7406076336974365e-08,3.9934545270625676e-07,0.8562495805374799,4.957404087235773e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.602204910497676e-07,2.613964852571371e-06,0.8239377661880012,4.3537363580981037e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.0269690139684826e-06,1.078044169844361e-05,0.8119771832483339,2.117285248459666e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.02635430166265e-06,2.4720842702663504e-05,0.7966754466213608,5.335645710147219e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,9.551416042086203e-06,4.460650961846113e-05,0.7858739425302805,1.0206781553279143e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.5766596334287897e-05,7.057588663883507e-05,0.7766008039690404,1.6830743334139697e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.3468510335078463e-05,0.00010132297029485926,0.7683791714081919,2.495621083653532e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.395483872736804e-05,0.00014116728561930358,0.7594709101446024,3.586175080272369e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.597069346345961e-05,0.00018406144226901233,0.7502426749635493,4.7973404434742406e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,3.09667207432085e-08,0.0,,2.250473585263535e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,2.0456463190043905e-08,1.0940514982848981e-07,0.8130210212031819,2.162658141457996e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,5.820229631581242e-08,4.6404014142353844e-07,0.8745748673007794,1.0769500846663504e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,3.873096545703447e-07,3.1349377422884572e-06,0.8764537970417191,1.0172793736273888e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.5436413605129928e-06,1.3438479982141871e-05,0.8851327410120559,5.044133558840258e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.882023975165794e-06,3.1573268643114716e-05,0.8770471306266746,1.238602908415487e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.619481948495377e-06,5.785295434179716e-05,0.8682957156607902,2.3295642677112482e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.2813818102586083e-05,9.246835543308407e-05,0.8614248296882605,3.790726259467192e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.9262888599769212e-05,0.00013366823259275407,0.8558903022346581,5.552065704250708e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.795281761791557e-05,0.00018724941764958203,0.8507188007910049,7.888670370448381e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.76165917259641e-05,0.00024507357738912106,0.8465089867022363,0.00010474870941834524,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,1.6243609124444447e-08,0.0,,1.5671632880298603e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,5.053249374498137e-09,1.0691530860640341e-07,0.9527359604497696,4.4952108702034366e-09,73,1,1,same_source_cyclic_next_latent,False
