epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6593317441940307,0.5675789899677038,0.675904734969139,0.7228394491672516,0.5958240339159966,0.6593317415416241,0.7228394491672516,0.5654253319352865,0.4262048500776291,0.7089531298577786,0.5675789899677038,0.7089531298577786,Reid + low-T 2D AE,2,normalized_delta,96
2,0.419854233443737,0.4202644082978368,0.40565355187654495,0.3870367783308029,0.452671690762043,0.41985423454642296,0.452671690762043,0.4173657544963062,0.4453227218464017,0.3952060947492719,0.4202644082978368,0.4453227218464017,Reid + low-T 2D AE,2,normalized_delta,96
3,0.3424546517729759,0.3554110382255167,0.3198067898154259,0.29008379733562467,0.39482550698518754,0.3424546521604061,0.39482550698518754,0.35406233943253757,0.38137130021303894,0.32945077623799446,0.3554110382255167,0.38137130021303894,Reid + low-T 2D AE,2,normalized_delta,96
4,0.3145016916394234,0.3354642164763063,0.291710729598999,0.26236535027623176,0.36663803285360336,0.3145016915649176,0.36663803285360336,0.33421870552375915,0.360428342808038,0.31050009014457464,0.3354642164763063,0.360428342808038,Reid + low-T 2D AE,2,normalized_delta,96
5,0.30051185220479965,0.3343549142703414,0.2784655742645264,0.25184926691651344,0.3491744376420975,0.30051185227930544,0.3491744376420975,0.3332875026818365,0.37385555139556526,0.2948542771451175,0.33435491427034136,0.37385555139556526,Reid + low-T 2D AE,2,normalized_delta,96
6,0.24740002632141114,0.23478310814499856,0.22400245752930642,0.1844938002079725,0.31030625209212304,0.24740002615004777,0.31030625209212304,0.23511680641584098,0.3124332755245268,0.15713294076547027,0.23478310814499853,0.3124332755245268,Reid + low-T 2D AE,2,normalized_delta,96
7,0.18475316256284713,0.22450343977380544,0.16452322295308114,0.1235809413343668,0.2459253832399845,0.18475316228717564,0.2459253832399845,0.22501427024509757,0.3040909731779248,0.14491590636968613,0.22450343977380544,0.3040909731779248,Reid + low-T 2D AE,2,normalized_delta,96
8,0.17655837005376815,0.2141488916799426,0.15698065146803855,0.1173459802865982,0.23577075991034507,0.17655837009847164,0.23577075991034507,0.21467331648990512,0.28373207559995356,0.1445657077599317,0.2141488916799426,0.28373207559995356,Reid + low-T 2D AE,2,normalized_delta,96
9,0.17306736811995507,0.21458429245464503,0.154304666608572,0.11564801102876664,0.2304867244809866,0.1730673677548766,0.2304867244809866,0.21490202021133153,0.28824490430019795,0.1409236806090921,0.21458429245464503,0.28824490430019795,Reid + low-T 2D AE,2,normalized_delta,96
10,0.16999433225393296,0.21491290318593384,0.15177814850211144,0.11369606676697731,0.22629259772598742,0.16999433224648236,0.22629259772598742,0.21537447936367243,0.28895144747011364,0.140874358901754,0.2149129031859338,0.28895144747011364,Reid + low-T 2D AE,2,normalized_delta,96
11,0.16785427570343017,0.21585682360455394,0.14975722578167916,0.11226697580516339,0.22344157606363296,0.16785427593439817,0.22344157606363296,0.21632437695376575,0.2899936689157039,0.141719978293404,0.21585682360455394,0.2899936689157039,Reid + low-T 2D AE,2,normalized_delta,96
12,0.16579976484179496,0.21241526694968343,0.14805070996284486,0.11040917645394802,0.22119035322964192,0.16579976484179498,0.22119035322964192,0.21289195141568779,0.28605320343375207,0.1387773304656148,0.21241526694968343,0.28605320343375207,Reid + low-T 2D AE,2,normalized_delta,96
13,0.16359926779568196,0.21596919380314647,0.14629600296914577,0.10935139913856984,0.21784713597595692,0.1635992675572634,0.21784713597595692,0.2164153720661998,0.2915764203052968,0.14036196730099618,0.2159691938031465,0.2915764203052968,Reid + low-T 2D AE,2,normalized_delta,96
14,0.16244636422395706,0.21712475638370962,0.14510062177479266,0.10912979118525983,0.21576293800771237,0.1624463645964861,0.21576293800771237,0.21758346849679946,0.2923274402208626,0.1419220725465566,0.2171247563837096,0.2923274402208626,Reid + low-T 2D AE,2,normalized_delta,96
15,0.16047128590941429,0.2105700673079118,0.14356316921114923,0.10774779787659645,0.2131947748363018,0.16047128635644914,0.2131947748363018,0.21099544384889304,0.2839552249386907,0.13718490967713295,0.21057006730791183,0.2839552249386907,Reid + low-T 2D AE,2,normalized_delta,96
16,0.1588709127008915,0.22521762725152075,0.14214590020477771,0.10704727055132389,0.21069455371797086,0.15887091213464738,0.21069455371797086,0.22578591265249998,0.30993652110546827,0.14049873339757324,0.22521762725152075,0.30993652110546827,Reid + low-T 2D AE,2,normalized_delta,96
