epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.9129253306302679,0.8933150349222273,0.9129253306302679,0.0004345287471153141,0.6277525470438732,1.198098114456039,0.8933150349222273,0.0004330392429653282,1.190007358521223,0.6120844151973724,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.5126556621557737,0.5162280547684134,0.5126556621557737,0.0002240861029853674,0.2660108564429015,0.7593004694545126,0.5162280547684134,0.00022235913908170952,0.7596694475458935,0.27221808329224584,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.356581214321665,0.42224726509433763,0.356581214321665,0.00014175646167833368,0.11502075910448549,0.598141670616037,0.42224726509433763,0.00017680086975167022,0.6817979736868293,0.16157492657378317,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.28902164435231065,0.3913515831479881,0.28902164435231065,0.00011249084782759317,0.06262636391154255,0.5154169243741705,0.3913515831479881,0.0001664133349263,0.6480835637780837,0.1331003135703504,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.2493217730198998,0.38006348859324274,0.2493217730198998,9.688991088343945e-05,0.05459450241402689,0.4440490435285262,0.38006348859324274,0.00016305040648741036,0.6354148383736611,0.1235005738735199,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.21849741300485698,0.3906946910085179,0.21849741300485698,8.551183630453786e-05,0.05263401707821343,0.3843608099712904,0.3906946910085179,0.00016904619952998312,0.6650142904855311,0.11638318153470754,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.1918099237882708,0.41973213791584474,0.1918099237882708,7.579278649811831e-05,0.05100014723508234,0.3326197016131447,0.41973213791584474,0.00018179842309100385,0.7308332682102918,0.11053939283872023,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.1684251391594429,0.4350290791534568,0.1684251391594429,6.714824453100513e-05,0.049633702225833534,0.2872165760631303,0.4350290791534568,0.00018807340196996434,0.7666355495490134,0.10640293365251273,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.1462906218287217,0.4678177278026953,0.1462906218287217,5.877517749862577e-05,0.0481147883033537,0.24446645575055637,0.4678177278026953,0.000202009352280591,0.8370291345603764,0.10402098369784653,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.12764579674086896,0.49814640725406456,0.12764579674086896,5.175012803196311e-05,0.04643700838866961,0.2088545844647061,0.49814640725406456,0.00021399834011469785,0.9029917357284576,0.10158820006484166,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.11385517761889231,0.4912674804063828,0.11385517761889231,4.665811745753562e-05,0.044880328610180376,0.18283002608152757,0.4912674804063828,0.00020989406763806257,0.8942202227003873,0.09788231721427292,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.10450584647885289,0.5180645845479792,0.10450584647885289,4.3129354386643484e-05,0.04290206959269133,0.1661096229909893,0.5180645845479792,0.00021988054224395974,0.9549553635120391,0.09344448499847204,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.09817391384138639,0.5217998694594815,0.09817391384138639,4.06416399188407e-05,0.0415388756472782,0.15480895213274112,0.5217998694594815,0.0002199563305500039,0.9644272371586412,0.09286981238238513,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
