epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.8688102061419111,0.6882456050952896,0.8613786169180745,0.8688102061419111,0.8688102061419111,0.8688102061419111,0.6858577341772616,0.6882456050952896,0.6882456050952896,0.6882456050952896,reid,6,normalized_delta,128
2,0.634946379771358,0.6239832437422592,0.6281986449894152,0.634946379771358,0.634946379771358,0.634946379771358,0.6211066056857817,0.6239832437422592,0.6239832437422592,0.6239832437422592,reid,6,normalized_delta,128
3,0.5936403765098045,0.6151435417123139,0.5866563220165277,0.5936403765098045,0.5936403765098045,0.5936403765098045,0.6124496345873922,0.6151435417123139,0.6151435417123139,0.6151435417123139,reid,6,normalized_delta,128
4,0.5790142422051806,0.6243334440805484,0.5718840814146556,0.5790142422051806,0.5790142422051806,0.5790142422051806,0.6217999224900268,0.6243334440805484,0.6243334440805484,0.6243334440805484,reid,6,normalized_delta,128
5,0.5763169380395036,0.6286795933847316,0.5691899843317898,0.5763169380395036,0.5763169380395036,0.5763169380395036,0.6261962919088546,0.6286795933847316,0.6286795933847316,0.6286795933847316,reid,6,normalized_delta,128
6,0.5745653401079931,0.628413583006477,0.5674484093918613,0.5745653401079931,0.5745653401079931,0.5745653401079931,0.625950039975578,0.628413583006477,0.628413583006477,0.628413583006477,reid,6,normalized_delta,128
7,0.571884789435487,0.6267409917199984,0.5647676764350188,0.571884789435487,0.571884789435487,0.571884789435487,0.6242892178124748,0.6267409917199984,0.6267409917199984,0.6267409917199984,reid,6,normalized_delta,128
8,0.5681069264482511,0.6249657050211681,0.5609673023419944,0.5681069264482511,0.5681069264482511,0.5681069264482511,0.6225569418747909,0.6249657050211681,0.6249657050211681,0.6249657050211681,reid,6,normalized_delta,128
9,0.5625710880677951,0.626062436887878,0.5552300263784433,0.5625710880677951,0.5625710880677951,0.5625710880677951,0.6239080533705419,0.626062436887878,0.626062436887878,0.626062436887878,reid,6,normalized_delta,128
10,0.5488697925680562,0.6153029095148668,0.541644556879213,0.5488697925680562,0.5488697925680562,0.5488697925680562,0.6132646087207831,0.6153029095148668,0.6153029095148668,0.6153029095148668,reid,6,normalized_delta,128
11,0.5202944388515071,0.5863962445582729,0.5138121222587009,0.5202944388515071,0.5202944388515071,0.5202944388515071,0.5844050314626656,0.5863962445582729,0.5863962445582729,0.5863962445582729,reid,6,normalized_delta,128
12,0.48679465388781146,0.5652053906524088,0.48125227442697477,0.48679465388781146,0.48679465388781146,0.48679465388781146,0.5633967773173936,0.5652053906524088,0.5652053906524088,0.5652053906524088,reid,6,normalized_delta,128
13,0.46238646417071944,0.5498667816864327,0.45738755613565446,0.46238646417071944,0.46238646417071944,0.46238646417071944,0.5482057954941411,0.5498667816864327,0.5498667816864327,0.5498667816864327,reid,6,normalized_delta,128
14,0.44666111202616443,0.5403930871398188,0.44194172930560616,0.44666111202616443,0.44666111202616443,0.44666111202616443,0.5388621343881823,0.5403930871398188,0.5403930871398188,0.5403930871398188,reid,6,normalized_delta,128
15,0.4361977589757819,0.5330978743731976,0.43165388432772533,0.4361977589757819,0.4361977589757819,0.4361977589757819,0.531651406083256,0.5330978743731976,0.5330978743731976,0.5330978743731976,reid,6,normalized_delta,128
16,0.42819805458972326,0.5269018077524379,0.4237858254266413,0.42819805458972326,0.42819805458972326,0.42819805458972326,0.5255192354670726,0.5269018077524379,0.5269018077524379,0.5269018077524379,reid,6,normalized_delta,128
17,0.4212889198017748,0.5210248500807211,0.41698745481277766,0.4212889198017748,0.4212889198017748,0.4212889198017748,0.5196973205602262,0.5210248500807211,0.5210248500807211,0.5210248500807211,reid,6,normalized_delta,128
18,0.41392949980340504,0.513650391047122,0.4097446752614097,0.41392949980340504,0.41392949980340504,0.41392949980340504,0.5123785594769288,0.513650391047122,0.513650391047122,0.513650391047122,reid,6,normalized_delta,128
19,0.4027677465426294,0.49957526550861076,0.39877767229550765,0.4027677465426294,0.4027677465426294,0.4027677465426294,0.4984061586437747,0.49957526550861076,0.49957526550861076,0.49957526550861076,reid,6,normalized_delta,128
20,0.3804294200712129,0.469034335546894,0.37692131092281717,0.3804294200712129,0.3804294200712129,0.3804294200712129,0.4682395204436034,0.469034335546894,0.469034335546894,0.469034335546894,reid,6,normalized_delta,128
21,0.366700453115137,0.44327340670861304,0.36363582656179605,0.366700453115137,0.366700453115137,0.366700453115137,0.443072074878728,0.44327340670861304,0.44327340670861304,0.44327340670861304,reid,6,normalized_delta,128
22,0.34957701187384754,0.41068629434448667,0.3460949747774162,0.34957701187384754,0.34957701187384754,0.34957701187384754,0.41040604445151985,0.41068629434448667,0.41068629434448667,0.41068629434448667,reid,6,normalized_delta,128
23,0.3182458545620504,0.3878368333389517,0.3144590650145945,0.3182458545620504,0.3182458545620504,0.3182458545620504,0.38755013220361434,0.3878368333389517,0.3878368333389517,0.3878368333389517,reid,6,normalized_delta,128
24,0.29633833626775363,0.3707017380511388,0.2924713597878029,0.29633833626775363,0.29633833626775363,0.29633833626775363,0.3704215730249416,0.3707017380511388,0.3707017380511388,0.3707017380511388,reid,6,normalized_delta,128
25,0.27903874006710555,0.36175643472233787,0.2752384968298046,0.27903874006710555,0.27903874006710555,0.27903874006710555,0.3615986968798097,0.36175643472233787,0.36175643472233787,0.36175643472233787,reid,6,normalized_delta,128
26,0.26840612725599816,0.35448281100252643,0.2647826502785871,0.26840612725599816,0.26840612725599816,0.26840612725599816,0.35446702368790284,0.35448281100252643,0.35448281100252643,0.35448281100252643,reid,6,normalized_delta,128
27,0.26179289755068325,0.35014718523598276,0.25827140818889205,0.26179289755068325,0.26179289755068325,0.26179289755068325,0.3501637276203837,0.35014718523598276,0.35014718523598276,0.35014718523598276,reid,6,normalized_delta,128
28,0.25572428636645017,0.34825897723203525,0.25222296970651337,0.25572428636645017,0.25572428636645017,0.25572428636645017,0.3482628420169931,0.34825897723203525,0.34825897723203525,0.34825897723203525,reid,6,normalized_delta,128
29,0.2510332594282533,0.3471429079218069,0.24753848738772305,0.2510332594282533,0.2510332594282533,0.2510332594282533,0.3471373163629323,0.3471429079218069,0.3471429079218069,0.3471429079218069,reid,6,normalized_delta,128
30,0.24733232156814713,0.34648707178712357,0.2438470797711297,0.24733232156814713,0.24733232156814713,0.24733232156814713,0.34647564725310076,0.34648707178712357,0.34648707178712357,0.34648707178712357,reid,6,normalized_delta,128
31,0.2442319824311294,0.34607867257727776,0.24075763851012055,0.2442319824311294,0.2442319824311294,0.2442319824311294,0.34606199973495677,0.34607867257727776,0.34607867257727776,0.34607867257727776,reid,6,normalized_delta,128
32,0.24161733782016917,0.34587245851435,0.2381532823961032,0.24161733782016917,0.24161733782016917,0.24161733782016917,0.3458498483087169,0.34587245851435,0.34587245851435,0.34587245851435,reid,6,normalized_delta,128
33,0.23934303178010802,0.345833710860461,0.23589036399008412,0.23934303178010802,0.23934303178010802,0.23934303178010802,0.3458053578870022,0.345833710860461,0.345833710860461,0.345833710860461,reid,6,normalized_delta,128
34,0.2373348909479223,0.34593933606811333,0.23389432464579218,0.2373348909479223,0.2373348909479223,0.2373348909479223,0.34590510015550535,0.34593933606811333,0.34593933606811333,0.34593933606811333,reid,6,normalized_delta,128
35,0.23550942110780038,0.3460865800952888,0.23208192324167803,0.23550942110780038,0.23550942110780038,0.23550942110780038,0.34604599699378014,0.3460865800952888,0.3460865800952888,0.3460865800952888,reid,6,normalized_delta,128
36,0.23384304599542366,0.3462894665863132,0.2304266583566603,0.23384304599542366,0.23384304599542366,0.23384304599542366,0.3462377980176825,0.3462894665863132,0.3462894665863132,0.3462894665863132,reid,6,normalized_delta,128
37,0.2322719154585349,0.34653117289417423,0.22886486158363128,0.2322719154585349,0.2322719154585349,0.2322719154585349,0.3464630694797961,0.34653117289417423,0.34653117289417423,0.34653117289417423,reid,6,normalized_delta,128
38,0.23079685517831852,0.34679902467905777,0.22739765009793797,0.23079685517831852,0.23079685517831852,0.23079685517831852,0.3467090387130156,0.34679902467905777,0.34679902467905777,0.34679902467905777,reid,6,normalized_delta,128
39,0.2293913450386179,0.3470594504615292,0.22599880956113338,0.2293913450386179,0.2293913450386179,0.2293913450386179,0.3469429375472828,0.3470594504615292,0.3470594504615292,0.3470594504615292,reid,6,normalized_delta,128
40,0.22803782789330734,0.3473010983725544,0.2246508989483118,0.22803782789330734,0.22803782789330734,0.22803782789330734,0.3471538309677271,0.3473010983725544,0.3473010983725544,0.3473010983725544,reid,6,normalized_delta,128
