epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.813343627505513,0.6106773568055477,0.813343627505513,0.00013454165505446367,0.6934944151874527,0.9331928374298126,0.6106773568055477,0.00010868453177845294,0.6432186691462993,0.5761420361995697,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.5560137914366512,0.5012793306562391,0.5560137914366512,7.999628320818834e-05,0.43178552095909195,0.6802420625126505,0.5012793306562391,7.445688902818627e-05,0.5766071163453161,0.423686331724748,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.4925093089480955,0.4547842235536311,0.4925093089480955,6.158329972869438e-05,0.34039474922011653,0.6446238706509272,0.4547842235536311,5.928897973304797e-05,0.5600893816240132,0.3462874247059226,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.4489435205258519,0.4316398142060886,0.4489435205258519,5.165241601940966e-05,0.2767332070563213,0.6211538330977222,0.4316398142060886,5.153579425073204e-05,0.561501728663221,0.29874612474069,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.4232637761946184,0.4190771704206307,0.4232637761946184,4.672882810648087e-05,0.23821189679414873,0.6083156569415785,0.4190771704206307,4.81928048869117e-05,0.5400899162297137,0.2952063807519153,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.4101181854924045,0.409405495862974,0.4101181854924045,4.469000226941921e-05,0.22532294846203432,0.5949134235700451,0.409405495862974,4.6622295417090565e-05,0.5339171107737347,0.2826043500797823,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.40236921246391705,0.4046008027966104,0.40236921246391705,4.368498278027293e-05,0.2170167194911275,0.587721703940606,0.4046008027966104,4.5895632770326933e-05,0.5190708942636848,0.2875720205134712,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.3971193514794231,0.40340428058797656,0.3971193514794231,4.3046841327225824e-05,0.21431954752608953,0.5799191551036146,0.40340428058797656,4.567404804906362e-05,0.5195170340966433,0.2848288523121737,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.3929666952794814,0.39727434057398253,0.3929666952794814,4.2582696719126904e-05,0.2077814061119853,0.5781519836690052,0.39727434057398253,4.4948653063817024e-05,0.5217180878333747,0.27086234376206997,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.38886971328871317,0.3957483390875415,0.38886971328871317,4.2155362597802734e-05,0.2068514375382638,0.5708879878722042,0.3957483390875415,4.483762839630302e-05,0.508617705559358,0.280468764513731,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.3863129735471733,0.39398487470623283,0.3863129735471733,4.188140483019522e-05,0.20387061200587145,0.5687553354774613,0.39398487470623283,4.4794544294633404e-05,0.5071907480861991,0.278376691118814,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.3829061496688659,0.3882153202825409,0.3829061496688659,4.153322253520479e-05,0.20029069893211726,0.5655215994780323,0.3882153202825409,4.393991035750199e-05,0.5073681361526251,0.26750013004336504,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.37947315953103417,0.39175935660140127,0.37947315953103417,4.122453117224175e-05,0.1977544636970543,0.5611918552453259,0.39175935660140127,4.426347078846955e-05,0.4829491006708704,0.29831084541790187,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
14,0.37739822352267655,0.38269981960663163,0.37739822352267655,4.1008473919324924e-05,0.19889431470728303,0.5559021304230614,0.38269981960663163,4.3391687614540887e-05,0.4858617937369272,0.27763458451256157,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
15,0.37416810820619745,0.3819950009274472,0.37416810820619745,4.070586524962216e-05,0.19779754887862377,0.5505386647809462,0.3819950009274472,4.333249877098492e-05,0.48796351846680047,0.27411821868363767,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
16,0.37071280743941726,0.3733481352823416,0.37071280743941726,4.037519077147193e-05,0.1936788765421833,0.5477467388154034,0.3733481352823416,4.248259906207759e-05,0.4808329483009875,0.26469829682260754,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
17,0.36784076289718887,0.37833886872228967,0.36784076289718887,4.0114175244963854e-05,0.19377661756722322,0.5419049078680904,0.37833886872228967,4.299909007325124e-05,0.4704246403351426,0.28436467334628107,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
18,0.36507045525503923,0.3654993186998424,0.36507045525503923,3.986550994425097e-05,0.192682537149234,0.5374583728820923,0.3654993186998424,4.1752538513516456e-05,0.47848031732067464,0.2518580927122384,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
19,0.3618549848177347,0.3680009748580974,0.3618549848177347,3.95713379994305e-05,0.1919747367800479,0.5317352328853435,0.3680009748580974,4.197314461605511e-05,0.4717830733768642,0.2628090673610568,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
20,0.35839010116805037,0.36494344283628416,0.35839010116805037,3.9266079237491046e-05,0.18928600165499262,0.5274941970904669,0.36494344283628416,4.162587956604701e-05,0.4725723211579025,0.25664272612705824,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
21,0.35508373511364183,0.3616130790443171,0.35508373511364183,3.8966320741554185e-05,0.18852665975510355,0.521640807330369,0.3616130790443171,4.133298464858145e-05,0.45638166019879284,0.2663025752082467,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
22,0.35158187875067853,0.35802769116462624,0.35158187875067853,3.8643468794460597e-05,0.1895425896867212,0.5136211674854937,0.35802769116462624,4.106503311161752e-05,0.45728264790587125,0.2582438694871962,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
23,0.3483502149701597,0.3539307075431084,0.3483502149701597,3.835332424924092e-05,0.18720265421043916,0.5094977751912841,0.3539307075431084,4.063713237178399e-05,0.451140260649845,0.2562677803225815,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
24,0.34426877375348025,0.358440765928679,0.34426877375348025,3.798947307725585e-05,0.18890126021092676,0.49963628781966896,0.358440765928679,4.105749528459097e-05,0.453563958523795,0.26260979230329395,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
25,0.34126144240658923,0.3489217475097791,0.34126144240658923,3.771392750722332e-05,0.18382814278205237,0.49869474116338786,0.3489217475097791,4.006454838508396e-05,0.4357135103456676,0.26206607501208784,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
26,0.3374884611511805,0.34636895713231797,0.3374884611511805,3.734776838102853e-05,0.1845777472518534,0.49039917496074154,0.34636895713231797,3.993295305290522e-05,0.4298376393225044,0.2631893959455192,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
27,0.33411404263063604,0.3450910797329567,0.33411404263063604,3.7065113586771965e-05,0.18610664130932836,0.482121444550384,0.3450910797329567,3.9674702064068664e-05,0.4243769580628723,0.26578083212301135,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
28,0.3308021653608146,0.3534702864815911,0.3308021653608146,3.6737631519034506e-05,0.18510376871469988,0.47650056407154806,0.3534702864815911,4.072477178587485e-05,0.41102976762130855,0.295378882240504,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
29,0.3277290625026427,0.33960432181299394,0.3277290625026427,3.645851715388624e-05,0.1836876079859025,0.47177051480515414,0.33960432181299394,3.9275724519889795e-05,0.41022541815042496,0.26917789636179806,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
30,0.3247689785188939,0.33913831905570313,0.3247689785188939,3.618484195422902e-05,0.18473524145452852,0.46480271396747075,0.33913831905570313,3.891673488244423e-05,0.4166422687396407,0.26232872434332966,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
31,0.32095790058972845,0.3381191055705569,0.32095790058972845,3.582679747490925e-05,0.1831889489747913,0.4587268510077852,0.3381191055705569,3.899754484043761e-05,0.40360417000576854,0.273142124351114,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
32,0.3181497391807028,0.33602036193039375,0.3181497391807028,3.554608113529001e-05,0.18285596230063572,0.4534435148339674,0.33602036193039375,3.884372209364049e-05,0.40227171578630805,0.27071501094289124,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
33,0.31487465395506126,0.3383314523637392,0.31487465395506126,3.524171395940766e-05,0.18202105290200338,0.44772825587585746,0.3383314523637392,3.92765902926427e-05,0.3977962787374854,0.2794523439751938,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
34,0.31248258790337896,0.3285419970379589,0.31248258790337896,3.499773453245964e-05,0.18238810734097738,0.4425770689744547,0.3285419970379589,3.7981794078571264e-05,0.4028308916203678,0.2561813858849928,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
35,0.30974324598130454,0.33051761945412234,0.30974324598130454,3.4731481682537705e-05,0.18067694401525589,0.43880954929384364,0.33051761945412234,3.829455537439447e-05,0.3897073398977518,0.27257883206475525,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
36,0.3071559956933121,0.328230618857816,0.3071559956933121,3.447705137981223e-05,0.18213211409897212,0.43217987537264346,0.328230618857816,3.808347445649507e-05,0.39401369166746736,0.26420045499783007,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
37,0.30496271948019665,0.3198657815791592,0.30496271948019665,3.425730623180481e-05,0.17897042317921857,0.43095501760641736,0.3198657815791592,3.712598207088665e-05,0.38824529964104293,0.2539167545791715,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
38,0.30300460725903033,0.32807463136067744,0.30300460725903033,3.405570043330399e-05,0.18098205761856823,0.4250271565404283,0.32807463136067744,3.803315539735341e-05,0.3847776717673987,0.27333793199434875,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
39,0.3008027113226044,0.3270219638653803,0.3008027113226044,3.383360579019028e-05,0.1801864146348463,0.42141900666387205,0.3270219638653803,3.819438212136232e-05,0.3749362713806331,0.27989241330884396,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
40,0.2993570061093832,0.31180378179492274,0.2993570061093832,3.368522274136322e-05,0.179337570645723,0.41937644253054773,0.31180378179492274,3.6531770930934955e-05,0.37608133082836864,0.2494318312127143,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
