epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7230998079243459,0.46332457149401307,0.7227709820788157,0.7230998079243459,0.7230998079243459,0.7230998079243459,0.4593129613203928,0.46332457149401307,0.46332457149401307,0.46332457149401307,lj_noisy,2,normalized_delta,128
2,0.4047334202026066,0.3398031732067466,0.40436411805843053,0.4047334202026066,0.4047334202026066,0.4047334202026066,0.3369739572517574,0.3398031732067466,0.3398031732067466,0.3398031732067466,lj_noisy,2,normalized_delta,128
3,0.32034233071302115,0.29006658832076937,0.3197009322282515,0.32034233071302115,0.32034233071302115,0.32034233071302115,0.2874242590041831,0.29006658832076937,0.29006658832076937,0.29006658832076937,lj_noisy,2,normalized_delta,128
4,0.30553511541924977,0.28421389387222007,0.30534169595492516,0.30553511541924977,0.30553511541924977,0.30553511541924977,0.28160697233397514,0.28421389387222007,0.28421389387222007,0.28421389387222007,lj_noisy,2,normalized_delta,128
5,0.29511843562910434,0.2816997224581428,0.2947991362723865,0.29511843562910434,0.29511843562910434,0.29511843562910434,0.27899863821221516,0.2816997224581428,0.2816997224581428,0.2816997224581428,lj_noisy,2,normalized_delta,128
6,0.2888054479893885,0.28006434452254325,0.28839207524923904,0.2888054479893885,0.2888054479893885,0.2888054479893885,0.27722814577282406,0.28006434452254325,0.28006434452254325,0.28006434452254325,lj_noisy,2,normalized_delta,128
7,0.28458033402107263,0.278669173567323,0.28412021459325365,0.28458033402107263,0.28458033402107263,0.28458033402107263,0.2756988575856667,0.278669173567323,0.278669173567323,0.278669173567323,lj_noisy,2,normalized_delta,128
8,0.28136672534440693,0.2774464073590934,0.2808775268691151,0.28136672534440693,0.28136672534440693,0.28136672534440693,0.2743602136906702,0.2774464073590934,0.2774464073590934,0.2774464073590934,lj_noisy,2,normalized_delta,128
9,0.2787584347160239,0.27651878373580985,0.2782463907999428,0.2787584347160239,0.2787584347160239,0.2787584347160239,0.27333295028074645,0.27651878373580985,0.27651878373580985,0.27651878373580985,lj_noisy,2,normalized_delta,128
10,0.27652211893153816,0.27578357624588534,0.27598763794491166,0.27652211893153816,0.27652211893153816,0.27652211893153816,0.27250517698121257,0.27578357624588534,0.27578357624588534,0.27578357624588534,lj_noisy,2,normalized_delta,128
11,0.27444326791324114,0.2749978801875841,0.2738873660760491,0.27444326791324114,0.27444326791324114,0.27444326791324114,0.27163227763958275,0.2749978801875841,0.2749978801875841,0.2749978801875841,lj_noisy,2,normalized_delta,128
12,0.27240919115904133,0.27413366129621863,0.2718340437271093,0.27240919115904133,0.27240919115904133,0.27240919115904133,0.27068400659481995,0.27413366129621863,0.27413366129621863,0.27413366129621863,lj_noisy,2,normalized_delta,128
13,0.27037534682374254,0.27322003414155915,0.2697810777512036,0.27037534682374254,0.27037534682374254,0.27037534682374254,0.2696878567803651,0.27322003414155915,0.27322003414155915,0.27322003414155915,lj_noisy,2,normalized_delta,128
14,0.2683693357400204,0.2721434115082957,0.2677550055870884,0.2683693357400204,0.2683693357400204,0.2683693357400204,0.26853540557203814,0.2721434115082957,0.2721434115082957,0.2721434115082957,lj_noisy,2,normalized_delta,128
15,0.2664346284968288,0.2710838458733633,0.2657993522129561,0.2664346284968288,0.2664346284968288,0.2664346284968288,0.2674037411779864,0.2710838458733633,0.2710838458733633,0.2710838458733633,lj_noisy,2,normalized_delta,128
16,0.26462398396902964,0.2701187154161744,0.2639670857277356,0.26462398396902964,0.26462398396902964,0.26462398396902964,0.2663723033911083,0.2701187154161744,0.2701187154161744,0.2701187154161744,lj_noisy,2,normalized_delta,128
17,0.2629648126269642,0.26925383132766,0.2622858971063244,0.2629648126269642,0.2629648126269642,0.2629648126269642,0.26544886361807585,0.26925383132766,0.26925383132766,0.26925383132766,lj_noisy,2,normalized_delta,128
18,0.26145080057413955,0.2682075359043665,0.2607505897942342,0.26145080057413955,0.26145080057413955,0.26145080057413955,0.2643578014394734,0.2682075359043665,0.2682075359043665,0.2682075359043665,lj_noisy,2,normalized_delta,128
19,0.26004244302840607,0.26728711527539417,0.25932149380249414,0.26004244302840607,0.26004244302840607,0.26004244302840607,0.26339984833612107,0.26728711527539417,0.26728711527539417,0.26728711527539417,lj_noisy,2,normalized_delta,128
20,0.2587133349360604,0.2664902665273985,0.2579736655283915,0.2587133349360604,0.2587133349360604,0.2587133349360604,0.26257124199764803,0.2664902665273985,0.2664902665273985,0.2664902665273985,lj_noisy,2,normalized_delta,128
21,0.2574416524583572,0.26584097505838145,0.25668508564367104,0.2574416524583572,0.2574416524583572,0.2574416524583572,0.26189402997260913,0.26584097505838145,0.26584097505838145,0.26584097505838145,lj_noisy,2,normalized_delta,128
22,0.25620282557057705,0.2652308849210385,0.25543188957595514,0.25620282557057705,0.25620282557057705,0.25620282557057705,0.2612570626370143,0.2652308849210385,0.2652308849210385,0.2652308849210385,lj_noisy,2,normalized_delta,128
23,0.2549875752314141,0.26464790958561935,0.2542033424306857,0.2549875752314141,0.2549875752314141,0.2549875752314141,0.26065221353201196,0.26464790958561935,0.26464790958561935,0.26464790958561935,lj_noisy,2,normalized_delta,128
24,0.2537620012991523,0.26405372394947335,0.2529664625854869,0.2537620012991523,0.2537620012991523,0.2537620012991523,0.2600412117317319,0.26405372394947335,0.26405372394947335,0.26405372394947335,lj_noisy,2,normalized_delta,128
25,0.2525135191843698,0.26334924616094213,0.25170745013379736,0.2525135191843698,0.2525135191843698,0.2525135191843698,0.25932632746116724,0.26334924616094213,0.26334924616094213,0.26334924616094213,lj_noisy,2,normalized_delta,128
26,0.2511833956465125,0.2625965010956861,0.25036766234001046,0.2511833956465125,0.2511833956465125,0.2511833956465125,0.2585679226031061,0.2625965010956861,0.2625965010956861,0.2625965010956861,lj_noisy,2,normalized_delta,128
27,0.24977583902838982,0.26180449296953157,0.2489509773489676,0.24977583902838982,0.24977583902838982,0.24977583902838982,0.25777404879045207,0.26180449296953157,0.26180449296953157,0.26180449296953157,lj_noisy,2,normalized_delta,128
28,0.24827434267652662,0.2609027704311302,0.2474411616199895,0.24827434267652662,0.24827434267652662,0.24827434267652662,0.2568747901386814,0.2609027704311302,0.2609027704311302,0.2609027704311302,lj_noisy,2,normalized_delta,128
29,0.24667320575957236,0.2598526922229212,0.24583204530767705,0.24667320575957236,0.24667320575957236,0.24667320575957236,0.2558314828638686,0.2598526922229212,0.2598526922229212,0.2598526922229212,lj_noisy,2,normalized_delta,128
30,0.24498467333614826,0.25881741374905687,0.24413588468573597,0.24498467333614826,0.24498467333614826,0.24498467333614826,0.25480487766617443,0.25881741374905687,0.25881741374905687,0.25881741374905687,lj_noisy,2,normalized_delta,128
31,0.24326649161153718,0.25786552717909217,0.24241119817291434,0.24326649161153718,0.24326649161153718,0.24326649161153718,0.25386256743513513,0.25786552717909217,0.25786552717909217,0.25786552717909217,lj_noisy,2,normalized_delta,128
32,0.24160378173385796,0.25699542998336256,0.24074347287808595,0.24160378173385796,0.24160378173385796,0.24160378173385796,0.25300397230603267,0.25699542998336256,0.25699542998336256,0.25699542998336256,lj_noisy,2,normalized_delta,128
33,0.24005118724154798,0.25622618864872493,0.2391891248916325,0.24005118724154798,0.24005118724154798,0.24005118724154798,0.2522487879759865,0.25622618864872493,0.25622618864872493,0.25622618864872493,lj_noisy,2,normalized_delta,128
34,0.23863358525069137,0.255741897970438,0.2377758093668442,0.23863358525069137,0.23863358525069137,0.23863358525069137,0.2517756424495019,0.255741897970438,0.255741897970438,0.255741897970438,lj_noisy,2,normalized_delta,128
35,0.2374590296886469,0.2552940461609978,0.2366099525341078,0.2374590296886469,0.2374590296886469,0.2374590296886469,0.2513404007331701,0.2552940461609978,0.2552940461609978,0.2552940461609978,lj_noisy,2,normalized_delta,128
36,0.2365611178506362,0.25467068719444796,0.23571959800626102,0.2365611178506362,0.2365611178506362,0.2365611178506362,0.2507344893674599,0.25467068719444796,0.25467068719444796,0.25467068719444796,lj_noisy,2,normalized_delta,128
37,0.2357851472340132,0.25379249526304193,0.2349531855826315,0.2357851472340132,0.2357851472340132,0.2357851472340132,0.24987445569422562,0.25379249526304193,0.25379249526304193,0.25379249526304193,lj_noisy,2,normalized_delta,128
38,0.2351517197528952,0.25291364022996277,0.23432824709697775,0.2351517197528952,0.2351517197528952,0.2351517197528952,0.2490130521618994,0.25291364022996277,0.25291364022996277,0.25291364022996277,lj_noisy,2,normalized_delta,128
39,0.23463041092220105,0.2521151726396056,0.2338137033934656,0.23463041092220105,0.23463041092220105,0.23463041092220105,0.24823193448537495,0.2521151726396056,0.2521151726396056,0.2521151726396056,lj_noisy,2,normalized_delta,128
