variant,split,source,frame,control,transfer_only,seeds,valid_sum,valid_min,total_sum,total_min,coordinate_mse_mean,zero_displacement_mse_mean,explained_displacement_score_mean,shuffled_same_source_coordinate_mse_mean,coordinate_mse_std,zero_displacement_mse_std,explained_displacement_score_std,shuffled_same_source_coordinate_mse_std
mp2_r16_d4,validation,lj_noisy,199,same_source_cyclic_next_latent,False,5,100,20,100,20,3.805969907261897e-05,0.00019709730695462,0.8102988134905458,4.753121424073334e-05,3.05298451922409e-07,0.0,0.0016080830405844047,7.63261739393789e-07
mp2_r16_d4,validation,reid,0,same_source_cyclic_next_latent,False,5,100,20,100,20,5.177943532608254e-08,0.0,,5.291576245625152e-08,2.1503907169039055e-08,0.0,,2.1877709677710785e-08
mp2_r16_d4,validation,reid,5,same_source_cyclic_next_latent,False,5,100,20,100,20,2.3680837193396088e-08,1.0172996844914906e-07,0.7669970706638394,2.9009816722158633e-08,6.141449062653657e-09,0.0,0.06037273435106366,7.885229809545616e-09
mp2_r16_d4,validation,reid,10,same_source_cyclic_next_latent,False,5,100,20,100,20,5.128523473452163e-08,4.1971166808707494e-07,0.8797296342301537,7.116033874154937e-08,7.263011189415786e-09,0.0,0.016820899875236002,9.995489799572568e-09
mp2_r16_d4,validation,reid,25,same_source_cyclic_next_latent,False,5,100,20,100,20,3.141887913393759e-07,2.7402936780163147e-06,0.8909785353878732,4.712122164107769e-07,3.945678353388986e-08,0.0,0.013155270988839252,5.590618543777308e-08
mp2_r16_d4,validation,reid,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.3737509935651813e-06,1.1289792837487767e-05,0.8869725331795728,2.070146164214748e-06,6.482742675121817e-08,0.0,0.005278296831326489,1.1426229442061428e-07
mp2_r16_d4,validation,reid,75,same_source_cyclic_next_latent,False,5,100,20,100,20,3.3740400826332005e-06,2.5800835919653765e-05,0.8800805363311108,5.0060295714615675e-06,8.936293209979501e-08,0.0,0.0030211825764841858,1.3752115460655824e-07
mp2_r16_d4,validation,reid,100,same_source_cyclic_next_latent,False,5,100,20,100,20,6.416515525415889e-06,4.6367003233172e-05,0.8741478742625757,9.422940482295417e-06,1.7967363341519188e-07,0.0,0.0033714606286341996,2.0520518051344165e-07
mp2_r16_d4,validation,reid,125,same_source_cyclic_next_latent,False,5,100,20,100,20,1.0504145832896938e-05,7.307437172130449e-05,0.8700150141461916,1.5344674222887987e-05,2.926633299711517e-07,0.0,0.0034933387886481103,3.0607899323509855e-07
mp2_r16_d4,validation,reid,149,same_source_cyclic_next_latent,False,5,100,20,100,20,1.539637100336222e-05,0.00010457381868034193,0.8673670122359386,2.2390184808500637e-05,3.8680502817641417e-07,0.0,0.003271315761903291,4.484120036262742e-07
mp2_r16_d4,validation,reid,175,same_source_cyclic_next_latent,False,5,100,20,100,20,2.1883666505573274e-05,0.00014527933526545998,0.8647540907909586,3.154786370941741e-05,5.801114165589321e-07,0.0,0.003495210937648247,7.958752024826304e-07
mp2_r16_d4,validation,reid,199,same_source_cyclic_next_latent,False,5,100,20,100,20,2.9231776466076553e-05,0.00018904373064282,0.861594038208171,4.158027022640095e-05,9.381740070106058e-07,0.0,0.0042391105662783046,1.3221406571282552e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,5,100,20,100,20,8.648900645003011e-08,0.0,,8.740364873638384e-08,3.8148471514404287e-08,0.0,,3.8940746635496245e-08
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,5,100,20,100,20,3.470590664647325e-05,1.3693910162970723e-05,-1.1645663514087916,3.6573824665420116e-05,5.55813027460478e-06,0.0,0.35329344715944194,5.659043586197806e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,5,100,20,100,20,3.511906979710009e-05,1.584389799802466e-05,-0.7119756820931202,3.539067661392428e-05,2.6727979893411902e-06,0.0,0.2249062161891057,2.244888300874742e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,5,100,20,100,20,2.9578905646584202e-05,1.7265989811221516e-05,-0.18090959124113593,3.017456390409533e-05,3.1098918448697742e-06,0.0,0.1374234846839636,3.1761158669584454e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,5,100,20,100,20,3.3070307055136736e-05,2.7122223900732934e-05,0.20955793325239283,3.9189400713436825e-05,3.1071510955558694e-06,0.0,0.06969052257354287,1.5913611070710307e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,5,100,20,100,20,2.515004730355291e-05,4.14705596085696e-05,0.5475418685933913,3.495338291031399e-05,2.915544223224624e-06,0.0,0.05134295392609477,3.5552476433691924e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,5,100,20,100,20,3.0463606467487364e-05,6.200029838509884e-05,0.6203512937819886,4.363627118891117e-05,1.7134961499493633e-06,0.0,0.022209140382801917,1.5580848465365488e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,5,100,20,100,20,2.667053265781514e-05,8.78934384672806e-05,0.7481286843672423,5.010605241977106e-05,2.230833342680632e-06,0.0,0.021058377061383804,2.997076793630048e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,5,100,20,100,20,2.6956363218459217e-05,0.00011536433339638725,0.7909786748630545,5.8248867890138265e-05,2.8628952750105477e-06,0.0,0.02111273291920935,4.262167337052056e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,5,100,20,100,20,3.099507822070873e-05,0.00015396435883299,0.8149729423753819,6.54864783109512e-05,2.1684140121963887e-06,0.0,0.012095717890695317,2.8964516934892845e-06
mp2_r16_d8,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,5,100,20,100,20,3.257807239833345e-05,0.00019460193216213,0.8471580696716074,7.655688742487052e-05,2.5368334251480707e-06,0.0,0.010767698293592892,3.2561302409634352e-06
mp2_r16_d8,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,25,5,25,5,9.896628196059966e-08,0.0,,1.1303606974877312e-07,4.240192615734095e-08,0.0,,5.059818223051227e-08
mp2_r16_d8,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,25,5,25,5,5.099406429565078e-08,1.0330704327543572e-07,0.5070848161144135,8.237264282229264e-08,2.4912658676439707e-08,0.0,0.24052047736647927,3.902212508060133e-08
mp2_r16_d8,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,25,5,25,5,4.1480214676425934e-08,4.2783193521245266e-07,0.9037123278820708,1.3097700573894145e-07,1.2457696309613709e-08,0.0,0.028434048667565475,3.432247547716308e-08
mp2_r16_d8,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,25,5,25,5,1.351730400500628e-07,2.7642588065646125e-06,0.9520976416860456,7.504995039653295e-07,1.2764123673253155e-08,0.0,0.004514664624012627,5.963956790747682e-08
mp2_r16_d8,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,25,5,25,5,5.183401773933838e-07,1.1252334661548958e-05,0.9552502406815211,3.2187672104555532e-06,3.6425488736368894e-08,0.0,0.0031804177660525405,9.082763218832408e-08
mp2_r16_d8,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,25,5,25,5,1.1678698803052612e-06,2.554690981924068e-05,0.9557423205397806,7.493671892007114e-06,6.561081300397641e-08,0.0,0.0024324846363523553,1.2705364230245756e-07
mp2_r16_d8,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,25,5,25,5,2.0886029938083087e-06,4.572098987409845e-05,0.9558555598663695,1.3801412806060397e-05,1.0795470281624552e-07,0.0,0.0022182455143642853,2.6205745919647676e-07
mp2_r16_d8,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,25,5,25,5,3.285358309312869e-06,7.185182621469722e-05,0.9558730784618457,2.2257128730416294e-05,1.514742338777909e-07,0.0,0.0019809157703878743,5.486758511478293e-07
mp2_r16_d8,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,25,5,25,5,4.708933633992274e-06,0.0001026177080347917,0.9557633626953217,3.230592476029415e-05,1.84012301338409e-07,0.0,0.001680569910064215,9.213979023901189e-07
mp2_r16_d8,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,25,5,25,5,6.611038043047302e-06,0.00014230119413692,0.955259673821522,4.50001817807788e-05,2.002064501473201e-07,0.0,0.0013077793989426188,1.3471892367408314e-06
mp2_r16_d8,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,25,5,25,5,8.831309642118868e-06,0.00018488138739482,0.9540296088288525,5.798480589873095e-05,1.9985390672761834e-07,0.0,0.001006208694858632,1.6058430734882734e-06
mp2_r16_d8,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,25,5,25,5,1.1497240677726951e-07,0.0,,1.1872267478452158e-07,4.664174491336193e-08,0.0,,4.9143651379369955e-08
mp2_r16_d8,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,25,5,25,5,5.6286120795334685e-08,9.486441570061288e-08,0.4004680529256449,6.360397136973007e-08,2.9554387368527024e-08,0.0,0.317797723137558,3.298386648730676e-08
mp2_r16_d8,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,25,5,25,5,5.636644125672774e-08,3.9631250956517763e-07,0.8573673281625792,7.299531176840901e-08,1.4424962036794838e-08,0.0,0.039139186393868375,1.8212351478369084e-08
mp2_r16_d8,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,25,5,25,5,3.1181198380636486e-07,2.6223908207612114e-06,0.8808597547926942,4.334983549370008e-07,1.769800595124564e-08,0.0,0.006250154972414709,1.9841049421043268e-08
mp2_r16_d8,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,25,5,25,5,1.5113326753635193e-06,1.09006710772519e-05,0.8597121752357347,2.090458024213149e-06,1.9724362876307734e-08,0.0,0.002172281721603358,9.699391241272612e-08
mp2_r16_d8,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,25,5,25,5,3.834198705590097e-06,2.5082033971557394e-05,0.8448265870170524,5.355824141588528e-06,4.063314704428274e-08,0.0,0.0017359327852286507,2.0653175674493371e-07
mp2_r16_d8,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,25,5,25,5,7.393032883555861e-06,4.512062150752172e-05,0.8337028150340855,1.0352584686188493e-05,7.568218326771426e-08,0.0,0.0017020799613036352,3.5715539722664106e-07
mp2_r16_d8,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,25,5,25,5,1.2052947513438995e-05,7.115652042557485e-05,0.8282777127473178,1.6664820686855817e-05,1.2030910704906784e-07,0.0,0.0017669341774852283,4.932770505419013e-07
mp2_r16_d8,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.749476072291145e-05,0.000101857472327506,0.8265768445978192,2.3433602109435014e-05,1.994622524391372e-07,0.0,0.002096629781070129,5.942007488588324e-07
mp2_r16_d8,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,25,5,25,5,2.4816462646413127e-05,0.00014140228158788,0.8238074789918051,3.198586840881034e-05,3.619085523041069e-07,0.0,0.002704028501542227,8.019944995852346e-07
mp2_r16_d8,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,25,5,25,5,3.297814109828323e-05,0.00018346654542252,0.8203476813981737,4.1341875039506704e-05,5.709438810125196e-07,0.0,0.003239447146709547,1.164855141870354e-06
mp2_r16_d8,train,reid,0,same_source_cyclic_next_latent,False,5,25,5,25,5,2.8862898222570264e-08,0.0,,2.969122583351691e-08,1.9242228341919144e-08,0.0,,2.0870385362140484e-08
mp2_r16_d8,train,reid,5,same_source_cyclic_next_latent,False,5,25,5,25,5,2.2183640231432377e-08,1.0300576320787514e-07,0.7842385065068264,2.7616111903938645e-08,1.3006959933934796e-08,0.0,0.12681769188422992,1.4674286064089454e-08
mp2_r16_d8,train,reid,10,same_source_cyclic_next_latent,False,5,25,5,25,5,4.2093405738796727e-08,4.223456016916316e-07,0.9002723567048154,7.110837046298001e-08,1.4156913650966584e-08,0.0,0.0336652883667816,1.6950291315367998e-08
mp2_r16_d8,train,reid,25,same_source_cyclic_next_latent,False,5,25,5,25,5,2.0565613390033377e-07,2.7308132757752903e-06,0.9257194894099344,4.6602070767676197e-07,2.5429181416762336e-08,0.0,0.009110769903774144,3.00806303151099e-08
mp2_r16_d8,train,reid,50,same_source_cyclic_next_latent,False,5,25,5,25,5,8.962540442780665e-07,1.1211941819055938e-05,0.9222682294885971,2.1023318188895246e-06,2.0688374178444973e-08,0.0,0.0017815795707699818,6.882720165574652e-08
mp2_r16_d8,train,reid,75,same_source_cyclic_next_latent,False,5,25,5,25,5,2.2000112585374154e-06,2.5625861235312185e-05,0.9174139352440311,5.0695039681158965e-06,1.832192112701398e-08,0.0,0.000613447190972201,8.638769080621437e-08
mp2_r16_d8,train,reid,100,same_source_cyclic_next_latent,False,5,25,5,25,5,4.186231158200826e-06,4.607020091498271e-05,0.9133346034138208,9.599342438377788e-06,3.7400599015105515e-08,0.0,0.0007614418746003091,8.671461749227241e-08
mp2_r16_d8,train,reid,125,same_source_cyclic_next_latent,False,5,25,5,25,5,6.899194048628487e-06,7.261199498316273e-05,0.9099874651778451,1.5828485334168364e-05,7.937528270752221e-08,0.0,0.0010922482612506228,2.122853590172517e-07
mp2_r16_d8,train,reid,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.022876512251969e-05,0.00010387085058025612,0.9071943508772874,2.3417205870828183e-05,1.283032843559208e-07,0.0,0.0012423215092311516,4.2874803473141135e-07
mp2_r16_d8,train,reid,175,same_source_cyclic_next_latent,False,5,25,5,25,5,1.469344279712459e-05,0.00014417658676388,0.9043960814393648,3.337028312671464e-05,1.7604694399000024e-07,0.0,0.001197833731361784,7.070629402637889e-07
mp2_r16_d8,train,reid,199,same_source_cyclic_next_latent,False,5,25,5,25,5,1.9679974802784275e-05,0.0001873652596259,0.9018038854132142,4.4070678259217396e-05,2.3277135532304553e-07,0.0,0.0011383798331378319,9.217179575424925e-07
mp2_r16_d8,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,100,20,100,20,9.517368336542376e-08,0.0,,9.693082851924828e-08,3.992768042368143e-08,0.0,,4.070701585108956e-08
mp2_r16_d8,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,100,20,100,20,4.831276816830155e-08,1.0374946519675632e-07,0.5370979392149419,6.771790583393056e-08,2.153822771470176e-08,0.0,0.20644676246781024,2.544167486042993e-08
mp2_r16_d8,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,100,20,100,20,3.950289308107813e-08,4.3081104337261424e-07,0.9101869562981617,1.2905276009611554e-07,1.0065437136490712e-08,0.0,0.02288715584245682,2.017756924647814e-08
mp2_r16_d8,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,100,20,100,20,1.2811903772558254e-07,2.7970711698799277e-06,0.9564351741180719,8.972947421881372e-07,7.96093741337844e-09,0.0,0.002850449610670952,5.473686678294569e-08
mp2_r16_d8,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,100,20,100,20,5.250127960820806e-07,1.1410252727728221e-05,0.957259604802904,3.880058390848262e-06,2.0151830551166803e-08,0.0,0.001499086259028186,1.0933292210518022e-07
mp2_r16_d8,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,100,20,100,20,1.2352312816688027e-06,2.5913254285114816e-05,0.9561300027144352,8.8372328616515e-06,4.365930822813357e-08,0.0,0.0013964520329840014,2.2247670193779956e-07
mp2_r16_d8,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,100,20,100,20,2.290945336369532e-06,4.636267858586507e-05,0.954781322874003,1.6003685930741086e-05,4.860812379679226e-08,0.0,0.0009111131728082082,4.4487507383759093e-07
mp2_r16_d8,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,100,20,100,20,3.715978763239036e-06,7.281413381861057e-05,0.9535031699055848,2.5498306634972322e-05,5.45823224154094e-08,0.0,0.0005256822361358473,6.901357751041061e-07
mp2_r16_d8,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,100,20,100,20,5.44564503741185e-06,0.00010390844217907658,0.9523996007924861,3.670043936494949e-05,1.6114564609296795e-07,0.0,0.0011406607328023836,8.671527065709342e-07
mp2_r16_d8,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,100,20,100,20,7.756496258934931e-06,0.000143952339203645,0.9511728024846612,5.082562171991658e-05,3.1929975439943365e-07,0.0,0.0017409517051927515,1.0653661257992468e-06
mp2_r16_d8,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,100,20,100,20,1.043489041990142e-05,0.000186840589594735,0.9495033286738208,6.539958424581056e-05,5.047297955722256e-07,0.0,0.0022072961941755854,1.3281584765683038e-06
mp2_r16_d8,validation,lj_noisy,0,same_source_cyclic_next_latent,False,5,100,20,100,20,1.241213533731411e-07,0.0,,1.299886644190451e-07,5.5306675697282134e-08,0.0,,5.739002735214998e-08
mp2_r16_d8,validation,lj_noisy,5,same_source_cyclic_next_latent,False,5,100,20,100,20,6.105385501165017e-08,9.562797735895856e-08,0.36216109277088027,7.20877583670898e-08,3.50700869583893e-08,0.0,0.368207897264568,3.939217991866924e-08
mp2_r16_d8,validation,lj_noisy,10,same_source_cyclic_next_latent,False,5,100,20,100,20,5.3449251691262134e-08,4.023101709549337e-07,0.8674573642883796,7.573649988046328e-08,1.7829889591729924e-08,0.0,0.04476221710679505,2.4098897442800294e-08
mp2_r16_d8,validation,lj_noisy,25,same_source_cyclic_next_latent,False,5,100,20,100,20,2.9118927187710146e-07,2.700515562992223e-06,0.8931892278013164,4.271088531027089e-07,1.930506901016298e-08,0.0,0.007270009624768702,2.1992153916259016e-08
mp2_r16_d8,validation,lj_noisy,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.4657098364523337e-06,1.1352922138030408e-05,0.8731735704398123,2.1567227895502584e-06,1.2942897528720167e-08,0.0,0.0012287876260303737,3.435604328941541e-08
mp2_r16_d8,validation,lj_noisy,75,same_source_cyclic_next_latent,False,5,100,20,100,20,3.8186606798262795e-06,2.626361301736324e-05,0.8573507505313309,5.541667692341434e-06,2.815994299591521e-08,0.0,0.0009932566940418434,7.088383453770655e-08
mp2_r16_d8,validation,lj_noisy,100,same_source_cyclic_next_latent,False,5,100,20,100,20,7.44644660699123e-06,4.754355759359896e-05,0.8457953032980857,1.0636912438712898e-05,8.63902134203009e-08,0.0,0.0016505741708790446,1.9670646384319134e-07
mp2_r16_d8,validation,lj_noisy,125,same_source_cyclic_next_latent,False,5,100,20,100,20,1.2466541088542726e-05,7.536162738688264e-05,0.8371419986215963,1.744373969813751e-05,1.3992676387710632e-07,0.0,0.0016727273038786106,2.5373864987392457e-07
mp2_r16_d8,validation,lj_noisy,149,same_source_cyclic_next_latent,False,5,100,20,100,20,1.8752760743154797e-05,0.00010829863385876113,0.8296293675957722,2.56966582583118e-05,1.833689634684516e-07,0.0,0.001482536005956071,3.0441506995289844e-07
mp2_r16_d8,validation,lj_noisy,175,same_source_cyclic_next_latent,False,5,100,20,100,20,2.7633042400339036e-05,0.00015109891755851,0.8200927235802279,3.685238205434871e-05,2.5179706066996457e-07,0.0,0.0014356038446913118,7.028753331289819e-07
mp2_r16_d8,validation,lj_noisy,199,same_source_cyclic_next_latent,False,5,100,20,100,20,3.7756083911517636e-05,0.00019709730695462,0.8113906965669976,4.904924433503765e-05,3.912064006893132e-07,0.0,0.0017214323341231065,1.289241490164704e-06
mp2_r16_d8,validation,reid,0,same_source_cyclic_next_latent,False,5,100,20,100,20,2.678189825466859e-08,0.0,,2.7489422200766e-08,1.686565267041318e-08,0.0,,1.7545642138808003e-08
mp2_r16_d8,validation,reid,5,same_source_cyclic_next_latent,False,5,100,20,100,20,2.1999702992658858e-08,1.0172996844914906e-07,0.7838960056601697,2.6103875017113864e-08,1.2526108916450654e-08,0.0,0.12345044275822768,1.3149700725491103e-08
mp2_r16_d8,validation,reid,10,same_source_cyclic_next_latent,False,5,100,20,100,20,4.771749439136385e-08,4.1971166808707494e-07,0.8879594224350914,6.511051108937238e-08,1.5305568010847004e-08,0.0,0.036341644022014646,1.676511928097067e-08
mp2_r16_d8,validation,reid,25,same_source_cyclic_next_latent,False,5,100,20,100,20,2.870831904999704e-07,2.7402936780163147e-06,0.900771341683177,4.355276115930451e-07,2.4894182578327395e-08,0.0,0.00866847872339855,3.633169163702681e-08
mp2_r16_d8,validation,reid,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.3313242070722707e-06,1.1289792837487767e-05,0.8907691637422529,2.0295318201135613e-06,4.10946046264152e-08,0.0,0.0032391195785519042,6.44796318101995e-08
mp2_r16_d8,validation,reid,75,same_source_cyclic_next_latent,False,5,100,20,100,20,3.3166551219210307e-06,2.5800835919653765e-05,0.8823536327609209,5.037702597121552e-06,8.581367913359158e-08,0.0,0.002783643626735621,1.2313077099490998e-07
mp2_r16_d8,validation,reid,100,same_source_cyclic_next_latent,False,5,100,20,100,20,6.357045076299528e-06,4.6367003233172e-05,0.8756336106462191,9.654557057388047e-06,1.5097045152784134e-07,0.0,0.0026176549903311405,2.1036375914024432e-07
mp2_r16_d8,validation,reid,125,same_source_cyclic_next_latent,False,5,100,20,100,20,1.0479166833192722e-05,7.307437172130449e-05,0.8707182208845122,1.5929994104908475e-05,2.751777788130311e-07,0.0,0.0029345084279443615,3.5652341917619474e-07
mp2_r16_d8,validation,reid,149,same_source_cyclic_next_latent,False,5,100,20,100,20,1.5407214997367193e-05,0.00010457381868034193,0.867649813048234,2.3418441249987156e-05,4.7196553550119327e-07,0.0,0.0034654884218367123,5.663991392763073e-07
mp2_r16_d8,validation,reid,175,same_source_cyclic_next_latent,False,5,100,20,100,20,2.1800682342245634e-05,0.00014527933526545998,0.865478466250621,3.30368065692677e-05,6.934472772829672e-07,0.0,0.003648887594889995,8.090839948362269e-07
mp2_r16_d8,validation,reid,199,same_source_cyclic_next_latent,False,5,100,20,100,20,2.8828152787809815e-05,0.00018904373064282,0.8634788131866411,4.3368422191173964e-05,8.161567465433808e-07,0.0,0.0033105073007347646,9.67884571669941e-07
r16_d2,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,5,100,20,100,20,9.508543733183216e-07,0.0,,1.120958752607315e-06,3.614329017355162e-07,0.0,,4.18477862227908e-07
r16_d2,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,5,100,20,100,20,1.770197762425596e-05,1.3693910162970723e-05,-0.8607123225398384,1.8304318173818502e-05,3.3299329391878196e-06,0.0,0.28959472150360654,3.311964914782376e-06
r16_d2,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,5,100,20,100,20,2.2500773706751023e-05,1.584389799802466e-05,-0.3202728359893314,2.4620272768201067e-05,3.533461392639132e-06,0.0,0.10238531356252042,3.815520508800944e-06
r16_d2,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,5,100,20,100,20,2.057329871419604e-05,1.7265989811221516e-05,0.18093340059152427,2.039693541462384e-05,3.336469464918795e-06,0.0,0.0756593917069741,2.336380613858863e-06
r16_d2,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,5,100,20,100,20,2.2779791018192967e-05,2.7122223900732934e-05,0.4301252143523876,2.6497422501278006e-05,2.0634244279437436e-06,0.0,0.03608550808846346,2.373844609432156e-06
r16_d2,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,5,100,20,100,20,2.2216901489286285e-05,4.14705596085696e-05,0.6005797498178218,2.878160515137934e-05,2.237619983350893e-06,0.0,0.030155007256952318,2.2948678301328802e-06
r16_d2,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,5,100,20,100,20,2.7122189621875177e-05,6.200029838509884e-05,0.6618340960529883,3.415548469547202e-05,2.1766169673093223e-06,0.0,0.02227851035791412,2.6269141832589097e-06
r16_d2,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,5,100,20,100,20,2.6653077345596816e-05,8.78934384672806e-05,0.75510808422806,4.1619888954750586e-05,1.5302739807706238e-06,0.0,0.008706581985886674,1.2881951546038216e-06
r16_d2,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,5,100,20,100,20,3.114511265721097e-05,0.00011536433339638725,0.7605825455123634,4.999109891059071e-05,5.212624438241145e-06,0.0,0.03851090524880743,2.460427310465726e-06
r16_d2,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,5,100,20,100,20,3.0432100616050714e-05,0.00015396435883299,0.8168813381259306,5.943459214676324e-05,1.1435375709995578e-06,0.0,0.00577957759421215,7.990680024324398e-07
r16_d2,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,5,100,20,100,20,3.7694443460619566e-05,0.00019460193216213,0.8223718441786246,7.835955351991624e-05,3.3857798940483677e-06,0.0,0.014403954712614003,2.0624878295509347e-06
r16_d2,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,25,5,25,5,1.5385551502333785e-06,0.0,,1.956602220758441e-06,5.064110673144656e-07,0.0,,5.704931369359444e-07
r16_d2,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,25,5,25,5,1.2078744580890088e-06,1.0330704327543572e-07,-10.715832547407777,1.6615821638055195e-06,4.3911838462627725e-07,0.0,4.242432284423847,5.008158837092141e-07
r16_d2,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,25,5,25,5,9.246038938215405e-07,4.2783193521245266e-07,-1.148549005000154,1.4401336088099015e-06,3.8600185857248263e-07,0.0,0.8908654881963524,4.4420850838897057e-07
r16_d2,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,25,5,25,5,5.235155356331233e-07,2.7642588065646125e-06,0.8132517232823983,1.4378198409303878e-06,2.5219362215237593e-07,0.0,0.08845079810240075,2.895935103893943e-07
r16_d2,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,25,5,25,5,7.411779694166399e-07,1.1252334661548958e-05,0.9359169684542717,3.2025934797275117e-06,1.401181538276368e-07,0.0,0.011750664803458977,1.2558551512949716e-07
r16_d2,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,25,5,25,5,1.539917565196447e-06,2.554690981924068e-05,0.9416103107223183,6.7736282289843075e-06,1.288189639348084e-07,0.0,0.004627288409986343,1.8768746575492748e-07
r16_d2,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,25,5,25,5,2.8014345343763123e-06,4.572098987409845e-05,0.9405813555069205,1.1894295275851618e-05,2.3144210355585838e-07,0.0,0.004883251069887024,2.619648393364442e-07
r16_d2,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,25,5,25,5,4.527421258444519e-06,7.185182621469722e-05,0.938768099433906,1.8466331566742157e-05,4.2878710792041666e-07,0.0,0.006044504945982847,2.82206233230442e-07
r16_d2,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,25,5,25,5,6.734701562436385e-06,0.0001026177080347917,0.9360903497197842,2.6430528705532194e-05,7.059875006909208e-07,0.0,0.0071727298296806,6.419850220367086e-07
r16_d2,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,25,5,25,5,1.0006010243159836e-05,0.00014230119413692,0.9313220905889553,3.758025522984099e-05,1.1717139541756312e-06,0.0,0.008706291276363388,1.4789345521860043e-06
