split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only,variant,seed,job_id,run_status
mixed_transfer,depablo_mixed_temp,250,10,6.438962009269744e-05,5.153584061190486e-05,-0.2494143750868271,5.2554103604052216e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,25,7.801586616551504e-05,5.111822974868119e-05,-0.5261848180008186,5.566520121647045e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,50,5.866430001333356e-05,6.523817864945158e-05,0.100767353905477,5.898695599171333e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,75,6.68903740006499e-05,8.879067172529176e-05,0.2466508845929096,6.520081660710275e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,100,0.0001378745218971,0.0001296159898629,-0.0637153798922953,9.574915748089552e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,125,0.0001314585097134,0.0001902506774058,0.3090247482642361,0.0001099535074899,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,149,7.933484448585659e-05,0.0001644936128286,0.5177025835739211,7.774298137519509e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,175,8.517540118191391e-05,0.0001867345999926,0.5438692069639248,9.597068856237456e-05,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,250,199,0.0001096680789487,0.0002510162012185,0.5631035828908812,0.0001229881891049,136,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,0,1.0828301810761332e-06,0.0,,9.038163852892468e-07,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,5,1.2256833542778622e-05,1.0966320587613154e-05,-0.1176796670182291,1.1968274520768318e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,10,1.0513786946830804e-05,1.2293307008803822e-05,0.1447551957092275,1.0987851055688225e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,25,1.0606016985548194e-05,1.05185035863542e-05,-0.0083199476499229,1.0633898455125744e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,50,1.1080306649091654e-05,1.891236752271652e-05,0.4141237665891072,1.0741865480667911e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,75,1.3689556908502707e-05,3.769572140299715e-05,0.6368405644197523,1.1623598766163925e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,100,1.7648093489697203e-05,6.272367318160832e-05,0.7186374363216992,1.5508778233197518e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,125,2.415654853393789e-05,9.743942064233124e-05,0.7520864925643512,2.315383608220145e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,149,1.912724292196799e-05,0.0001298502465942,0.8526976773349504,1.7833279343903996e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,175,2.6439030989422463e-05,0.0001862683857325,0.8580594829044959,2.502686038496904e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,136,199,3.072832623729482e-05,0.0002162314776796,0.8578915217755005,2.977854273922276e-05,68,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,0,1.0015626230597263e-06,0.0,,1.204890168082784e-06,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,5,2.636522822285769e-06,1.887211396933708e-06,-0.3970468949951888,2.901017296608188e-06,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,10,2.467977310516289e-06,2.4416788164671743e-06,-0.010770660691223,2.9442744562402368e-06,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,25,2.9507457384170266e-06,5.627597602142487e-06,0.4756651155559441,3.261745177951525e-06,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,50,2.5254059892176883e-06,1.578773844812531e-05,0.8400400413576927,7.066094894980779e-06,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,75,3.5580003441282315e-06,3.037540773220826e-05,0.8828657585275623,1.5026791515992954e-05,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,100,6.274605766520836e-06,5.9114165196660906e-05,0.8938561384458955,2.2112722945166752e-05,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,125,6.710775323881535e-06,8.239176531787962e-05,0.9185504121924032,3.112337799393572e-05,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,149,8.993262781586964e-06,0.0001155826612375,0.9221919387796212,4.502882802626118e-05,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,175,1.3653597306984013e-05,0.0001710632495814,0.9201839241310592,7.464256486855447e-05,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,68,199,1.859531585068908e-05,0.0002174282126361,0.9144760671798976,0.0001020967101794,96,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,0,8.116477374642272e-07,0.0,,3.9670219109666505e-08,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,5,2.0331544874352403e-06,1.7755693306753528e-06,-0.1450718664203965,1.6822078805489582e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,10,1.5875568806222873e-06,1.988127678487217e-06,0.2014814250610541,2.1564896997006144e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,25,1.6402669871240505e-06,3.6336575703899135e-06,0.5485906540863069,3.27275643030589e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,50,1.771727625055064e-06,1.0712924449762797e-05,0.834617742954932,3.644989874374005e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,75,2.2190474737726618e-06,2.5437306248932146e-05,0.9127640540214113,8.634017831354868e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,100,1.934444071594044e-06,4.0724535210756585e-05,0.9524992965154064,9.420751666766591e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,125,2.9032228212599875e-06,6.520055467262864e-05,0.955472421425906,1.4810729226155672e-05,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,149,2.31966191677202e-06,9.046640479937196e-05,0.9743588581649028,9.02834926819196e-06,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,175,3.3747514862625394e-06,0.0001249410852324,0.9729892574569474,1.753175638441462e-05,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,96,199,3.559368678907049e-06,0.0001630225160624,0.97816639833026,1.899872040667105e-05,262,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,0,8.38312601558755e-08,0.0,,1.0241873837912865e-07,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,5,2.9229215215309523e-05,3.000729702762328e-05,0.0259297534062296,2.9725035346928053e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,10,2.7412845156504773e-05,2.804812538670376e-05,0.0226496502507843,2.763542033790145e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,25,3.189824565197341e-05,3.341671254020184e-05,0.0454403432534438,3.008275234606117e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,50,3.5035500332014635e-05,4.543422983260825e-05,0.2288743429547566,3.4931978007080033e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,75,3.317899609101005e-05,5.051935295341536e-05,0.3432418637347773,3.1444527849089354e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,100,3.868188287015073e-05,7.402702613035217e-05,0.4774626931245778,3.7075944419484586e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,125,3.675419429782778e-05,8.881043322617188e-05,0.5861500393289767,3.658838977571577e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,149,4.880609776591882e-05,0.0001307940256083,0.626847651955692,5.106085882289335e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,175,3.894578185281716e-05,0.0001566751307109,0.7514233326240431,4.252205690136179e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,262,199,3.7590114516206086e-05,0.0001841851917561,0.7959113099277797,4.481267751543783e-05,70,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,0,9.106756237997617e-08,0.0,,4.330784690864675e-07,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,5,1.2131148423577542e-06,1.34399056150869e-06,0.0973784510837798,1.3363024891077655e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,10,1.431312284694286e-06,1.81600933046866e-06,0.211836491872591,1.41113332574605e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,25,1.4917605994924088e-06,3.822250619123224e-06,0.609716696223703,1.1187487416464137e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,50,2.3150503238866804e-06,1.149375930253882e-05,0.7985819727949831,1.228368773809052e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,75,2.6430741399963158e-06,2.670076537469868e-05,0.9010112967585244,1.6492954273417126e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,100,1.5796761090314249e-06,4.599936073645949e-05,0.9656587377793848,1.7448730886826525e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,125,2.154468802473275e-06,6.957071309443563e-05,0.9690319574624916,3.5783393741439795e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,149,2.932174083980499e-06,9.833231888478622e-05,0.9701809728761094,4.479520612221677e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,175,4.218208687234437e-06,0.0001377529115416,0.9693784426040226,4.308235475036781e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,70,199,4.722948688140605e-06,0.0001758552098181,0.9731429697588964,6.084676442696946e-06,78,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,0,3.561455343970011e-07,0.0,,3.206200062777498e-06,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,5,1.5022568504718947e-06,1.4125503184914123e-06,-0.0635067868423178,4.131004061491694e-06,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,10,1.1289497479083366e-06,1.781855075932981e-06,0.3664188725801859,2.8091787953599123e-06,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,25,1.4429149359784788e-06,3.92146057492937e-06,0.632046552959552,3.27298994307057e-06,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,50,1.886144218588015e-06,1.2238961971888784e-05,0.8458901806443856,7.353266482823528e-06,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,75,1.7106211771533708e-06,2.4325721824425276e-05,0.9296785028826668,1.7392481822753325e-05,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,100,1.7378469010509434e-06,4.797106157639064e-05,0.963773015565154,3.1927611416904256e-05,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,125,2.001223492698045e-06,6.928451330168173e-05,0.9711158612894596,5.248386150924489e-05,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,149,2.8685194592981134e-06,9.965606295736508e-05,0.9712158059010888,7.631786138517782e-05,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,175,3.2833406748977723e-06,0.0001357776927761,0.9758182613965146,0.0001155309946625,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,78,199,4.796924258698709e-06,0.0001732458913465,0.9723114688526612,0.0001544735278002,44,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,0,2.23672941501718e-06,0.0,,5.728106202695926e-07,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,5,2.023666638706345e-06,3.781680391057307e-07,-4.3512365653422,6.109043511060008e-07,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,10,1.6590777249803068e-06,6.340637810353655e-07,-1.6165786070782842,4.355830185431842e-07,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,25,1.3628036867885385e-06,2.970265768453828e-06,0.5411845965898379,6.844629183433426e-07,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,50,2.6365419216745067e-06,1.2383442481223028e-05,0.7870913580232406,2.2031517801224254e-06,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,75,4.466037808015244e-06,2.688998392841313e-05,0.8339144485952543,3.7563445403066e-06,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,100,8.10546498541953e-06,4.955984331900254e-05,0.836450956205673,6.364890396071132e-06,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,125,1.2358890671748668e-05,7.413839921355247e-05,0.833299736670205,9.629266969568562e-06,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,149,1.926959703268949e-05,0.0001094979597837,0.8240186660030693,1.512980270490516e-05,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,175,2.86236700048903e-05,0.0001516979682492,0.811311447771882,2.1059375285403803e-05,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,44,199,4.1583083657315e-05,0.0001981895620701,0.7901852992510803,2.9075823476887308e-05,36,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,0,8.180483632713731e-07,0.0,,6.271152841463845e-08,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,5,7.02760701187799e-07,3.3019685474755534e-07,-1.1283082836300156,2.275438504284466e-07,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,10,5.944382905909151e-07,8.42837948766828e-07,0.2947181703663807,4.71755043918165e-07,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,25,6.357452093652682e-07,3.554258228177787e-06,0.8211313954835507,1.676748183854215e-06,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,50,1.676547412898799e-06,1.462156251363922e-05,0.8853373289390317,6.654535809502704e-06,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,75,3.315504955025972e-06,3.327914600959048e-05,0.9003728955643724,1.3280087841849308e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,100,5.242433871899266e-06,5.905385114601813e-05,0.9112262152228364,2.1143485355423763e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,125,8.729859473532997e-06,9.28966619540006e-05,0.9060261231145664,3.10194882331416e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,149,1.1987628568022046e-05,0.0001317297574132,0.9089983250298264,4.2932500946335495e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,175,1.6700016203685664e-05,0.0001856548187788,0.9100480326148828,6.100703831179999e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,36,199,2.1220199414528903e-05,0.0002368250425206,0.9103971472413918,7.70037731854245e-05,39,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,0,6.708129518528949e-08,0.0,,1.0953103668498446e-07,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,5,1.3684442023986776e-07,2.2900907481471225e-07,0.4024497922163718,3.2594641652394785e-06,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,10,2.0621423857392076e-07,5.392316211327852e-07,0.6175776225053006,3.485834668026655e-06,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,25,7.415521849907236e-07,2.620684426801745e-06,0.7170387333145235,7.753138561383821e-06,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,50,2.251835894639953e-06,1.0089373063237872e-05,0.7768111179430116,1.3331009540706871e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,75,2.859121877918369e-06,2.215639869973529e-05,0.8709572834166174,1.186882218462415e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,100,3.1651411518396344e-06,4.0103928768076e-05,0.921076531674892,1.3172752005630173e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,125,2.8708852823911e-06,6.175228190841153e-05,0.953509648653161,3.3274456654908136e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,149,3.250612508054473e-06,8.764490485191345e-05,0.962911563272882,6.809533078921959e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,175,4.140744749747682e-06,0.0001214275907841,0.9658994737274476,5.6564869737485424e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
mixed_transfer,depablo_mixed_temp,39,199,6.035523256286979e-06,0.0001561998797114,0.9613602566952372,9.768919699126856e-05,268,1,1,same_source_cyclic_next_latent,True,r16_d4,123,4672440.zeus-master,completed
train,reid,60,0,9.376259981763724e-07,0.0,,1.3108125074268173e-07,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,5,7.333611620197189e-07,9.641969000995233e-08,-6.605927398688197,4.110712836791208e-08,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,10,6.615682650590315e-07,3.993454527062568e-07,-0.656631521845964,4.620281046641139e-08,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,25,9.65599497249059e-07,2.613964852571371e-06,0.6305996630753494,5.335007813300763e-07,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,50,3.152197450617677e-06,1.078044169844361e-05,0.7076003434003297,2.4397907054662937e-06,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,75,7.36742595108808e-06,2.4720842702663504e-05,0.7019751292582639,5.640360086545115e-06,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,100,1.23453637570492e-05,4.460650961846113e-05,0.7232385169195155,1.054103358910652e-05,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,125,1.7721406038617715e-05,7.057588663883507e-05,0.7489028210257533,1.7091932022594847e-05,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,149,2.4557906726840883e-05,0.0001013229702948,0.7576274495765858,2.5354816898470744e-05,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,175,3.4972792491316795e-05,0.0001411672856193,0.7522599351691825,3.710623786901124e-05,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,60,199,4.7639365220675245e-05,0.000184061442269,0.7411768340321455,5.0585687858983874e-05,45,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,0,2.170087469721693e-07,0.0,,9.054455176737974e-07,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,5,9.96718156898169e-08,1.0940514982848981e-07,0.0889659595908557,7.042038419058372e-07,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,10,6.163658383684378e-08,4.6404014142353844e-07,0.8671740258337115,6.294479817370302e-07,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,25,3.30701539041911e-07,3.134937742288457e-06,0.8945109707982577,1.1530014489835594e-06,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,50,1.5940379398671212e-06,1.3438479982141873e-05,0.8813825713930886,4.589000127452891e-06,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,75,3.922569248970831e-06,3.157326864311472e-05,0.8757629660296119,1.1551760508154985e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,100,7.7499471444753e-06,5.785295434179716e-05,0.8660405983990315,2.229056917713024e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,125,1.2876767868874596e-05,9.246835543308408e-05,0.8607440587802706,3.6855086364084855e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,149,1.9450173567747697e-05,0.0001336682325927,0.8544891842251974,5.48792231711559e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,175,2.921719351434149e-05,0.0001872494176495,0.8439664385551338,7.987076241988689e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,45,199,4.109698056709021e-05,0.0002450735773891,0.8323075828699494,0.0001088492790586,43,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,43,0,6.687209861411247e-07,0.0,,1.8063198581330653e-07,73,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,43,5,4.1435984599047526e-07,1.0691530860640341e-07,-2.875589486589745,4.880414650187959e-08,73,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
train,reid,43,10,2.358940776048257e-07,4.315665478316078e-07,0.4534004574959113,1.2664256310301882e-08,73,1,1,same_source_cyclic_next_latent,False,r16_d4,456,4672441.zeus-master,completed
