split,source,sim_idx,frame,z0,z1
train,reid,0,0,-1.6145305633544922,0.4902631640434265
train,reid,0,10,-2.1947391033172607,0.6270450353622437
train,reid,0,20,-2.8169307708740234,0.7737266421318054
train,reid,0,30,-3.4436044692993164,0.9214599132537842
train,reid,0,40,-4.071779251098633,1.0695420503616333
train,reid,0,50,-4.70055627822876,1.217761754989624
train,reid,0,60,-5.328910827636719,1.3658766746520996
train,reid,0,70,-5.956535339355469,1.5138148069381714
train,reid,0,80,-6.582801818847656,1.6614271402359009
train,reid,0,90,-7.207450866699219,1.8086529970169067
train,reid,0,100,-7.830328464508057,1.9554563760757446
train,depablo_low_temp,1,0,-1.9417970180511475,0.5673238039016724
train,depablo_low_temp,1,10,-2.262058734893799,0.6427648067474365
train,depablo_low_temp,1,20,-2.5743494033813477,0.71632319688797
train,depablo_low_temp,1,30,-2.885312795639038,0.7895655035972595
train,depablo_low_temp,1,40,-3.1948328018188477,0.8624649047851562
train,depablo_low_temp,1,50,-3.5030531883239746,0.9350554943084717
train,depablo_low_temp,1,60,-3.809959650039673,1.0073329210281372
train,depablo_low_temp,1,70,-4.1153483390808105,1.079250454902649
train,depablo_low_temp,1,80,-4.4196457862854,1.1509076356887817
train,depablo_low_temp,1,90,-4.721954822540283,1.2220934629440308
train,depablo_low_temp,1,100,-5.02312707901001,1.293008804321289
train,depablo_mixed_temp,2,0,-1.631185531616211,0.49636897444725037
train,depablo_mixed_temp,2,10,-1.7712550163269043,0.529089629650116
train,depablo_mixed_temp,2,20,-2.025689125061035,0.5888100862503052
train,depablo_mixed_temp,2,30,-2.47078013420105,0.6942146420478821
train,depablo_mixed_temp,2,40,-2.866781234741211,0.7875894904136658
train,depablo_mixed_temp,2,50,-3.2842042446136475,0.8856141567230225
train,depablo_mixed_temp,2,60,-3.6246776580810547,0.966037392616272
train,depablo_mixed_temp,2,70,-4.078182220458984,1.0726481676101685
train,depablo_mixed_temp,2,80,-4.314108371734619,1.1283704042434692
train,depablo_mixed_temp,2,90,-4.6456379890441895,1.2064437866210938
train,depablo_mixed_temp,2,100,-4.995154857635498,1.2884812355041504
val,reid,0,0,-1.6330337524414062,0.4948275685310364
val,reid,0,10,-2.2011303901672363,0.6288546919822693
val,reid,0,50,-4.407344341278076,1.1493180990219116
val,reid,0,100,-6.991977214813232,1.7589378356933594
val,reid,1,0,-1.6181058883666992,0.49178215861320496
val,reid,1,10,-2.2159838676452637,0.6328191757202148
val,reid,1,50,-4.717282772064209,1.2227391004562378
val,reid,1,100,-7.695351600646973,1.9249536991119385
val,reid,2,0,-1.6241501569747925,0.4936540424823761
val,reid,2,10,-2.2473015785217285,0.6406574845314026
val,reid,2,50,-4.7990593910217285,1.2424947023391724
val,reid,2,100,-7.799647331237793,1.9499051570892334
val,reid,3,0,-1.662307858467102,0.5000972747802734
val,reid,3,10,-1.9503532648086548,0.5680509805679321
val,reid,3,50,-3.0644168853759766,0.8308553099632263
val,reid,3,100,-4.436635494232178,1.154520034790039
val,reid,4,0,-1.619964838027954,0.49110203981399536
val,reid,4,10,-2.01008939743042,0.5831706523895264
val,reid,4,50,-3.556837558746338,0.9481849670410156
val,reid,4,100,-5.4737396240234375,1.4005053043365479
val,reid,5,0,-1.6766703128814697,0.5050886869430542
val,reid,5,10,-2.0905730724334717,0.6027538180351257
val,reid,5,50,-3.7414097785949707,0.9922646284103394
val,reid,5,100,-5.788840293884277,1.4752864837646484
val,reid,6,0,-1.6714239120483398,0.5037499666213989
val,reid,6,10,-2.0432651042938232,0.5914751291275024
val,reid,6,50,-3.516921043395996,0.9391170740127563
val,reid,6,100,-5.34757661819458,1.3709264993667603
val,reid,7,0,-1.6230673789978027,0.492740273475647
val,reid,7,10,-2.1677651405334473,0.6212366223335266
val,reid,7,50,-4.383087635040283,1.143859624862671
val,reid,7,100,-7.064423084259033,1.7763254642486572
val,reid,8,0,-1.611283302307129,0.4897744655609131
val,reid,8,10,-2.158447265625,0.618826150894165
val,reid,8,50,-4.434187889099121,1.1555193662643433
val,reid,8,100,-7.203245162963867,1.8083761930465698
val,reid,9,0,-1.6890394687652588,0.5076568722724915
val,reid,9,10,-2.069948673248291,0.5974936485290527
val,reid,9,50,-3.5593771934509277,0.9487499594688416
val,reid,9,100,-5.4064717292785645,1.3843064308166504
val,reid,10,0,-1.6943691968917847,0.5085670948028564
val,reid,10,10,-2.120304584503174,0.6090418696403503
val,reid,10,50,-3.809885025024414,1.007582664489746
val,reid,10,100,-5.906577110290527,1.5021024942398071
val,reid,11,0,-1.6578997373580933,0.5010893940925598
val,reid,11,10,-2.128096580505371,0.6120028495788574
val,reid,11,50,-3.9841339588165283,1.0497621297836304
val,reid,11,100,-6.2726593017578125,1.5894317626953125
val,reid,12,0,-1.6888307332992554,0.5092030167579651
val,reid,12,10,-2.24387526512146,0.6402122974395752
val,reid,12,50,-4.501729488372803,1.173207402229309
val,reid,12,100,-7.19996452331543,1.810121774673462
val,reid,13,0,-1.6861467361450195,0.5075032114982605
val,reid,13,10,-2.1082851886749268,0.6070766448974609
val,reid,13,50,-3.8025362491607666,1.0066856145858765
val,reid,13,100,-5.912852764129639,1.504370093345642
val,reid,14,0,-1.6530120372772217,0.49892300367355347
val,reid,14,10,-2.0604515075683594,0.5949913859367371
val,reid,14,50,-3.6670901775360107,0.9737915396690369
val,reid,14,100,-5.659785270690918,1.443573236465454
