split,source,sim_idx,frame,z0,z1,z2,z3
train,reid,0,0,0.5611258745193481,-0.5018765330314636,-0.17670875787734985,-0.9306114315986633
train,reid,0,10,0.7768275737762451,-0.7517733573913574,-0.12199833989143372,-1.4711956977844238
train,reid,0,20,1.0151259899139404,-1.0128611326217651,-0.0896221473813057,-2.096555709838867
train,reid,0,30,1.2714693546295166,-1.2934218645095825,-0.051586128771305084,-2.7675247192382812
train,reid,0,40,1.5466833114624023,-1.59530508518219,-0.005661767907440662,-3.484178066253662
train,reid,0,50,1.8425806760787964,-1.9216392040252686,0.05102429538965225,-4.248752593994141
train,reid,0,60,2.161102294921875,-2.275736093521118,0.12151427567005157,-5.063726425170898
train,reid,0,70,2.5041143894195557,-2.6607441902160645,0.20866945385932922,-5.931582450866699
train,reid,0,80,2.873352289199829,-3.0796895027160645,0.3153854012489319,-6.854414463043213
train,reid,0,90,3.2700119018554688,-3.5347609519958496,0.443897008895874,-7.833443641662598
train,reid,0,100,3.6954517364501953,-4.028255462646484,0.5963345170021057,-8.870454788208008
train,reid,1,0,0.3311806619167328,-0.23093020915985107,-0.26575949788093567,-0.39199528098106384
train,reid,1,10,0.5334180593490601,-0.4426693916320801,-0.26620399951934814,-0.9456581473350525
train,reid,1,20,0.7542545199394226,-0.665145754814148,-0.280327171087265,-1.5645445585250854
train,reid,1,30,0.9915036559104919,-0.9097367525100708,-0.2787975072860718,-2.2148547172546387
train,reid,1,40,1.2438476085662842,-1.1739559173583984,-0.2640020549297333,-2.8953888416290283
train,reid,1,50,1.5094841718673706,-1.4544473886489868,-0.23920224606990814,-3.604403495788574
train,reid,1,60,1.7863929271697998,-1.7476487159729004,-0.20768392086029053,-4.339519023895264
train,reid,1,70,2.072249412536621,-2.050060510635376,-0.17204736173152924,-5.096808433532715
train,reid,1,80,2.3648290634155273,-2.3584039211273193,-0.13466563820838928,-5.872368812561035
train,reid,1,90,2.6619770526885986,-2.669677972793579,-0.09751346707344055,-6.662073135375977
train,reid,1,100,2.961702346801758,-2.981222152709961,-0.06224362924695015,-7.461910247802734
train,reid,2,0,0.4215410351753235,0.0238433089107275,-0.9232389330863953,-1.2235150337219238
train,reid,2,10,0.6103540658950806,-0.3219536542892456,-0.604885995388031,-1.4361720085144043
train,reid,2,20,0.8211511373519897,-0.6960018277168274,-0.269861102104187,-1.6943614482879639
train,reid,2,30,1.054651141166687,-1.0995551347732544,0.08299007266759872,-1.9989984035491943
train,reid,2,40,1.3104383945465088,-1.5317676067352295,0.4527839124202728,-2.349792242050171
train,reid,2,50,1.5878711938858032,-1.9917964935302734,0.8390575051307678,-2.74542236328125
