split,source,sim_idx,frame,z0,z1
train,depablo_mixed_temp,0,0,-1.547552227973938,0.12359042465686798
train,depablo_mixed_temp,0,10,-1.7533519268035889,-0.11678759753704071
train,depablo_mixed_temp,0,20,-1.768818974494934,-0.20741254091262817
train,depablo_mixed_temp,0,30,-2.3250155448913574,-0.5245938301086426
train,depablo_mixed_temp,0,40,-2.524900436401367,-0.7745791077613831
train,depablo_mixed_temp,0,50,-3.0350682735443115,-1.0505712032318115
train,depablo_mixed_temp,0,60,-3.0139613151550293,-1.0656815767288208
train,depablo_mixed_temp,0,70,-3.6688363552093506,-1.5128519535064697
train,depablo_mixed_temp,0,80,-3.8138928413391113,-1.607243299484253
train,depablo_mixed_temp,0,90,-4.228771209716797,-2.364431381225586
train,depablo_mixed_temp,0,100,-4.8693318367004395,-2.9700114727020264
train,depablo_mixed_temp,1,0,0.14447209239006042,-0.840638279914856
train,depablo_mixed_temp,1,10,0.7491995692253113,-1.7452143430709839
train,depablo_mixed_temp,1,20,-0.2456866204738617,-1.398437261581421
train,depablo_mixed_temp,1,30,-0.32201772928237915,-1.6092742681503296
train,depablo_mixed_temp,1,40,-0.4669421911239624,-2.5108346939086914
train,depablo_mixed_temp,1,50,-0.5787454843521118,-2.9810664653778076
train,depablo_mixed_temp,1,60,-1.1286201477050781,-3.1633994579315186
train,depablo_mixed_temp,1,70,-1.286607265472412,-3.7457919120788574
train,depablo_mixed_temp,1,80,-1.9246437549591064,-3.820307493209839
train,depablo_mixed_temp,1,90,-1.7011427879333496,-3.754398822784424
train,depablo_mixed_temp,1,100,-2.348928451538086,-4.900559425354004
train,depablo_mixed_temp,2,0,1.648984432220459,-2.010554313659668
train,depablo_mixed_temp,2,10,2.0668294429779053,-2.5571393966674805
train,depablo_mixed_temp,2,20,1.7892577648162842,-2.6348164081573486
train,depablo_mixed_temp,2,30,1.5793098211288452,-3.4874958992004395
train,depablo_mixed_temp,2,40,1.3139652013778687,-3.724895477294922
train,depablo_mixed_temp,2,50,1.318752646446228,-3.9943549633026123
train,depablo_mixed_temp,2,60,0.6341984868049622,-4.913000583648682
train,depablo_mixed_temp,2,70,0.3214588761329651,-5.191131114959717
train,depablo_mixed_temp,2,80,0.3079650402069092,-5.44112491607666
train,depablo_mixed_temp,2,90,0.07921405881643295,-5.788998603820801
train,depablo_mixed_temp,2,100,-0.45454496145248413,-6.624876499176025
train,depablo_mixed_temp,3,0,0.9307615756988525,-1.7570617198944092
train,depablo_mixed_temp,3,10,2.26811146736145,-3.57285475730896
train,depablo_mixed_temp,3,20,2.3185410499572754,-3.2033562660217285
train,depablo_mixed_temp,3,30,1.041062593460083,-4.25748348236084
train,depablo_mixed_temp,3,40,2.092534303665161,-3.023192882537842
train,depablo_mixed_temp,3,50,0.40002134442329407,-5.277135848999023
train,depablo_mixed_temp,3,60,1.2320080995559692,-5.292689323425293
train,depablo_mixed_temp,3,70,0.46307286620140076,-6.495837211608887
train,depablo_mixed_temp,3,80,0.0008147970074787736,-5.224466323852539
train,depablo_mixed_temp,3,90,-0.21710318326950073,-7.7965593338012695
train,depablo_mixed_temp,3,100,0.053152233362197876,-6.616163730621338
train,depablo_mixed_temp,4,0,-0.257134348154068,0.3831143379211426
train,depablo_mixed_temp,4,10,-0.027039796113967896,0.38412800431251526
train,depablo_mixed_temp,4,20,-0.6675772666931152,-0.14114312827587128
train,depablo_mixed_temp,4,30,-0.6393139958381653,-0.0035328164231032133
train,depablo_mixed_temp,4,40,-1.4314537048339844,-0.8587570190429688
train,depablo_mixed_temp,4,50,-1.2358214855194092,-0.6724619269371033
train,depablo_mixed_temp,4,60,-2.247645616531372,-1.4464188814163208
train,depablo_mixed_temp,4,70,-2.2686007022857666,-1.4187240600585938
train,depablo_mixed_temp,4,80,-2.6551291942596436,-1.985013723373413
train,depablo_mixed_temp,4,90,-2.635002613067627,-1.5171241760253906
train,depablo_mixed_temp,4,100,-3.167261838912964,-2.477273941040039
train,depablo_mixed_temp,5,0,0.6008084416389465,-1.406064748764038
train,depablo_mixed_temp,5,10,0.8275564312934875,-1.843757152557373
train,depablo_mixed_temp,5,20,0.908944845199585,-1.9988937377929688
train,depablo_mixed_temp,5,30,0.2198677808046341,-2.496270179748535
train,depablo_mixed_temp,5,40,0.4056657552719116,-2.894974708557129
train,depablo_mixed_temp,5,50,-0.2854025065898895,-2.6819934844970703
train,depablo_mixed_temp,5,60,-0.18095062673091888,-3.623642921447754
train,depablo_mixed_temp,5,70,-0.45768430829048157,-4.160170555114746
train,depablo_mixed_temp,5,80,-0.656409740447998,-4.10482120513916
train,depablo_mixed_temp,5,90,-0.916563868522644,-3.7296340465545654
train,depablo_mixed_temp,5,100,-1.938061237335205,-6.1010942459106445
train,depablo_mixed_temp,6,0,-1.4551973342895508,0.11384880542755127
train,depablo_mixed_temp,6,10,-1.4202542304992676,-0.9042126536369324
train,depablo_mixed_temp,6,20,-1.2307418584823608,-0.4028037488460541
train,depablo_mixed_temp,6,30,-1.7168986797332764,-1.30239737033844
train,depablo_mixed_temp,6,40,-2.3766801357269287,-1.4760135412216187
train,depablo_mixed_temp,6,50,-2.572345733642578,-1.50211763381958
train,depablo_mixed_temp,6,60,-3.1264472007751465,-2.3357090950012207
train,depablo_mixed_temp,6,70,-3.8166167736053467,-2.841851234436035
train,depablo_mixed_temp,6,80,-3.3110132217407227,-1.8928539752960205
train,depablo_mixed_temp,6,90,-3.6356523036956787,-2.912198543548584
train,depablo_mixed_temp,6,100,-3.6383795738220215,-3.1317620277404785
train,depablo_mixed_temp,7,0,-1.0641217231750488,0.8524054884910583
train,depablo_mixed_temp,7,10,-1.355819582939148,0.6309641003608704
train,depablo_mixed_temp,7,20,-1.7691879272460938,0.3728671073913574
train,depablo_mixed_temp,7,30,-1.9898817539215088,0.13431155681610107
train,depablo_mixed_temp,7,40,-2.3771450519561768,-0.21176990866661072
train,depablo_mixed_temp,7,50,-2.720492124557495,-0.3891218900680542
train,depablo_mixed_temp,7,60,-3.039823293685913,-0.7131397724151611
train,depablo_mixed_temp,7,70,-3.4134724140167236,-1.1709613800048828
train,depablo_mixed_temp,7,80,-3.653428316116333,-1.2027175426483154
train,depablo_mixed_temp,7,90,-3.8161182403564453,-1.3589513301849365
train,depablo_mixed_temp,7,100,-4.276301860809326,-1.919795274734497
train,depablo_mixed_temp,8,0,0.9567797183990479,-1.6907119750976562
train,depablo_mixed_temp,8,10,0.49294382333755493,-2.188040256500244
train,depablo_mixed_temp,8,20,0.6448233127593994,-2.493508815765381
train,depablo_mixed_temp,8,30,0.039142124354839325,-3.4345128536224365
train,depablo_mixed_temp,8,40,-0.023942630738019943,-2.9978013038635254
train,depablo_mixed_temp,8,50,-0.5007246732711792,-3.3785126209259033
train,depablo_mixed_temp,8,60,-0.7732342481613159,-3.8548738956451416
train,depablo_mixed_temp,8,70,-1.3490570783615112,-4.4603352546691895
train,depablo_mixed_temp,8,80,-1.470847249031067,-4.690885543823242
train,depablo_mixed_temp,8,90,-1.897969365119934,-5.6575446128845215
train,depablo_mixed_temp,8,100,-1.8733320236206055,-5.838968276977539
train,depablo_mixed_temp,9,0,-2.1651523113250732,0.05008343979716301
train,depablo_mixed_temp,9,10,-2.404608726501465,-0.1166948676109314
train,depablo_mixed_temp,9,20,-2.6650547981262207,-0.2889704704284668
train,depablo_mixed_temp,9,30,-2.899829387664795,-0.4758651554584503
train,depablo_mixed_temp,9,40,-3.174332618713379,-0.6830390095710754
