epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.623981193035841,0.8516974850296974,0.6248147811070085,0.623981193035841,0.623981193035841,0.623981193035841,0.8245458613038064,0.8516974850296974,0.8516974850296974,0.8516974850296974,noisy-LJ only,4,normalized_delta,96
2,0.4960745463470618,0.6532537295222283,0.495188135912021,0.4960745463470618,0.4960745463470618,0.4960745463470618,0.6330418664216996,0.6532537295222283,0.6532537295222283,0.6532537295222283,noisy-LJ only,4,normalized_delta,96
3,0.38936392701417205,0.5471818288266659,0.38833480002482734,0.38936392701417205,0.38936392701417205,0.38936392701417205,0.5331395089626312,0.5471818288266659,0.5471818288266659,0.5471818288266659,noisy-LJ only,4,normalized_delta,96
4,0.33614771520594755,0.4937645935714245,0.3355362511078517,0.33614771520594755,0.33614771520594755,0.33614771520594755,0.4863551883995533,0.4937645935714245,0.4937645935714245,0.4937645935714245,noisy-LJ only,4,normalized_delta,96
5,0.3294872190132737,0.4495375053286552,0.32894663607577485,0.3294872190132737,0.3294872190132737,0.3294872190132737,0.4446487782597542,0.4495375053286552,0.4495375053286552,0.4495375053286552,noisy-LJ only,4,normalized_delta,96
6,0.3258663069109122,0.42226803582906725,0.3252524602686365,0.3258663069109122,0.3258663069109122,0.3258663069109122,0.41826082569360734,0.42226803582906725,0.42226803582906725,0.42226803582906725,noisy-LJ only,4,normalized_delta,96
7,0.323529555550466,0.4087700312435627,0.3229006619552771,0.323529555550466,0.323529555550466,0.323529555550466,0.404427320972085,0.4087700312435627,0.4087700312435627,0.4087700312435627,noisy-LJ only,4,normalized_delta,96
8,0.3210040508036812,0.39768895672261717,0.32036822455997266,0.3210040508036812,0.3210040508036812,0.3210040508036812,0.3930595305562019,0.39768895672261717,0.39768895672261717,0.39768895672261717,noisy-LJ only,4,normalized_delta,96
9,0.3185304706916213,0.3858663396239281,0.3178870048436026,0.3185304706916213,0.3185304706916213,0.3185304706916213,0.3813498891144991,0.3858663396239281,0.3858663396239281,0.3858663396239281,noisy-LJ only,4,normalized_delta,96
10,0.3161820845504602,0.3742904438078403,0.3155308278550704,0.3161820845504602,0.3161820845504602,0.3161820845504602,0.36996789851784706,0.3742904438078403,0.3742904438078403,0.3742904438078403,noisy-LJ only,4,normalized_delta,96
11,0.313788707241416,0.3666086259037256,0.31313746053849656,0.313788707241416,0.313788707241416,0.313788707241416,0.3623615518063307,0.3666086259037256,0.3666086259037256,0.3666086259037256,noisy-LJ only,4,normalized_delta,96
12,0.3114313031670948,0.36046805302798746,0.3107857682642837,0.3114313031670948,0.3114313031670948,0.3114313031670948,0.3562999934256077,0.36046805302798746,0.36046805302798746,0.36046805302798746,noisy-LJ only,4,normalized_delta,96
13,0.30908844016864895,0.3544701669216156,0.3084517572782934,0.30908844016864895,0.30908844016864895,0.30908844016864895,0.35043820007145404,0.3544701669216156,0.3544701669216156,0.3544701669216156,noisy-LJ only,4,normalized_delta,96
14,0.3067100833083192,0.34857924437522886,0.306084983629485,0.3067100833083192,0.3067100833083192,0.3067100833083192,0.34473366785049436,0.34857924437522886,0.34857924437522886,0.34857924437522886,noisy-LJ only,4,normalized_delta,96
15,0.30421549909437695,0.3429907805919647,0.3036055827252567,0.30421549909437695,0.30421549909437695,0.30421549909437695,0.3393589183241129,0.3429907805919647,0.3429907805919647,0.3429907805919647,noisy-LJ only,4,normalized_delta,96
16,0.3016632816332082,0.33790471775829795,0.301071186752369,0.3016632816332082,0.3016632816332082,0.3016632816332082,0.3344892311245203,0.33790471775829795,0.33790471775829795,0.33790471775829795,noisy-LJ only,4,normalized_delta,96
17,0.2992225766417881,0.33294838047027586,0.2986458344496787,0.2992225766417881,0.2992225766417881,0.2992225766417881,0.3297330045849085,0.33294838047027586,0.33294838047027586,0.33294838047027586,noisy-LJ only,4,normalized_delta,96
18,0.2968877588286996,0.32828932133316996,0.2963245512023568,0.2968877588286996,0.2968877588286996,0.2968877588286996,0.32524207608401773,0.32828932133316996,0.32828932133316996,0.32828932133316996,noisy-LJ only,4,normalized_delta,96
19,0.29459633508697153,0.3244427966028452,0.29404781086742876,0.29459633508697153,0.29459633508697153,0.29459633508697153,0.3215267293304205,0.3244427966028452,0.3244427966028452,0.3244427966028452,noisy-LJ only,4,normalized_delta,96
20,0.2924023004348079,0.3215168738141656,0.29187051724890867,0.2924023004348079,0.2924023004348079,0.2924023004348079,0.3186971361041069,0.3215168738141656,0.3215168738141656,0.3215168738141656,noisy-LJ only,4,normalized_delta,96
21,0.29034214410185816,0.3194585479870439,0.2898304717975358,0.29034214410185816,0.29034214410185816,0.29034214410185816,0.31670556744933126,0.3194585479870439,0.3194585479870439,0.3194585479870439,noisy-LJ only,4,normalized_delta,96
22,0.2884424804660181,0.31801841539889575,0.2879532771334052,0.2884424804660181,0.2884424804660181,0.2884424804660181,0.3153096883967519,0.31801841539889575,0.31801841539889575,0.31801841539889575,noisy-LJ only,4,normalized_delta,96
23,0.286708118284742,0.3169285028129816,0.2862404735100766,0.286708118284742,0.286708118284742,0.286708118284742,0.31424685069173575,0.3169285028129816,0.3169285028129816,0.3169285028129816,noisy-LJ only,4,normalized_delta,96
24,0.28518448865041135,0.3159967082515359,0.2847341213747859,0.28518448865041135,0.28518448865041135,0.28518448865041135,0.31332912845909594,0.3159967082515359,0.3159967082515359,0.3159967082515359,noisy-LJ only,4,normalized_delta,96
25,0.283894780618449,0.3150881650298834,0.28345820207272965,0.283894780618449,0.283894780618449,0.283894780618449,0.31242520958930253,0.3150881650298834,0.3150881650298834,0.3150881650298834,noisy-LJ only,4,normalized_delta,96
26,0.2827839887167017,0.3141651562303305,0.28235905299459896,0.2827839887167017,0.2827839887167017,0.2827839887167017,0.3115026284009218,0.3141651562303305,0.3141651562303305,0.3141651562303305,noisy-LJ only,4,normalized_delta,96
27,0.28178331947823365,0.31320478999614715,0.2813686259215077,0.28178331947823365,0.28178331947823365,0.28178331947823365,0.31054249267280104,0.31320478999614715,0.31320478999614715,0.31320478999614715,noisy-LJ only,4,normalized_delta,96
28,0.28085833668957155,0.31221990143507716,0.28045190760989985,0.28085833668957155,0.28085833668957155,0.28085833668957155,0.30955679807066916,0.31221990143507716,0.31221990143507716,0.31221990143507716,noisy-LJ only,4,normalized_delta,96
29,0.2800165281035006,0.3111480222344398,0.2796167288944125,0.2800165281035006,0.2800165281035006,0.2800165281035006,0.3084826335832477,0.3111480222344398,0.3111480222344398,0.3111480222344398,noisy-LJ only,4,normalized_delta,96
30,0.2792393890507519,0.3101082860082388,0.2788450479321182,0.2792393890507519,0.2792393890507519,0.2792393890507519,0.30743954329937695,0.3101082860082388,0.3101082860082388,0.3101082860082388,noisy-LJ only,4,normalized_delta,96
31,0.27850400675584874,0.30906321194395425,0.2781145457737148,0.27850400675584874,0.27850400675584874,0.27850400675584874,0.30639226150512694,0.30906321194395425,0.30906321194395425,0.30906321194395425,noisy-LJ only,4,normalized_delta,96
32,0.27779476044327023,0.3079799909442663,0.2774096601617833,0.27779476044327023,0.27779476044327023,0.27779476044327023,0.3053083024136722,0.3079799909442663,0.3079799909442663,0.3079799909442663,noisy-LJ only,4,normalized_delta,96
