split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,lj_noisy,178,0,5.842700261382561e-07,0.0,,1.035906848301238e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,5,3.1318106152866676e-07,8.898146575120336e-08,-2.519621292869424,7.439728051394923e-07,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,10,1.6304359462537832e-07,3.5017228583456017e-07,0.5343903523467054,5.691053388545697e-07,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,25,2.678941939393553e-07,2.1434675545606297e-06,0.8750183116281093,5.823557671646995e-07,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,50,1.5144370308917132e-06,8.785852514847647e-06,0.8276277653952885,2.0303521068854025e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,75,3.977629148721462e-06,2.023533670580946e-05,0.8034315313577409,5.153032816451741e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,100,7.382798685284797e-06,3.592209759517573e-05,0.7944775171960923,9.249228241969831e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,125,1.1552597243280616e-05,5.6316977861570194e-05,0.7948647515909422,1.402119505655719e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,149,1.5172131497820374e-05,8.071761840255931e-05,0.8120344504944003,1.773695657902863e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,175,1.8850727428798564e-05,0.00011241415631957352,0.8323100217448656,2.1299829313647933e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,199,2.287160350533668e-05,0.00014669761003460735,0.844090142300607,2.5280191039200872e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,0,8.046379207371501e-07,0.0,,4.3646772951433377e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,5,5.091399657430884e-07,9.910389309197853e-08,-4.137436581533225,2.1264401084408746e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,10,3.1969139513421396e-07,4.1158244812322664e-07,0.22326280775097762,1.0972244979257084e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,25,3.2037576147558866e-07,2.667711441972642e-06,0.8799061411084677,3.017829612872447e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,50,1.7539280179335037e-06,1.0994632248184644e-05,0.8404741533557796,1.776225531102682e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,75,5.010017957829405e-06,2.538395165174734e-05,0.8026304955759505,5.0353801270830445e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,100,1.0486264727660455e-05,4.609454845194705e-05,0.7725053161418374,1.0490160093468148e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,125,1.699620406725444e-05,7.323205500142649e-05,0.767913053007684,1.690436874923762e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,149,2.3989172404981218e-05,0.00010478922195034102,0.771072139305037,2.3732767658657394e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,175,3.338569149491377e-05,0.00014562370779458433,0.7707399983112134,3.299597665318288e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,199,4.472815999179147e-05,0.00019014337158296257,0.7647661361033778,4.426940358825959e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,0,5.930916131546837e-07,0.0,,1.6800587445686688e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,5,3.373335744072392e-07,9.799599354209931e-08,-2.4423200603841004,1.3333366268852842e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,10,1.9976904752638802e-07,4.02869886784174e-07,0.5041350716952231,1.1064782938774442e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,25,2.713258311359823e-07,2.6836687538889237e-06,0.8988974213964365,1.0643886980687967e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,50,1.2140710623498308e-06,1.129412430600496e-05,0.8925041880666815,2.278072770423023e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,75,2.8825713798141805e-06,2.5744931917870417e-05,0.8880334432808,4.735131824418204e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,100,5.4347942750609946e-06,4.618121238308959e-05,0.8823159030564758,7.955023647809867e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,125,8.40083430375671e-06,7.250723137985915e-05,0.884137979841687,1.117627471103333e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,149,1.1532306416484062e-05,0.0001034081433317624,0.8884777731722232,1.4338985238282476e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,175,1.5661420547985472e-05,0.00014329282566905022,0.8907033867546366,1.854764013842214e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,199,2.0355257220217027e-05,0.00018602452473714948,0.8905775609480591,2.370588481426239e-05,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,0,1.067579205482616e-06,0.0,,4.961489139532205e-07,99,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,102,5,7.39227914436924e-07,1.047859115033134e-07,-6.054649845876935,2.412564583664789e-07,99,1,1,same_source_cyclic_next_latent,False
